frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,264.935,3.207,6.725,274.868,0.052,1.200,1.525,0.280,0.121,0.008
2,0.040,0.697,3.521,8.255,12.473,0.044,0.712,1.749,0.040,0.941,0.012
3,0.060,0.425,163.487,9.299,173.214,0.049,161.520,1.751,0.031,0.101,0.008
4,0.080,0.046,124.293,8.636,132.976,0.043,121.788,1.959,0.026,0.452,0.008
5,0.100,0.020,2.522,8.283,10.826,0.040,0.200,2.122,0.020,0.117,0.008
6,0.120,0.016,56.555,8.111,64.683,0.055,53.354,2.487,0.048,0.576,0.008
7,0.140,0.030,52.664,8.624,61.318,0.045,50.290,2.178,0.025,0.103,0.007
8,0.160,0.010,74.991,8.736,83.738,0.044,71.949,2.332,0.029,0.612,0.007
9,0.180,0.027,74.465,9.513,84.005,0.042,71.861,2.398,0.034,0.104,0.008
10,0.200,0.020,137.361,9.503,146.884,0.044,134.009,2.526,0.028,0.730,0.007
11,0.220,0.208,3.130,10.156,13.495,0.049,0.265,2.666,0.021,0.095,0.007
12,0.240,0.017,4.433,13.669,18.121,0.060,0.294,2.886,0.025,1.130,0.010
13,0.260,0.021,172.623,9.310,181.954,0.045,168.628,3.754,0.037,0.131,0.008
14,0.280,0.031,125.088,8.941,134.060,0.045,120.512,3.704,0.048,0.750,0.008
15,0.300,7.305,3.715,8.509,19.530,0.055,0.767,2.703,0.024,0.121,0.011
16,0.320,0.009,149.453,9.888,159.352,0.035,145.857,2.718,0.028,0.796,0.008
17,0.340,0.036,136.190,9.062,145.289,0.042,133.123,2.870,0.029,0.101,0.008
18,0.360,0.029,113.517,10.416,123.963,0.051,109.993,2.708,0.028,0.700,0.008
19,0.380,0.030,3.362,9.156,12.550,0.041,0.217,2.954,0.025,0.098,0.007
20,0.400,0.014,5.025,8.161,13.202,0.058,0.287,3.792,0.036,0.819,0.009
21,0.420,0.022,156.953,8.162,165.139,0.101,153.916,2.761,0.027,0.100,0.008
22,0.440,0.022,123.035,10.010,133.069,0.043,117.721,4.156,0.042,1.041,0.010
23,0.460,0.035,4.360,13.254,17.648,0.043,0.232,3.922,0.034,0.102,0.008
