frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,205.473,2.534,10.249,218.257,0.040,0.044,2.316,0.029,0.092,0.006
2,0.040,0.948,3.143,9.482,13.574,0.050,0.028,2.270,0.027,0.753,0.010
3,0.060,0.200,30.301,10.736,41.238,0.050,27.846,2.187,0.064,0.133,0.015
4,0.080,0.010,36.167,11.563,47.740,0.035,33.512,2.199,0.131,0.259,0.015
5,0.100,0.019,28.731,11.834,40.585,0.050,26.190,2.217,0.135,0.096,0.016
6,0.120,0.011,26.412,11.694,38.117,0.048,23.563,2.240,0.135,0.389,0.016
7,0.140,0.010,25.454,11.787,37.252,0.048,22.920,2.233,0.141,0.083,0.015
8,0.160,0.019,2.877,12.066,14.962,0.035,0.025,2.240,0.144,0.405,0.017
9,0.180,0.012,26.308,12.516,38.838,0.050,23.881,2.204,0.064,0.083,0.017
10,0.200,0.010,2.879,12.041,14.931,0.031,0.022,2.208,0.133,0.455,0.017
11,0.220,0.018,34.300,12.276,46.595,0.044,31.899,2.083,0.121,0.132,0.014
12,0.240,0.019,27.333,13.663,41.015,0.044,24.490,2.193,0.134,0.435,0.016
13,0.260,0.015,12.644,12.230,24.890,0.063,10.076,2.225,0.145,0.089,0.017
14,0.280,0.011,40.806,12.462,53.279,0.054,37.911,2.247,0.146,0.414,0.016
15,0.300,0.050,13.806,14.454,28.311,0.047,9.993,3.471,0.107,0.148,0.024
16,0.320,0.011,2.962,12.177,15.151,0.048,0.028,2.260,0.139,0.452,0.017
17,0.340,0.013,20.221,12.803,33.039,0.057,17.691,2.220,0.138,0.088,0.017
18,0.360,0.030,15.061,13.112,28.204,0.050,12.112,2.233,0.146,0.467,0.017
19,0.380,0.012,12.753,12.406,25.172,0.051,10.127,2.239,0.150,0.142,0.018
20,0.400,0.010,34.766,12.420,47.196,0.041,31.820,2.269,0.144,0.460,0.015
21,0.420,0.020,12.161,12.700,24.881,0.045,9.682,2.240,0.074,0.087,0.017
22,0.440,0.011,2.996,12.603,15.610,0.045,0.030,2.285,0.142,0.457,0.018
23,0.460,0.020,18.118,12.535,30.675,0.068,15.548,2.250,0.135,0.088,0.016
24,0.480,0.011,15.044,12.495,27.550,0.048,12.171,2.233,0.136,0.405,0.016
25,0.500,0.011,12.714,13.121,25.846,0.045,10.140,2.239,0.145,0.104,0.018
26,0.520,0.042,34.675,12.751,47.469,0.070,31.857,2.202,0.143,0.361,0.016
27,0.540,0.011,24.111,11.864,35.987,0.044,21.555,2.228,0.082,0.169,0.017
28,0.560,0.012,2.893,12.078,14.983,0.048,0.028,2.249,0.134,0.398,0.017
29,0.580,0.024,17.514,11.933,29.473,0.059,15.026,2.192,0.125,0.086,0.016
30,0.600,0.010,14.852,12.054,26.916,0.047,12.007,2.206,0.128,0.416,0.015
31,0.620,0.010,12.353,12.186,24.550,0.047,9.823,2.216,0.139,0.089,0.016
32,0.640,0.011,34.671,12.110,46.792,0.053,31.805,2.275,0.142,0.366,0.015
33,0.660,0.146,24.225,12.319,36.691,0.047,21.663,2.313,0.079,0.090,0.017
34,0.680,0.012,3.207,12.672,15.892,0.058,0.029,2.537,0.136,0.412,0.017
35,0.700,0.013,17.824,13.133,30.971,0.062,15.218,2.236,0.128,0.154,0.016
36,0.720,0.020,15.066,12.893,27.980,0.052,12.148,2.257,0.135,0.411,0.017
37,0.740,0.010,12.493,13.128,25.632,0.052,9.891,2.276,0.143,0.092,0.018
38,0.760,0.012,20.785,13.297,34.095,0.056,17.929,2.248,0.149,0.372,0.015
39,0.780,0.012,12.360,13.472,25.844,0.049,9.889,2.235,0.070,0.085,0.017
40,0.800,0.020,2.884,12.655,15.559,0.034,0.023,2.249,0.129,0.416,0.017
41,0.820,0.182,17.723,13.476,31.382,0.051,15.225,2.194,0.130,0.095,0.019
42,0.840,0.381,15.076,12.256,27.714,0.043,12.229,2.230,0.124,0.403,0.015
43,0.860,1.118,12.376,12.286,25.781,0.047,9.796,2.229,0.133,0.132,0.016
44,0.880,0.557,20.327,12.843,33.727,0.042,17.590,2.199,0.127,0.339,0.014
45,0.900,0.479,12.258,12.544,25.282,0.039,9.813,2.220,0.063,0.096,0.015
46,0.920,0.296,2.948,12.673,15.918,0.039,0.024,2.300,0.134,0.416,0.017
