frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,294.745,5.374,1271.579,1571.699,0.076,1.724,2.686,0.649,0.196,0.014
2,0.040,1.596,4.702,31.418,37.717,0.067,1.012,2.308,0.047,1.218,0.016
3,0.060,0.043,4.224,30.359,34.627,0.157,0.452,3.344,0.038,0.183,0.012
4,0.080,0.016,3.372,29.401,32.791,0.103,0.694,2.065,0.035,0.431,0.011
5,0.100,0.014,2.721,31.421,34.156,0.065,0.363,2.040,0.046,0.168,0.012
6,0.120,0.093,5.125,29.229,34.449,0.099,0.750,3.456,0.045,0.728,0.013
7,0.140,0.013,2.868,29.997,32.878,0.091,0.350,2.118,0.057,0.205,0.020
8,0.160,0.014,2.902,29.862,32.779,0.072,0.358,1.985,0.029,0.422,0.009
9,0.180,0.048,3.365,28.856,32.270,0.107,0.495,2.539,0.036,0.138,0.010
10,0.200,0.011,3.893,27.863,31.768,0.084,0.352,2.757,0.042,0.621,0.012
11,0.220,0.012,3.493,27.856,31.363,0.085,0.381,2.831,0.026,0.134,0.010
12,0.240,0.012,3.066,30.231,33.309,0.064,0.321,2.139,0.048,0.460,0.011
13,0.260,0.044,2.794,38.420,41.260,0.075,0.369,2.104,0.046,0.154,0.012
14,0.280,0.538,4.171,29.770,34.479,0.064,0.314,3.259,0.053,0.448,0.011
15,0.300,0.515,112.641,29.333,142.490,0.072,109.331,2.927,0.044,0.216,0.024
16,0.320,1.078,25.252,29.252,55.583,0.071,21.329,2.899,0.042,0.736,0.015
17,0.340,0.099,155.555,29.546,185.201,0.089,151.703,3.462,0.049,0.193,0.023
18,0.360,0.860,22.929,30.076,53.866,0.071,18.694,2.744,0.117,1.246,0.016
19,0.380,0.655,3.437,31.209,35.302,0.070,0.349,2.705,0.047,0.218,0.015
20,0.400,0.549,3.687,34.555,38.792,0.066,0.345,2.211,0.040,0.990,0.013
21,0.420,0.564,3.198,31.519,35.283,0.091,0.499,2.393,0.032,0.144,0.011
22,0.440,0.571,74.504,29.813,104.889,0.103,71.115,2.268,0.044,0.927,0.014
23,0.460,0.617,2.985,31.632,35.234,0.069,0.352,2.359,0.025,0.126,0.011
24,0.480,0.610,5.849,32.928,39.389,0.102,0.480,3.651,0.057,1.515,0.012
25,0.500,0.793,2.934,29.877,33.605,0.068,0.341,2.314,0.027,0.150,0.010
26,0.520,0.585,4.272,30.286,35.144,0.082,0.367,2.484,0.041,1.250,0.016
27,0.540,0.583,3.624,31.391,35.599,0.098,0.454,2.862,0.032,0.138,0.011
28,0.560,0.019,3.957,30.331,34.309,0.086,0.399,2.407,0.034,0.983,0.012
