frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,202.080,3.073,5.472,210.626,0.051,0.583,2.212,0.086,0.118,0.010
2,0.040,0.755,3.664,5.993,10.413,0.047,0.406,2.218,0.024,0.945,0.014
3,0.060,0.867,2.601,5.743,9.214,0.060,0.181,2.221,0.021,0.102,0.009
4,0.080,0.015,51.221,7.880,59.118,0.061,48.575,2.209,0.021,0.339,0.009
5,0.100,0.021,2.883,7.232,10.137,0.045,0.143,2.459,0.082,0.126,0.010
6,0.120,0.016,78.047,7.387,85.452,0.067,75.072,2.525,0.031,0.334,0.011
7,0.140,0.027,66.911,7.970,74.908,0.047,64.504,2.204,0.034,0.092,0.010
8,0.160,0.011,2.804,7.829,10.645,0.040,0.177,2.189,0.025,0.343,0.010
9,0.180,0.034,2.723,7.969,10.727,0.067,0.182,2.328,0.026,0.101,0.011
10,0.200,0.045,2.952,8.102,11.100,0.066,0.179,2.275,0.075,0.341,0.010
11,0.220,0.015,27.089,8.251,35.357,0.062,24.523,2.365,0.026,0.098,0.010
12,0.240,0.012,2.830,7.894,10.736,0.050,0.184,2.213,0.023,0.331,0.009
13,0.260,0.027,30.254,7.993,38.277,0.083,27.783,2.245,0.028,0.096,0.010
14,0.280,0.028,24.333,7.909,32.270,0.042,21.447,2.423,0.032,0.346,0.010
15,0.300,0.012,2.854,8.503,11.369,0.053,0.178,2.395,0.080,0.110,0.011
16,0.320,0.016,3.095,7.853,10.966,0.069,0.188,2.449,0.025,0.347,0.010
17,0.340,0.029,4.015,7.976,12.022,0.068,1.440,2.379,0.022,0.090,0.009
18,0.360,0.016,2.943,8.405,11.366,0.063,0.168,2.307,0.025,0.343,0.010
19,0.380,0.016,4.747,8.523,13.288,0.064,2.284,2.206,0.078,0.096,0.011
20,0.400,0.016,5.529,7.905,13.451,0.064,2.605,2.429,0.029,0.367,0.011
21,0.420,0.014,2.761,8.041,10.817,0.057,0.156,2.396,0.022,0.093,0.009
22,0.440,0.016,2.885,7.791,10.694,0.068,0.168,2.270,0.024,0.341,0.010
23,0.460,0.028,3.947,7.650,11.626,0.072,1.499,2.198,0.073,0.088,0.008
24,0.480,0.017,3.087,7.794,10.900,0.064,0.178,2.446,0.025,0.339,0.010
25,0.500,0.018,4.953,8.180,13.153,0.068,2.244,2.488,0.027,0.108,0.010
26,0.520,0.019,5.346,7.622,12.989,0.064,2.689,2.196,0.026,0.335,0.011
27,0.540,0.016,2.839,7.823,10.679,0.066,0.178,2.377,0.077,0.098,0.010
28,0.560,0.017,3.188,8.150,11.357,0.066,0.182,2.549,0.025,0.348,0.011
29,0.580,0.029,3.884,7.932,11.847,0.068,1.482,2.200,0.024,0.094,0.009
30,0.600,0.016,2.988,8.120,11.125,0.065,0.176,2.341,0.024,0.348,0.009
31,0.620,0.016,4.851,8.281,13.150,0.065,2.217,2.375,0.080,0.097,0.011
32,0.640,0.018,5.276,7.712,13.008,0.059,2.456,2.365,0.027,0.335,0.010
