frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.080,0.022,53.688,78.906,132.618,0.085,0.272,51.845,0.502,0.940,0.010
2,0.180,0.433,54.924,76.444,131.803,0.098,0.279,54.049,0.049,0.395,0.015
3,0.280,0.026,52.460,84.722,137.209,0.072,0.192,51.711,0.044,0.404,0.009
4,0.380,0.458,54.852,117.009,172.319,0.072,0.198,54.028,0.034,0.486,0.010
5,0.480,0.022,52.098,100.797,152.917,0.069,0.238,51.339,0.039,0.380,0.009
6,0.580,0.038,53.519,95.952,149.509,0.075,0.180,52.808,0.039,0.383,0.010
7,0.680,0.025,57.199,99.004,156.229,0.086,0.245,56.398,0.034,0.403,0.009
8,0.780,0.072,57.919,101.020,159.012,0.078,0.235,57.163,0.035,0.380,0.009
9,0.880,0.273,85.772,178.921,264.967,0.067,0.206,84.803,0.051,0.609,0.012
10,0.980,0.704,55.935,104.090,160.730,0.082,0.230,55.126,0.042,0.426,0.010
11,1.080,0.116,68.070,148.683,216.870,0.066,0.181,67.286,0.038,0.468,0.010
12,1.180,0.563,60.259,101.524,162.347,0.110,0.334,59.328,0.036,0.411,0.009
13,1.280,0.263,56.529,103.765,160.558,0.070,0.267,55.605,0.040,0.516,0.010
14,1.380,0.287,53.462,101.720,155.470,0.070,0.221,52.705,0.040,0.396,0.009
15,1.480,0.025,52.285,104.364,156.675,0.060,0.175,51.592,0.041,0.394,0.009
16,1.580,0.024,53.506,95.839,149.370,0.067,0.182,52.644,0.048,0.531,0.012
17,1.680,0.028,59.242,94.055,153.326,0.067,0.290,58.256,0.037,0.561,0.014
18,1.780,0.037,52.515,94.545,147.097,0.113,0.371,51.556,0.038,0.397,0.009
19,1.880,0.026,53.155,98.728,151.910,0.067,0.198,52.435,0.036,0.388,0.009
20,1.980,0.074,52.786,97.846,150.707,0.103,0.278,51.950,0.032,0.389,0.008
21,2.080,0.023,53.470,103.556,157.050,0.060,0.214,52.709,0.040,0.419,0.009
22,2.180,0.030,54.591,105.650,160.272,0.094,0.196,53.728,0.039,0.499,0.010
23,2.280,0.065,53.237,95.942,149.245,0.063,0.168,52.357,0.051,0.567,0.011
24,2.380,0.030,52.479,108.676,161.186,0.098,0.253,51.684,0.033,0.376,0.009
25,2.480,0.024,59.614,96.609,156.248,0.071,0.252,58.790,0.042,0.424,0.010
26,2.580,0.067,62.627,96.624,159.319,0.065,0.184,61.940,0.036,0.377,0.008
27,2.680,0.022,59.403,108.099,167.524,0.064,0.186,58.678,0.046,0.401,0.009
28,2.780,0.024,61.033,108.847,169.904,0.073,0.185,60.029,0.054,0.658,0.012
29,2.880,0.027,59.558,103.858,163.443,0.104,0.359,58.615,0.037,0.402,0.009
30,2.980,0.024,55.488,112.019,167.532,0.070,0.195,54.735,0.040,0.417,0.010
31,3.080,0.023,52.531,104.247,156.802,0.086,0.260,51.714,0.039,0.394,0.009
32,3.180,0.048,58.552,100.087,158.689,0.079,0.210,57.800,0.038,0.389,0.010
33,3.280,0.027,61.145,105.585,166.758,0.075,0.249,60.345,0.040,0.405,0.010
34,3.380,0.026,57.629,102.967,160.622,0.068,0.187,56.875,0.037,0.426,0.013
35,3.480,0.026,55.468,103.792,159.286,0.063,0.173,54.773,0.038,0.397,0.009
36,3.580,0.407,61.419,99.588,161.415,0.073,0.204,60.672,0.040,0.399,0.009
37,3.680,0.089,57.471,106.938,164.498,0.069,0.223,56.692,0.044,0.415,0.009
38,3.780,0.157,62.469,103.173,165.800,0.071,0.201,61.686,0.042,0.441,0.010
39,3.880,0.090,55.355,168.426,223.872,0.065,0.188,54.503,0.062,0.502,0.013
40,3.980,0.282,88.761,149.862,238.907,0.099,0.235,87.671,0.058,0.663,0.013
41,4.080,1.391,83.711,233.240,318.342,0.079,0.265,82.604,0.057,0.669,0.013
42,4.180,0.031,63.683,156.471,220.185,0.133,0.302,62.764,0.037,0.407,0.009
43,4.280,1.169,54.632,163.470,219.272,0.072,0.206,53.894,0.035,0.393,0.009
44,4.380,1.530,53.355,166.074,220.960,0.076,0.210,52.593,0.042,0.398,0.009
45,4.480,1.366,53.539,164.046,218.952,0.110,0.283,52.685,0.038,0.384,0.009
46,4.580,0.560,54.722,176.306,231.589,0.071,0.202,53.974,0.039,0.403,0.008
47,4.680,0.715,60.716,159.611,221.043,0.079,0.252,59.862,0.031,0.458,0.010
48,4.780,0.810,63.333,126.945,191.088,0.067,0.180,62.389,0.051,0.618,0.009
49,4.880,1.173,54.990,106.863,163.026,0.066,0.242,54.229,0.040,0.384,0.009
50,4.980,0.322,62.793,114.416,177.532,0.063,0.184,62.078,0.039,0.400,0.009
51,5.080,1.358,54.257,111.523,167.138,0.067,0.186,53.523,0.039,0.411,0.009
52,5.180,0.971,60.023,116.904,177.899,0.065,0.173,59.310,0.036,0.411,0.009
53,5.280,1.321,67.466,157.850,226.639,0.103,0.373,66.197,0.058,0.686,0.014
54,5.380,1.206,78.264,122.435,201.906,0.105,0.329,77.053,0.057,0.676,0.015
55,5.480,0.557,69.546,108.730,178.834,0.080,0.208,68.636,0.046,0.539,0.011
56,5.580,0.032,67.705,119.665,187.402,0.083,0.225,66.834,0.049,0.476,0.009
57,5.680,0.033,67.657,113.868,181.559,0.101,0.386,66.635,0.051,0.444,0.010
58,5.780,0.032,59.921,112.622,172.576,0.074,0.202,59.100,0.047,0.463,0.010
59,5.880,0.029,60.905,119.767,180.701,0.113,0.339,59.959,0.040,0.415,0.010
60,5.980,0.084,65.143,136.450,201.679,0.094,0.217,63.678,0.057,1.053,0.014
61,6.080,0.028,59.040,104.186,163.255,0.072,0.556,57.931,0.038,0.411,0.009
62,6.180,0.036,59.871,111.082,170.990,0.096,0.304,58.958,0.041,0.433,0.011
63,6.280,0.866,58.513,130.361,189.740,0.086,0.224,57.697,0.038,0.434,0.009
64,6.380,0.381,79.545,169.184,249.111,0.070,0.192,78.558,0.049,0.642,0.011
65,6.480,0.228,56.260,99.755,156.243,0.078,0.246,55.452,0.036,0.418,0.009
66,6.580,0.026,53.917,92.529,146.472,0.067,0.184,53.224,0.038,0.375,0.008
67,6.680,0.421,56.130,92.568,149.120,0.073,0.194,55.252,0.037,0.544,0.009
68,6.780,0.332,52.636,93.065,146.033,0.073,0.207,51.888,0.042,0.396,0.009
69,6.880,0.021,52.982,94.138,147.142,0.071,0.242,52.213,0.039,0.386,0.008
70,6.980,0.303,57.736,94.767,152.806,0.063,0.182,57.024,0.034,0.403,0.009
71,7.080,0.027,56.489,101.388,157.905,0.065,0.188,55.649,0.033,0.524,0.010
72,7.180,0.063,52.253,100.940,153.256,0.070,0.195,51.540,0.035,0.382,0.009
73,7.280,0.025,54.668,96.592,151.285,0.068,0.238,53.683,0.047,0.596,0.012
74,7.380,0.634,53.296,105.343,159.274,0.071,0.221,52.556,0.038,0.379,0.009
75,7.480,1.458,58.817,115.740,176.015,0.066,0.205,58.044,0.038,0.435,0.009
76,7.580,0.397,59.732,107.039,167.170,0.072,0.215,58.704,0.039,0.667,0.012
77,7.680,0.026,58.074,105.495,163.595,0.067,0.237,57.329,0.038,0.375,0.008
78,7.780,0.026,53.951,96.148,150.126,0.099,0.216,53.188,0.038,0.378,0.009
79,7.880,1.007,57.833,92.608,151.449,0.072,0.191,57.033,0.050,0.457,0.010
80,7.980,0.025,54.534,96.193,150.753,0.065,0.187,53.821,0.043,0.390,0.009
81,8.080,0.026,52.031,98.642,150.699,0.070,0.250,51.253,0.036,0.391,0.010
