frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,235.918,3.942,9.038,248.900,0.081,0.721,2.854,0.127,0.131,0.012
2,0.040,1.246,95.306,9.801,106.355,0.060,92.248,2.100,0.031,0.838,0.016
3,0.060,0.575,1493.707,10.595,1504.879,0.065,1491.368,2.101,0.038,0.101,0.014
4,0.080,0.643,132.241,10.748,143.633,0.065,129.378,2.091,0.035,0.635,0.016
5,0.100,0.463,51.903,10.511,62.877,0.059,49.524,2.077,0.094,0.123,0.012
6,0.120,0.454,135.642,10.931,147.027,0.053,132.700,2.088,0.042,0.735,0.014
7,0.140,0.531,106.568,10.337,117.436,0.066,104.263,2.084,0.031,0.100,0.011
8,0.160,0.020,90.197,10.856,101.074,0.059,87.231,2.087,0.028,0.764,0.011
9,0.180,0.422,1420.547,10.896,1431.866,0.064,1418.213,2.081,0.044,0.111,0.014
10,0.200,2.162,3.234,11.603,17.000,0.061,0.039,2.132,0.092,0.879,0.012
11,0.220,0.502,163.056,12.462,176.021,0.072,160.419,2.332,0.045,0.162,0.018
12,0.240,0.044,53.712,10.609,64.367,0.121,50.589,2.100,0.030,0.825,0.012
13,0.260,0.012,119.044,10.738,129.796,0.065,116.088,2.726,0.040,0.100,0.011
14,0.280,0.027,120.492,12.335,132.855,0.064,116.231,3.118,0.044,1.002,0.014
15,0.300,0.024,1022.365,10.607,1032.997,0.071,1019.942,2.113,0.094,0.114,0.012
16,0.320,0.030,3.166,9.725,12.922,0.070,0.045,2.125,0.029,0.840,0.012
17,0.340,0.019,116.938,10.065,127.024,0.070,114.611,2.104,0.031,0.100,0.012
18,0.360,0.024,48.979,9.998,59.002,0.060,45.958,2.115,0.032,0.787,0.012
19,0.380,0.012,97.356,10.223,107.591,0.057,95.003,2.080,0.093,0.099,0.012
20,0.400,0.029,97.616,10.098,107.743,0.074,94.607,2.117,0.034,0.758,0.012
21,0.420,0.020,1154.821,11.854,1166.696,0.062,1151.777,2.757,0.051,0.139,0.016
22,0.440,0.241,3.804,11.311,15.358,0.070,0.048,2.708,0.045,0.883,0.012
