frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.100,0.021,28.185,112.058,140.265,0.085,0.283,26.272,0.477,0.996,0.025
2,0.200,0.156,23.648,111.994,135.798,0.070,0.208,22.620,0.055,0.649,0.014
3,0.300,0.028,23.927,110.979,134.935,0.073,0.205,23.164,0.041,0.397,0.013
4,0.400,0.364,24.995,117.411,142.771,0.061,0.181,24.172,0.041,0.502,0.014
5,0.500,0.028,25.106,112.788,137.923,0.070,0.254,24.194,0.041,0.500,0.014
6,0.600,0.026,25.041,118.358,143.425,0.066,0.209,24.186,0.040,0.495,0.014
7,0.700,0.027,24.613,119.066,143.706,0.064,0.189,23.806,0.040,0.474,0.014
8,0.800,1.175,24.788,118.814,144.778,0.074,0.216,23.940,0.039,0.474,0.014
9,0.900,2.232,26.078,123.881,152.192,0.074,0.253,25.149,0.042,0.516,0.015
10,1.000,1.115,26.252,124.050,151.418,0.072,0.214,25.320,0.054,0.544,0.016
11,1.100,1.306,25.267,121.874,148.447,0.070,0.235,24.408,0.037,0.474,0.014
12,1.200,0.723,24.818,122.204,147.745,0.064,0.194,23.993,0.038,0.488,0.013
13,1.300,0.562,24.934,122.625,148.122,0.066,0.231,24.069,0.041,0.488,0.014
14,1.400,0.560,25.391,123.644,149.595,0.070,0.199,24.565,0.038,0.477,0.015
15,1.500,0.349,23.528,126.950,150.828,0.074,0.222,22.708,0.049,0.432,0.015
16,1.600,0.317,23.593,137.944,161.854,0.069,0.207,22.754,0.039,0.484,0.014
17,1.700,0.337,23.717,155.605,179.660,0.063,0.231,22.946,0.036,0.402,0.014
18,1.800,0.021,23.195,177.146,200.362,0.068,0.207,22.444,0.038,0.396,0.014
19,1.900,0.026,23.801,170.665,194.494,0.067,0.213,23.057,0.036,0.385,0.014
20,2.000,0.064,26.773,179.210,206.048,0.067,0.213,26.002,0.042,0.404,0.015
21,2.100,0.069,23.918,194.116,218.104,0.075,0.266,23.084,0.038,0.407,0.015
22,2.200,0.032,24.249,183.691,207.973,0.074,0.221,23.462,0.037,0.408,0.014
23,2.300,0.026,24.055,183.232,207.314,0.068,0.218,23.279,0.040,0.406,0.014
24,2.400,2.770,23.809,261.529,288.108,0.081,0.212,23.014,0.041,0.410,0.016
25,2.500,0.493,24.546,263.882,288.922,0.074,0.259,23.721,0.042,0.403,0.015
26,2.600,0.028,23.620,266.315,289.962,0.069,0.212,22.839,0.041,0.413,0.014
27,2.700,0.033,27.925,273.903,301.862,0.085,0.240,27.044,0.052,0.444,0.017
28,2.800,1.253,25.318,259.253,285.824,0.067,0.197,24.460,0.052,0.503,0.014
29,2.900,0.033,33.084,285.957,319.076,0.078,0.327,31.835,0.049,0.744,0.016
30,3.000,0.750,25.456,254.853,281.060,0.079,0.221,24.557,0.046,0.502,0.016
31,3.100,0.732,26.039,242.649,269.420,0.069,0.217,25.181,0.036,0.491,0.015
32,3.200,0.849,25.027,253.441,279.318,0.071,0.218,24.172,0.040,0.483,0.014
33,3.300,0.739,26.699,242.942,270.381,0.065,0.252,25.805,0.041,0.495,0.014
34,3.400,0.604,23.508,242.509,266.621,0.068,0.199,22.763,0.037,0.399,0.015
35,3.500,0.025,23.121,241.903,265.049,0.063,0.192,22.368,0.038,0.418,0.016
36,3.600,0.020,23.287,234.469,257.776,0.062,0.188,22.558,0.039,0.401,0.015
37,3.700,0.030,23.317,236.383,259.730,0.083,0.253,22.501,0.041,0.394,0.014
38,3.800,1.171,24.844,240.537,266.553,0.076,0.236,23.957,0.039,0.492,0.015
39,3.900,0.062,24.365,245.425,269.853,0.067,0.212,23.532,0.040,0.473,0.015
40,4.000,0.859,24.696,239.663,265.218,0.067,0.203,23.863,0.039,0.482,0.014
41,4.100,0.931,24.911,228.782,254.624,0.078,0.271,24.010,0.039,0.471,0.013
42,4.200,0.944,24.537,195.448,220.930,0.084,0.246,23.638,0.041,0.485,0.013
43,4.300,0.850,23.142,198.315,222.308,0.067,0.206,22.396,0.039,0.394,0.014
44,4.400,0.832,23.228,189.708,213.768,0.065,0.204,22.489,0.039,0.391,0.013
45,4.500,0.078,23.142,199.693,222.914,0.071,0.258,22.321,0.040,0.392,0.014
46,4.600,0.026,23.206,189.898,213.131,0.067,0.223,22.437,0.039,0.394,0.015
47,4.700,0.325,24.544,177.926,202.795,0.061,0.188,23.712,0.041,0.504,0.013
48,4.800,0.034,24.724,106.997,131.756,0.072,0.212,23.836,0.039,0.517,0.014
49,4.900,0.030,24.853,97.036,121.920,0.078,0.261,23.919,0.038,0.509,0.014
50,5.000,0.387,25.125,93.220,118.732,0.069,0.207,24.261,0.040,0.507,0.015
51,5.100,0.588,24.413,93.141,118.143,0.071,0.212,23.623,0.039,0.423,0.015
52,5.200,0.067,24.243,86.232,110.542,0.068,0.202,23.451,0.038,0.445,0.014
53,5.300,0.020,24.031,86.497,110.548,0.072,0.256,23.197,0.038,0.421,0.015
54,5.400,0.020,23.417,86.527,109.964,0.068,0.201,22.650,0.038,0.414,0.014
55,5.500,0.021,23.548,87.081,110.651,0.068,0.207,22.758,0.039,0.428,0.017
56,5.600,0.321,24.136,92.171,116.628,0.066,0.201,23.357,0.039,0.433,0.014
57,5.700,0.643,24.215,88.125,112.984,0.069,0.291,23.343,0.036,0.432,0.015
58,5.800,0.019,23.333,88.586,111.938,0.069,0.212,22.571,0.037,0.393,0.017
59,5.900,0.022,23.306,90.786,114.115,0.069,0.206,22.544,0.037,0.406,0.015
60,6.000,0.908,23.172,97.216,121.296,0.071,0.206,22.406,0.040,0.406,0.014
61,6.100,0.413,23.416,143.555,167.384,0.065,0.237,22.618,0.035,0.420,0.015
62,6.200,0.356,23.084,142.631,166.071,0.064,0.192,22.313,0.045,0.426,0.016
63,6.300,5.221,23.336,139.476,168.035,0.068,0.208,22.585,0.036,0.399,0.015
64,6.400,0.792,23.360,133.853,158.005,0.090,0.266,22.513,0.041,0.405,0.014
65,6.500,0.199,23.521,136.441,160.161,0.067,0.256,22.680,0.039,0.430,0.015
66,6.600,0.374,23.250,136.846,160.470,0.071,0.226,22.458,0.040,0.414,0.014
67,6.700,0.869,23.054,91.259,115.183,0.063,0.189,22.275,0.041,0.419,0.015
68,6.800,0.439,23.544,92.235,116.218,0.066,0.190,22.776,0.040,0.413,0.014
69,6.900,0.545,23.544,103.286,127.376,0.071,0.258,22.711,0.037,0.411,0.013
70,7.000,0.682,23.405,91.490,115.577,0.062,0.198,22.625,0.034,0.418,0.016
71,7.100,0.962,25.229,88.406,114.599,0.070,0.220,24.334,0.037,0.512,0.014
72,7.200,0.027,25.059,88.237,113.324,0.069,0.222,24.159,0.040,0.524,0.014
73,7.300,0.437,25.553,87.739,113.729,0.081,0.311,24.548,0.039,0.518,0.014
74,7.400,0.027,25.788,83.597,109.412,0.069,0.220,24.926,0.035,0.491,0.016
75,7.500,1.027,24.809,85.225,111.063,0.070,0.220,23.941,0.040,0.492,0.014
76,7.600,1.114,24.727,86.402,112.245,0.069,0.219,23.861,0.036,0.480,0.014
77,7.700,0.712,24.941,82.804,108.458,0.066,0.243,24.067,0.038,0.476,0.014
78,7.800,0.613,24.795,89.331,114.740,0.068,0.231,23.923,0.037,0.492,0.014
79,7.900,0.660,24.666,82.536,107.862,0.067,0.210,23.829,0.037,0.478,0.016
80,8.000,0.520,24.855,80.852,106.228,0.078,0.224,23.964,0.040,0.507,0.015
81,8.100,0.429,24.949,78.608,103.987,0.070,0.273,24.036,0.038,0.487,0.015
82,8.200,0.422,24.368,72.894,97.684,0.076,0.240,23.497,0.038,0.473,0.013
83,8.298,0.416,24.423,78.471,103.311,0.068,0.218,23.608,0.034,0.452,0.015
84,8.398,0.831,24.889,75.276,100.996,0.074,0.211,24.058,0.037,0.463,0.014
85,8.498,0.668,24.802,71.362,96.833,0.066,0.231,23.931,0.041,0.486,0.015
86,8.595,1.102,24.616,76.026,101.745,0.063,0.233,23.721,0.040,0.489,0.015
87,8.695,0.797,24.660,75.401,100.858,0.067,0.210,23.809,0.033,0.489,0.015
88,8.795,0.649,24.668,75.776,101.094,0.079,0.200,23.829,0.039,0.480,0.014
89,8.895,0.469,24.646,90.366,115.481,0.067,0.262,23.763,0.038,0.474,0.015
90,8.995,0.529,24.764,168.629,193.923,0.072,0.227,23.881,0.039,0.485,0.014
91,9.095,0.687,24.658,193.184,218.530,0.075,0.232,23.794,0.037,0.476,0.014
92,9.195,0.692,23.503,224.714,248.910,0.075,0.252,22.685,0.038,0.408,0.016
93,9.295,0.023,23.381,197.337,220.741,0.067,0.256,22.612,0.034,0.370,0.014
94,9.395,0.025,23.515,196.561,220.102,0.070,0.234,22.731,0.038,0.395,0.015
95,9.495,0.027,23.521,196.829,220.379,0.069,0.217,22.710,0.039,0.445,0.015
96,9.595,0.027,23.255,197.506,220.789,0.063,0.211,22.492,0.040,0.410,0.016
97,9.695,0.028,24.299,194.917,219.244,0.065,0.255,23.512,0.039,0.384,0.015
98,9.795,0.384,23.251,232.721,256.356,0.077,0.212,22.471,0.040,0.395,0.014
99,9.895,0.476,23.256,228.359,252.091,0.065,0.196,22.501,0.040,0.400,0.014
100,9.995,0.593,24.102,232.843,257.539,0.062,0.202,23.352,0.035,0.385,0.014
101,10.095,0.302,23.628,231.261,255.191,0.065,0.246,22.841,0.038,0.393,0.014
102,10.195,0.029,23.319,233.371,256.719,0.071,0.228,22.529,0.041,0.401,0.014
103,10.295,0.075,23.583,238.821,262.481,0.077,0.235,22.780,0.040,0.402,0.015
104,10.395,0.419,24.714,246.256,271.389,0.067,0.210,23.863,0.039,0.495,0.015
105,10.495,0.084,25.071,231.037,256.192,0.070,0.263,24.175,0.038,0.479,0.014
106,10.595,0.985,25.379,243.840,270.205,0.088,0.252,24.485,0.039,0.469,0.014
107,10.695,0.906,24.878,247.068,272.853,0.067,0.206,24.048,0.040,0.478,0.014
108,10.795,0.944,24.831,265.181,290.957,0.070,0.237,23.960,0.037,0.482,0.015
109,10.895,1.116,25.794,237.987,264.899,0.079,0.311,24.753,0.052,0.542,0.018
110,10.995,0.875,24.795,223.177,248.848,0.078,0.320,23.830,0.036,0.484,0.014
111,11.095,0.826,25.204,224.635,250.667,0.078,0.243,24.311,0.037,0.483,0.015
112,11.195,0.755,24.493,229.758,255.007,0.069,0.224,23.637,0.035,0.484,0.014
113,11.295,1.180,25.258,238.145,264.584,0.077,0.397,24.216,0.034,0.488,0.014
114,11.395,1.485,24.565,234.327,260.379,0.071,0.231,23.699,0.038,0.481,0.014
115,11.495,1.319,24.756,240.302,266.377,0.069,0.220,23.900,0.039,0.487,0.014
116,11.595,1.430,24.908,243.581,269.921,0.080,0.265,23.997,0.039,0.483,0.013
117,11.695,0.748,25.127,222.988,248.863,0.066,0.257,24.245,0.039,0.480,0.014
118,11.795,0.658,24.850,228.867,254.376,0.094,0.246,23.936,0.040,0.491,0.015
119,11.895,0.787,24.835,220.173,245.795,0.069,0.220,23.956,0.034,0.511,0.015
120,11.995,0.637,24.751,252.232,277.621,0.070,0.216,23.896,0.040,0.488,0.014
121,12.095,0.855,25.205,229.326,255.387,0.076,0.275,24.270,0.039,0.499,0.013
122,12.195,0.749,26.714,243.440,270.904,0.071,0.220,25.832,0.045,0.503,0.015
123,12.295,1.013,25.067,239.866,265.947,0.072,0.229,24.204,0.032,0.484,0.014
124,12.395,0.704,24.949,214.081,239.735,0.075,0.234,24.038,0.054,0.502,0.016
125,12.495,1.107,25.242,227.803,254.154,0.064,0.242,24.344,0.037,0.498,0.013
126,12.595,0.664,25.036,221.208,246.908,0.076,0.211,24.167,0.038,0.500,0.015
127,12.695,0.749,26.088,249.197,276.034,0.078,0.233,25.172,0.044,0.512,0.016
128,12.795,0.767,25.411,243.287,269.466,0.071,0.228,24.292,0.078,0.686,0.025
129,12.895,11.608,26.795,230.866,269.271,0.110,0.346,25.601,0.041,0.628,0.017
130,12.995,0.928,25.129,213.563,239.621,0.074,0.233,24.236,0.040,0.501,0.015
131,13.095,0.757,24.848,209.198,234.803,0.076,0.271,23.938,0.035,0.482,0.015
132,13.195,0.835,24.677,228.364,253.876,0.070,0.227,23.792,0.035,0.505,0.018
133,13.295,0.833,24.864,210.682,236.381,0.080,0.276,23.938,0.037,0.486,0.014
134,13.395,0.697,24.900,213.140,238.738,0.089,0.255,23.963,0.040,0.503,0.014
135,13.495,0.834,24.930,229.448,255.213,0.069,0.224,24.050,0.037,0.506,0.016
136,13.595,1.137,24.668,210.832,236.637,0.074,0.232,23.770,0.038,0.499,0.014
137,13.695,1.433,25.260,228.897,255.590,0.073,0.275,24.301,0.041,0.524,0.016
138,13.795,0.762,24.659,217.164,242.586,0.074,0.230,23.783,0.040,0.488,0.014
139,13.895,0.712,25.082,207.660,233.455,0.087,0.306,24.137,0.037,0.468,0.015
140,13.995,1.339,24.682,205.923,231.945,0.066,0.205,23.843,0.038,0.487,0.014
141,14.095,1.243,24.910,206.328,232.481,0.075,0.259,23.993,0.038,0.487,0.015
142,14.195,1.883,23.326,207.608,232.818,0.067,0.206,22.547,0.041,0.400,0.014
143,14.295,0.025,24.001,199.921,223.947,0.063,0.261,23.199,0.039,0.397,0.014
144,14.395,0.026,23.228,205.273,228.528,0.070,0.226,22.453,0.039,0.394,0.015
145,14.495,0.366,23.376,203.481,227.224,0.075,0.264,22.531,0.038,0.410,0.015
146,14.595,0.026,23.831,210.432,234.289,0.071,0.201,23.066,0.037,0.410,0.014
147,14.695,0.569,24.920,205.685,231.175,0.071,0.231,24.044,0.038,0.493,0.014
148,14.795,0.100,24.659,199.572,224.332,0.062,0.191,23.855,0.038,0.476,0.015
149,14.895,0.373,24.823,204.233,229.430,0.074,0.276,23.893,0.036,0.496,0.015
150,14.995,2.118,24.880,204.628,231.626,0.070,0.212,23.995,0.037,0.501,0.016
151,15.095,1.180,25.023,203.887,230.092,0.077,0.260,24.072,0.040,0.530,0.015
152,15.195,1.208,24.731,217.984,243.924,0.064,0.196,23.865,0.039,0.499,0.014
153,15.295,0.897,24.700,206.854,232.453,0.066,0.254,23.795,0.039,0.509,0.014
154,15.395,1.556,24.850,209.101,235.507,0.069,0.222,23.964,0.037,0.516,0.015
155,15.495,0.481,24.991,210.439,235.911,0.066,0.222,24.113,0.041,0.509,0.014
156,15.595,0.411,24.698,204.926,230.036,0.065,0.210,23.820,0.039,0.523,0.015
157,15.695,0.634,24.455,209.207,234.296,0.074,0.291,23.507,0.035,0.506,0.015
158,15.795,0.521,24.496,208.127,233.145,0.066,0.207,23.601,0.037,0.526,0.014
159,15.895,0.029,24.895,208.369,233.293,0.070,0.209,24.012,0.038,0.523,0.015
160,15.995,0.026,24.933,206.147,231.106,0.069,0.216,24.015,0.048,0.530,0.024
161,16.095,0.026,24.792,210.060,234.878,0.063,0.249,23.886,0.041,0.514,0.014
162,16.195,0.027,24.874,231.783,256.685,0.066,0.216,23.983,0.041,0.527,0.015
163,16.295,0.083,37.614,209.951,247.648,0.101,0.291,36.566,0.047,0.546,0.017
164,16.395,0.028,24.816,208.487,233.332,0.069,0.241,24.010,0.038,0.410,0.014
165,16.495,0.034,24.999,209.767,234.801,0.076,0.295,24.137,0.041,0.408,0.015
166,16.595,0.027,24.772,210.926,235.725,0.064,0.211,23.988,0.038,0.428,0.015
167,16.695,0.026,24.802,207.245,232.073,0.067,0.221,24.004,0.043,0.426,0.014
168,16.795,0.077,24.802,206.985,231.864,0.068,0.227,24.011,0.041,0.410,0.015
169,16.895,0.027,24.749,204.859,229.635,0.071,0.274,23.919,0.039,0.402,0.014
170,16.995,0.331,23.534,207.366,231.231,0.067,0.203,22.783,0.037,0.405,0.014
171,17.095,0.026,23.330,207.514,230.871,0.064,0.204,22.581,0.036,0.404,0.014
172,17.195,0.550,23.998,208.158,232.707,0.072,0.215,23.187,0.038,0.414,0.015
173,17.295,0.737,23.676,204.364,228.777,0.070,0.288,22.800,0.032,0.422,0.014
174,17.395,0.461,23.965,205.144,229.570,0.065,0.203,23.157,0.039,0.448,0.015
175,17.495,0.794,23.596,219.278,243.668,0.061,0.205,22.818,0.038,0.409,0.014
176,17.595,0.808,23.373,218.276,242.458,0.067,0.221,22.563,0.040,0.412,0.015
177,17.695,0.895,27.230,222.986,251.110,0.063,0.278,26.355,0.040,0.420,0.015
178,17.795,0.660,24.743,296.062,321.465,0.076,0.220,23.843,0.040,0.509,0.015
179,17.895,1.593,24.584,203.959,230.137,0.069,0.204,23.689,0.033,0.522,0.017
180,17.995,0.857,24.913,203.491,229.261,0.068,0.227,24.015,0.040,0.518,0.017
181,18.095,0.629,24.594,202.558,227.781,0.066,0.247,23.644,0.042,0.546,0.017
