frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.100,0.023,31.965,105.114,137.102,0.084,0.283,29.968,0.426,1.132,0.028
2,0.200,0.174,26.228,103.973,130.377,0.068,0.213,25.469,0.040,0.394,0.014
3,0.300,0.022,26.901,103.936,130.859,0.069,0.185,26.215,0.032,0.361,0.015
4,0.400,0.572,26.399,112.934,139.906,0.061,0.167,25.696,0.031,0.388,0.013
5,0.500,0.919,26.638,110.020,137.578,0.061,0.217,25.770,0.032,0.488,0.013
6,0.600,0.757,26.903,109.872,137.533,0.053,0.102,26.278,0.033,0.381,0.012
7,0.700,0.944,26.498,111.160,138.603,0.071,0.127,25.811,0.033,0.389,0.015
8,0.800,0.283,26.392,112.714,139.390,0.061,0.170,25.688,0.033,0.399,0.012
9,0.900,0.758,26.268,125.445,152.472,0.056,0.210,25.526,0.034,0.382,0.012
10,1.000,0.611,26.591,114.238,141.440,0.063,0.170,25.841,0.036,0.426,0.013
11,1.100,0.537,26.448,108.231,135.216,0.056,0.156,25.751,0.033,0.401,0.013
12,1.200,0.030,26.420,103.512,129.963,0.065,0.155,25.751,0.030,0.382,0.012
13,1.300,0.201,26.541,110.020,136.762,0.067,0.212,25.803,0.034,0.386,0.013
14,1.400,0.872,26.412,110.449,137.733,0.058,0.137,25.729,0.031,0.389,0.013
15,1.500,0.930,27.141,110.497,138.568,0.055,0.104,26.485,0.032,0.402,0.013
16,1.600,0.864,26.488,110.713,138.069,0.055,0.107,25.833,0.031,0.392,0.013
17,1.700,0.721,26.441,111.710,138.873,0.057,0.199,25.706,0.032,0.392,0.013
18,1.800,0.250,26.405,114.881,141.537,0.058,0.161,25.728,0.033,0.386,0.014
19,1.900,0.357,47.841,107.403,155.601,0.059,0.177,47.075,0.032,0.452,0.013
20,2.000,0.022,45.819,103.363,149.205,0.060,0.198,44.999,0.032,0.494,0.013
21,2.100,0.022,26.809,99.405,126.237,0.078,0.274,25.985,0.032,0.400,0.014
22,2.200,0.286,26.502,105.809,132.598,0.062,0.204,25.766,0.032,0.403,0.013
23,2.300,0.737,26.420,106.525,133.683,0.068,0.220,25.665,0.032,0.396,0.014
24,2.400,0.481,26.426,105.841,132.748,0.077,0.191,25.693,0.034,0.395,0.013
25,2.500,0.694,26.488,105.933,133.116,0.060,0.228,25.739,0.031,0.395,0.013
26,2.600,0.463,26.291,104.689,131.443,0.065,0.188,25.581,0.032,0.389,0.013
27,2.700,0.574,26.429,100.308,127.313,0.063,0.189,25.716,0.033,0.392,0.013
28,2.800,0.643,26.361,100.454,127.459,0.061,0.185,25.640,0.035,0.403,0.013
29,2.900,0.513,26.496,101.450,128.460,0.063,0.223,25.739,0.032,0.401,0.014
30,3.000,0.496,26.373,106.756,133.626,0.059,0.178,25.674,0.032,0.395,0.013
31,3.100,1.790,26.594,104.335,132.720,0.063,0.187,25.809,0.036,0.418,0.015
32,3.200,1.255,26.307,103.110,130.672,0.064,0.141,25.579,0.034,0.401,0.018
33,3.300,1.266,26.490,95.109,122.866,0.060,0.160,25.766,0.035,0.401,0.014
34,3.400,0.940,26.763,95.926,123.630,0.063,0.119,25.988,0.037,0.506,0.013
35,3.500,0.906,26.440,98.455,125.801,0.064,0.127,25.764,0.036,0.400,0.012
36,3.600,0.018,26.563,89.988,116.569,0.070,0.132,25.891,0.031,0.403,0.014
37,3.700,0.145,26.525,97.382,124.053,0.059,0.156,25.836,0.035,0.406,0.013
38,3.800,0.499,26.258,97.867,124.624,0.057,0.117,25.591,0.033,0.415,0.014
39,3.900,0.122,26.856,97.445,124.424,0.069,0.145,26.182,0.035,0.392,0.014
40,4.000,0.348,26.263,91.796,118.406,0.070,0.146,25.555,0.034,0.419,0.014
41,4.100,0.023,26.161,92.474,118.659,0.076,0.186,25.395,0.036,0.434,0.013
42,4.200,0.351,26.048,91.664,118.063,0.060,0.131,25.340,0.031,0.439,0.013
43,4.300,0.082,26.499,91.793,118.374,0.060,0.132,25.849,0.031,0.394,0.013
44,4.400,0.021,26.510,91.645,118.176,0.064,0.142,25.739,0.033,0.489,0.016
45,4.500,0.022,26.499,91.905,118.427,0.080,0.190,25.762,0.031,0.400,0.013
46,4.600,0.406,26.268,93.860,120.535,0.062,0.135,25.604,0.034,0.399,0.012
47,4.700,0.444,26.452,90.835,117.732,0.062,0.140,25.793,0.030,0.389,0.013
48,4.800,0.310,26.301,95.234,121.846,0.057,0.129,25.657,0.032,0.393,0.013
49,4.900,0.019,26.117,92.031,118.168,0.061,0.174,25.370,0.064,0.413,0.013
