frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.079,0.025,49.585,80.895,130.506,0.072,1.432,46.530,0.622,0.890,0.010
2,0.179,0.263,47.854,77.975,126.093,0.054,0.178,47.166,0.040,0.380,0.012
3,0.279,0.019,48.044,78.714,126.779,0.045,0.146,47.417,0.033,0.376,0.009
4,0.379,0.370,47.702,78.917,126.990,0.055,0.177,47.069,0.032,0.342,0.009
5,0.479,0.021,60.717,93.402,154.140,0.051,0.818,59.336,0.036,0.449,0.009
6,0.579,0.020,60.283,86.046,146.350,0.052,0.150,59.575,0.035,0.435,0.009
7,0.679,0.022,62.302,105.619,167.944,0.051,0.175,61.581,0.037,0.434,0.009
8,0.779,0.496,57.970,87.540,146.008,0.053,0.176,57.248,0.035,0.431,0.008
9,0.879,0.587,62.701,91.023,154.311,0.049,0.808,61.353,0.035,0.428,0.008
10,0.979,0.579,63.693,88.307,152.580,0.051,0.149,63.002,0.037,0.425,0.009
11,1.079,0.572,62.690,88.173,151.436,0.055,0.151,62.001,0.036,0.419,0.009
12,1.179,1.383,65.834,91.068,158.285,0.087,0.247,64.866,0.064,0.536,0.009
13,1.279,0.585,64.914,79.175,144.674,0.051,0.850,63.550,0.031,0.407,0.008
14,1.379,0.481,59.285,40.387,100.154,0.067,0.105,58.622,0.034,0.427,0.009
15,1.479,0.540,59.664,45.316,105.521,0.058,0.111,59.002,0.034,0.432,0.008
16,1.579,0.474,59.136,39.540,99.150,0.067,0.120,58.453,0.031,0.434,0.008
17,1.678,0.735,249.043,46.526,296.306,0.065,192.491,55.998,0.031,0.422,0.015
18,1.778,0.505,56.566,49.638,106.710,0.047,0.101,55.920,0.034,0.433,0.011
19,1.878,0.022,56.803,40.684,97.510,0.077,0.143,56.077,0.032,0.440,0.009
20,1.976,0.021,60.160,36.900,97.081,0.055,0.120,59.430,0.032,0.430,0.010
21,2.073,0.009,88.317,37.416,125.743,0.048,29.022,58.747,0.034,0.443,0.009
22,2.173,0.578,58.429,36.608,95.616,0.058,0.109,57.758,0.035,0.439,0.009
23,2.269,0.010,69.602,48.205,117.818,0.051,0.129,68.758,0.039,0.598,0.011
24,2.369,0.454,54.974,45.118,100.547,0.058,0.122,54.287,0.030,0.448,0.010
25,2.469,0.009,82.924,39.035,121.968,0.055,25.867,56.520,0.031,0.421,0.009
26,2.569,0.022,77.077,58.138,135.238,0.049,0.107,76.102,0.041,0.747,0.012
27,2.669,0.458,101.147,40.874,142.480,0.072,0.141,100.216,0.042,0.641,0.012
28,2.769,0.058,87.073,40.594,127.726,0.048,0.118,86.098,0.045,0.727,0.012
29,2.869,0.329,107.987,44.819,153.135,0.060,20.461,86.860,0.036,0.545,0.009
30,2.969,0.023,97.677,54.241,151.942,0.072,0.121,96.804,0.034,0.606,0.013
31,3.069,0.027,82.521,38.497,121.046,0.054,0.104,81.790,0.035,0.512,0.010
32,3.169,0.022,80.357,39.612,119.991,0.045,0.101,79.648,0.035,0.504,0.009
33,3.269,0.021,244.076,38.550,282.647,0.045,166.497,76.878,0.040,0.583,0.018
34,3.369,0.552,78.353,43.266,122.170,0.063,0.124,77.579,0.038,0.515,0.010
35,3.469,0.340,83.554,57.972,141.866,0.071,0.147,82.597,0.033,0.667,0.012
36,3.569,0.037,86.399,44.406,130.843,0.083,0.154,85.590,0.035,0.498,0.009
37,3.669,0.342,93.595,36.561,130.498,0.058,29.052,63.959,0.028,0.468,0.009
38,3.769,0.322,67.795,49.348,117.466,0.051,0.105,67.025,0.037,0.542,0.011
39,3.869,0.337,79.534,46.941,126.812,0.056,0.121,78.712,0.039,0.574,0.010
40,3.969,0.372,70.301,32.235,102.909,0.093,0.098,69.538,0.032,0.511,0.010
41,4.069,0.031,89.993,38.635,128.660,0.058,24.943,64.454,0.030,0.478,0.009
42,4.169,0.746,70.462,38.427,109.636,0.064,0.127,69.627,0.051,0.557,0.010
43,4.269,0.674,64.711,33.986,99.372,0.059,0.112,63.992,0.034,0.480,0.009
44,4.369,0.249,67.150,35.393,102.793,0.061,0.128,66.380,0.036,0.501,0.010
45,4.469,0.023,113.241,39.787,153.052,0.057,40.113,72.488,0.040,0.511,0.012
46,4.569,0.355,62.215,28.840,91.410,0.057,0.115,61.465,0.042,0.503,0.010
47,4.661,0.560,57.570,27.387,85.517,0.049,0.101,56.882,0.034,0.480,0.009
48,4.746,0.023,48.089,26.691,74.803,0.060,0.114,47.435,0.031,0.422,0.010
49,4.821,0.326,214.262,33.491,248.079,0.046,164.995,48.738,0.029,0.425,0.013
50,4.921,1.132,54.449,33.194,88.775,0.048,0.111,53.724,0.036,0.499,0.010
51,5.010,0.261,49.437,33.076,82.775,0.051,0.150,48.683,0.035,0.491,0.009
52,5.093,0.009,51.189,29.239,80.437,0.044,0.180,50.429,0.034,0.476,0.010
53,5.173,0.022,77.129,29.292,106.443,0.055,27.519,49.026,0.032,0.474,0.010
54,5.273,0.405,55.289,56.629,112.324,0.045,0.143,54.244,0.086,0.741,0.012
55,5.373,0.419,77.577,42.593,120.590,0.060,0.195,76.624,0.043,0.621,0.013
56,5.473,0.129,56.861,42.068,99.059,0.049,0.147,55.859,0.036,0.744,0.011
57,5.572,0.327,66.439,46.403,113.169,0.051,13.449,52.432,0.034,0.446,0.010
58,5.672,0.253,57.645,54.842,112.740,0.046,0.141,56.950,0.036,0.442,0.010
59,5.772,0.502,54.632,92.997,148.132,0.055,0.171,53.912,0.034,0.432,0.009
60,5.872,0.174,58.346,90.210,148.730,0.048,0.143,57.666,0.032,0.429,0.010
61,5.972,0.026,96.229,82.570,178.826,0.063,31.761,63.915,0.035,0.428,0.010
62,6.072,0.061,51.281,73.622,124.965,0.047,0.171,50.520,0.035,0.480,0.009
63,6.172,0.085,54.250,97.955,152.291,0.045,0.143,53.452,0.037,0.548,0.009
64,6.272,0.741,78.398,67.049,146.189,0.067,0.182,77.589,0.033,0.498,0.009
65,6.372,0.544,221.275,64.388,286.208,0.047,165.856,54.817,0.043,0.478,0.017
66,6.472,0.133,55.991,83.390,139.515,0.054,0.164,55.239,0.039,0.460,0.010
67,6.572,0.228,57.805,71.680,129.714,0.049,0.147,57.060,0.040,0.481,0.010
68,6.672,0.277,55.130,66.104,121.512,0.047,0.141,54.442,0.035,0.439,0.010
69,6.772,0.385,89.689,70.063,160.138,0.063,28.445,60.482,0.035,0.635,0.011
70,6.872,0.548,62.688,79.876,143.112,0.049,0.148,61.967,0.035,0.460,0.010
71,6.972,0.325,62.760,94.729,157.815,0.065,0.213,61.993,0.033,0.429,0.009
72,7.072,0.087,56.647,79.813,136.548,0.049,0.137,55.952,0.034,0.450,0.010
73,7.172,0.477,83.201,59.219,142.898,0.047,25.631,56.998,0.033,0.467,0.010
74,7.272,0.488,72.034,69.536,142.058,0.045,0.141,71.273,0.038,0.510,0.010
75,7.372,0.503,66.323,100.129,166.957,0.045,0.146,65.449,0.036,0.620,0.011
76,7.472,0.580,55.489,121.290,177.360,0.052,0.135,54.833,0.031,0.412,0.009
77,7.572,0.109,85.939,110.739,196.788,0.052,31.120,54.131,0.036,0.568,0.013
78,7.672,0.769,51.518,93.267,145.555,0.048,0.135,50.855,0.035,0.418,0.010
79,7.772,0.113,52.199,75.452,127.765,0.053,0.135,51.495,0.038,0.449,0.010
80,7.872,0.165,53.227,63.655,117.047,0.047,0.128,52.559,0.036,0.432,0.010
81,7.972,0.411,237.159,59.423,296.994,0.050,168.400,68.192,0.039,0.446,0.015
82,8.072,0.980,56.411,64.562,121.953,0.057,0.130,55.578,0.041,0.572,0.012
83,8.172,0.424,66.557,62.526,129.508,0.044,0.116,65.875,0.040,0.458,0.010
84,8.272,0.450,70.694,62.175,133.320,0.046,0.116,70.030,0.037,0.439,0.010
85,8.372,0.444,89.430,65.547,155.421,0.045,28.169,60.713,0.036,0.441,0.010
86,8.472,0.597,55.099,65.669,121.365,0.045,0.134,53.995,0.036,0.859,0.011
87,8.572,0.484,67.158,70.438,138.080,0.048,0.132,66.490,0.036,0.428,0.009
88,8.672,0.569,55.938,65.741,122.249,0.049,0.139,55.259,0.033,0.429,0.010
