frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,302.385,31.860,10.903,345.150,0.051,1.097,29.832,0.580,0.229,0.014
2,0.040,0.922,31.341,16.263,48.526,0.048,0.057,30.176,0.052,0.944,0.013
3,0.060,1.674,44.347,12.432,58.455,0.061,0.060,43.892,0.059,0.185,0.012
4,0.080,0.012,29.609,12.374,41.995,0.053,0.059,29.028,0.038,0.370,0.009
5,0.100,0.025,30.465,12.626,43.117,0.050,0.228,29.928,0.039,0.154,0.009
6,0.120,0.010,30.143,12.526,42.679,0.050,0.045,29.569,0.038,0.381,0.009
7,0.140,0.010,34.079,13.683,47.773,0.048,0.046,33.736,0.040,0.149,0.009
8,0.160,0.032,32.292,17.725,50.050,0.050,0.047,31.480,0.050,0.604,0.012
9,0.180,0.019,50.611,15.355,65.988,0.087,0.325,49.834,0.059,0.199,0.013
10,0.200,0.037,38.149,15.722,53.908,0.051,0.046,37.496,0.042,0.414,0.013
11,0.220,0.013,32.667,13.251,45.932,0.051,0.049,32.313,0.042,0.137,0.009
12,0.240,0.022,29.812,11.410,41.243,0.048,0.043,29.188,0.044,0.432,0.010
13,0.260,0.010,30.126,11.544,41.680,0.048,0.192,29.588,0.046,0.192,0.012
14,0.280,0.190,28.783,11.471,40.444,0.048,0.043,28.190,0.037,0.407,0.011
15,0.300,0.024,33.075,11.412,44.511,0.049,0.045,32.734,0.039,0.148,0.009
16,0.320,0.012,28.989,11.848,40.850,0.061,0.049,28.415,0.042,0.359,0.009
17,0.340,0.025,61.704,13.479,75.209,0.048,32.978,28.459,0.037,0.127,0.009
18,0.360,0.010,30.091,12.352,42.453,0.049,0.045,29.394,0.040,0.501,0.010
19,0.380,0.025,30.477,12.819,43.321,0.054,0.051,30.141,0.041,0.129,0.009
20,0.400,0.013,28.474,12.238,40.735,0.078,0.066,27.736,0.040,0.465,0.009
21,0.420,0.013,35.213,12.423,47.650,0.058,0.260,34.636,0.045,0.138,0.010
22,0.440,0.022,28.299,12.272,40.593,0.048,0.045,27.680,0.038,0.434,0.008
23,0.460,0.009,28.261,12.094,40.365,0.048,0.044,27.950,0.039,0.124,0.009
24,0.480,0.023,28.876,12.374,41.274,0.049,0.046,28.257,0.038,0.433,0.008
25,0.500,0.011,27.483,12.813,40.308,0.049,0.196,27.003,0.038,0.139,0.009
26,0.520,0.012,28.257,12.350,40.620,0.053,0.049,27.604,0.039,0.448,0.009
27,0.540,0.028,29.050,15.449,44.529,0.058,0.057,28.701,0.041,0.127,0.010
28,0.560,0.011,28.134,13.595,41.741,0.055,0.049,27.471,0.041,0.457,0.008
29,0.580,0.216,33.618,12.939,46.774,0.051,0.203,33.135,0.038,0.127,0.009
30,0.600,0.011,28.959,14.126,43.096,0.053,0.048,28.281,0.039,0.477,0.009
31,0.620,0.010,29.730,14.015,43.755,0.051,0.045,29.357,0.047,0.168,0.011
32,0.640,0.025,31.677,13.949,45.651,0.047,0.044,30.889,0.041,0.598,0.010
33,0.660,0.012,30.757,14.261,45.030,0.074,0.685,29.759,0.040,0.125,0.009
34,0.680,0.179,32.485,13.447,46.112,0.049,0.047,31.486,0.056,0.785,0.012
35,0.700,0.011,34.124,13.158,47.294,0.052,0.050,33.770,0.041,0.147,0.009
36,0.720,0.011,31.898,14.221,46.130,0.053,0.048,31.247,0.038,0.450,0.008
37,0.740,0.064,49.786,16.851,66.701,0.094,19.081,30.285,0.055,0.201,0.014
38,0.760,0.023,31.097,12.381,43.502,0.071,0.062,30.206,0.037,0.639,0.012
39,0.780,0.010,28.253,13.088,41.351,0.048,0.044,27.945,0.038,0.124,0.009
40,0.800,0.010,33.464,15.722,49.196,0.055,0.046,32.759,0.041,0.503,0.010
41,0.820,0.022,37.605,15.282,52.910,0.049,0.218,37.044,0.046,0.188,0.012
42,0.840,0.010,38.999,14.266,53.275,0.052,0.050,38.332,0.039,0.466,0.009
43,0.860,0.021,37.371,14.120,51.513,0.051,0.048,37.041,0.040,0.131,0.010
44,0.880,0.011,29.734,13.267,43.014,0.049,0.048,29.086,0.039,0.451,0.008
45,0.900,0.009,31.985,13.772,45.766,0.045,0.201,31.495,0.040,0.149,0.009
46,0.920,0.022,30.778,12.353,43.153,0.052,0.047,30.081,0.038,0.502,0.008
47,0.940,0.010,28.823,15.555,44.388,0.049,0.045,28.514,0.036,0.124,0.009
48,0.960,0.032,36.085,15.174,51.293,0.076,0.080,35.016,0.049,0.777,0.013
49,0.980,0.012,47.722,13.771,61.506,0.056,18.621,28.800,0.045,0.129,0.009
50,1.000,0.097,32.417,14.033,46.549,0.077,0.057,31.639,0.038,0.521,0.009
51,1.020,0.010,30.348,12.803,43.161,0.049,0.044,30.039,0.037,0.127,0.008
52,1.040,0.025,32.176,12.968,45.171,0.070,0.060,31.437,0.040,0.502,0.009
53,1.060,0.009,33.383,14.212,47.604,0.049,0.218,32.897,0.038,0.126,0.009
54,1.080,0.010,39.368,12.466,51.844,0.050,0.046,38.599,0.051,0.564,0.009
55,1.100,0.026,30.882,16.153,47.062,0.066,0.056,30.480,0.040,0.144,0.009
56,1.120,0.012,32.275,12.344,44.632,0.064,0.049,31.593,0.038,0.452,0.009
57,1.140,0.023,32.584,12.181,44.789,0.053,0.201,32.106,0.037,0.125,0.009
