frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.021,0.123,51.543,25.629,77.298,0.065,1.068,49.720,0.431,0.181,0.004
2,0.098,0.013,49.738,12.570,62.322,0.050,0.066,48.595,0.043,0.914,0.002
3,0.160,0.009,48.652,12.015,60.676,0.046,0.219,47.921,0.037,0.378,0.001
4,0.221,0.010,49.004,12.062,61.077,0.046,0.051,48.433,0.038,0.384,0.001
5,0.282,0.010,50.219,11.696,61.926,0.047,0.596,49.148,0.034,0.342,0.002
6,0.344,0.012,49.106,11.993,61.112,0.079,0.080,48.486,0.037,0.357,0.002
7,0.405,0.008,79.536,16.485,96.030,0.041,13.960,64.925,0.045,0.525,0.002
8,0.501,0.009,61.504,13.083,74.596,0.044,0.045,60.866,0.037,0.457,0.002
9,0.576,0.009,62.317,13.907,76.234,0.092,0.828,60.791,0.039,0.476,0.002
10,0.652,0.009,63.529,14.305,77.843,0.048,0.049,62.765,0.036,0.577,0.002
11,0.730,0.009,73.389,14.377,87.776,0.054,0.187,72.604,0.036,0.450,0.002
12,0.818,0.009,64.836,14.398,79.243,0.048,0.045,64.074,0.043,0.575,0.002
13,0.897,0.009,71.642,15.087,86.739,0.058,9.760,61.374,0.038,0.363,0.002
14,0.984,0.009,63.463,15.220,78.694,0.060,0.058,62.783,0.036,0.461,0.002
15,1.062,0.014,61.889,15.219,77.122,0.072,0.223,60.979,0.037,0.510,0.003
16,1.140,0.010,54.331,13.223,67.565,0.068,0.060,53.674,0.035,0.434,0.002
17,1.207,0.012,59.736,12.678,72.427,0.074,0.782,58.337,0.036,0.436,0.002
18,1.280,0.009,53.495,13.133,66.638,0.038,0.044,52.911,0.036,0.427,0.001
19,1.346,0.014,62.072,13.227,75.313,0.059,7.912,53.631,0.037,0.375,0.002
20,1.422,0.009,52.677,15.940,68.626,0.044,0.045,52.070,0.035,0.432,0.002
21,1.490,0.008,67.506,15.838,83.353,0.046,0.626,66.308,0.035,0.440,0.001
22,1.574,0.009,65.186,21.096,86.292,0.046,0.047,64.508,0.036,0.499,0.002
23,1.660,0.009,54.788,14.670,69.469,0.066,0.241,53.916,0.035,0.467,0.002
24,1.729,0.009,56.240,12.673,68.923,0.048,0.048,55.594,0.037,0.457,0.002
25,1.798,0.008,91.015,12.972,103.996,0.043,30.028,60.499,0.035,0.367,0.001
26,1.898,0.009,53.308,13.210,66.528,0.038,0.042,52.703,0.036,0.452,0.001
27,1.965,0.009,53.690,13.534,67.234,0.043,0.184,52.935,0.035,0.452,0.002
28,2.032,0.009,54.765,18.796,73.570,0.061,0.053,54.080,0.042,0.483,0.002
29,2.106,0.224,55.959,13.839,70.023,0.082,0.759,54.486,0.070,0.460,0.001
30,2.176,0.009,59.057,14.316,73.383,0.045,0.053,58.418,0.038,0.453,0.001
31,2.249,0.009,80.763,14.441,95.213,0.065,21.230,58.906,0.039,0.449,0.002
32,2.344,0.010,60.182,13.207,73.400,0.062,0.048,59.512,0.037,0.450,0.002
33,2.418,0.009,51.162,16.568,67.739,0.045,0.664,49.940,0.037,0.426,0.002
34,2.486,0.010,54.994,13.444,68.449,0.050,0.046,54.441,0.035,0.360,0.002
35,2.554,0.011,79.961,14.845,94.817,0.069,0.226,79.172,0.044,0.383,0.002
36,2.649,0.008,52.049,13.320,65.378,0.049,0.045,51.485,0.036,0.380,0.002
37,2.714,0.009,76.172,13.820,90.000,0.044,21.988,53.629,0.034,0.430,0.002
38,2.804,0.014,51.008,14.892,65.915,0.046,0.047,50.302,0.045,0.512,0.002
39,2.870,0.009,54.832,13.886,68.728,0.048,0.203,54.050,0.047,0.434,0.001
40,2.939,0.008,49.648,12.725,62.382,0.047,0.046,49.099,0.033,0.373,0.002
41,3.001,0.009,47.382,13.427,60.818,0.046,0.607,46.205,0.037,0.443,0.002
42,3.062,0.009,53.206,16.267,69.482,0.041,0.043,52.449,0.047,0.589,0.002
