frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,224.492,4.677,8.507,237.678,0.043,1.147,2.955,0.363,0.140,0.008
2,0.040,0.841,4.954,8.805,14.600,0.055,0.813,2.944,0.029,1.066,0.018
3,0.060,0.187,20.403,9.818,30.411,0.059,16.915,3.235,0.033,0.110,0.020
4,0.080,0.012,36.123,9.925,46.061,0.052,32.466,3.102,0.022,0.441,0.013
5,0.100,0.026,6.104,9.969,16.099,0.053,2.464,3.384,0.033,0.122,0.013
6,0.120,0.015,3.953,9.920,13.889,0.056,0.264,2.925,0.016,0.647,0.012
7,0.140,0.018,5.258,9.808,15.087,0.059,2.078,2.967,0.018,0.094,0.011
8,0.160,0.019,30.253,9.799,40.074,0.068,26.173,3.216,0.033,0.712,0.013
9,0.180,0.023,23.177,9.918,33.119,0.047,19.570,3.373,0.038,0.109,0.019
10,0.200,0.011,8.670,9.894,18.576,0.054,4.688,3.087,0.021,0.781,0.012
11,0.220,0.012,3.546,9.942,13.501,0.060,0.265,3.034,0.032,0.108,0.014
12,0.240,0.018,4.362,9.633,14.015,0.066,0.303,3.023,0.016,0.908,0.013
13,0.260,0.030,15.373,10.245,25.650,0.058,12.293,2.854,0.022,0.098,0.017
14,0.280,0.014,33.452,10.009,43.476,0.058,29.518,3.052,0.022,0.752,0.016
15,0.300,0.011,6.231,10.176,16.419,0.059,2.883,3.089,0.029,0.121,0.012
16,0.320,0.014,28.624,9.930,38.571,0.057,24.662,2.956,0.038,0.864,0.014
17,0.340,0.032,22.978,11.416,34.427,0.056,19.612,3.111,0.039,0.116,0.019
18,0.360,0.029,9.659,10.109,19.797,0.059,5.536,3.162,0.041,0.815,0.014
19,0.380,0.013,3.665,10.166,13.844,0.061,0.283,3.135,0.032,0.108,0.013
20,0.400,0.016,5.997,10.725,16.740,0.067,0.291,4.669,0.035,0.892,0.012
21,0.420,0.046,16.660,11.895,28.603,0.066,13.395,2.964,0.048,0.125,0.026
22,0.440,0.017,34.073,11.079,45.169,0.066,29.549,3.638,0.032,0.735,0.013
23,0.460,0.012,6.136,10.132,16.281,0.054,2.578,3.312,0.035,0.107,0.013
24,0.480,0.032,28.483,10.234,38.751,0.060,24.115,3.363,0.034,0.862,0.013
25,0.500,0.266,24.861,11.077,36.205,0.077,21.420,3.158,0.032,0.119,0.019
26,0.520,0.576,8.609,10.597,19.783,0.058,4.442,3.240,0.035,0.782,0.014
27,0.540,0.577,3.587,10.950,15.115,0.062,0.287,3.049,0.029,0.105,0.013
28,0.560,0.487,4.333,10.502,15.324,0.069,0.281,3.014,0.027,0.892,0.013
