frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,201.225,2.587,5.198,209.011,0.055,0.069,2.219,0.103,0.118,0.011
2,0.040,0.856,25.322,7.408,33.587,0.044,22.324,2.172,0.028,0.731,0.013
3,0.060,0.148,9.707,7.318,17.173,0.043,7.336,2.180,0.030,0.092,0.009
4,0.080,0.012,3.042,6.943,9.999,0.061,0.036,2.344,0.026,0.556,0.009
5,0.100,0.014,21.886,6.884,28.787,0.070,19.447,2.157,0.081,0.116,0.009
6,0.120,0.183,24.465,7.680,32.328,0.040,21.314,2.357,0.040,0.684,0.013
7,0.140,0.011,7.536,7.239,14.786,0.057,5.175,2.162,0.025,0.090,0.010
8,0.160,0.023,22.398,7.621,30.044,0.061,19.437,2.188,0.026,0.661,0.010
9,0.180,0.368,9.080,7.683,17.132,0.048,6.722,2.165,0.027,0.088,0.010
10,0.200,0.331,3.267,7.296,10.895,0.055,0.034,2.226,0.087,0.843,0.011
11,0.220,0.392,2.725,7.338,10.457,0.069,0.040,2.477,0.029,0.091,0.011
12,0.240,0.334,21.117,7.652,29.104,0.066,18.195,2.150,0.027,0.661,0.012
13,0.260,0.411,21.030,7.746,29.188,0.048,18.664,2.169,0.033,0.088,0.009
14,0.280,0.011,7.715,7.649,15.375,0.056,4.694,2.174,0.027,0.737,0.010
15,0.300,0.014,27.530,7.509,35.055,0.067,25.085,2.163,0.084,0.102,0.010
16,0.320,0.312,3.152,7.889,11.353,0.041,0.028,2.205,0.031,0.814,0.011
17,0.340,0.014,2.638,7.457,10.110,0.065,0.042,2.396,0.028,0.089,0.011
18,0.360,0.016,21.400,7.951,29.368,0.064,17.521,3.120,0.030,0.647,0.011
19,0.380,0.011,20.855,7.751,28.617,0.048,18.390,2.204,0.090,0.093,0.010
20,0.400,0.011,7.680,7.564,15.255,0.042,4.402,2.434,0.031,0.743,0.011
21,0.420,0.096,26.227,7.810,34.135,0.075,23.829,2.182,0.027,0.089,0.010
