frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,205.103,2.994,46.321,254.419,0.052,1.062,1.509,0.220,0.124,0.006
2,0.040,0.744,3.489,22.960,27.194,0.054,0.808,1.696,0.031,0.872,0.009
3,0.060,0.010,2.027,26.561,28.599,0.053,0.253,1.561,0.022,0.109,0.008
4,0.080,0.011,2.877,23.366,26.254,0.054,0.479,1.799,0.043,0.471,0.010
5,0.100,0.060,2.161,22.963,25.185,0.055,0.262,1.668,0.023,0.126,0.007
6,0.120,0.030,3.015,23.478,26.525,0.079,0.611,1.916,0.024,0.348,0.008
7,0.140,0.445,2.467,23.326,26.238,0.061,0.322,1.911,0.029,0.116,0.008
8,0.160,0.010,2.359,23.236,25.606,0.055,0.270,1.563,0.025,0.418,0.008
9,0.180,0.010,2.002,22.499,24.512,0.053,0.258,1.534,0.022,0.107,0.007
10,0.200,0.026,2.900,22.706,25.632,0.052,0.364,2.064,0.030,0.364,0.008
11,0.220,0.350,2.182,30.504,33.036,0.058,0.271,1.696,0.023,0.108,0.008
12,0.240,0.010,2.283,29.552,31.846,0.057,0.276,1.557,0.023,0.338,0.008
13,0.260,0.010,154.456,33.742,188.208,0.069,151.670,2.398,0.039,0.240,0.018
14,0.280,0.037,17.652,32.618,50.308,0.088,15.391,1.615,0.031,0.473,0.008
15,0.300,0.343,2.686,25.885,28.915,0.056,0.794,1.651,0.024,0.126,0.009
16,0.320,0.371,40.274,28.381,69.027,0.060,37.118,2.506,0.036,0.522,0.012
