frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.033,273.606,62.583,15.058,351.248,0.055,1.028,60.066,1.180,0.201,0.002
2,0.133,0.928,55.641,13.847,70.417,0.054,0.047,54.476,0.038,0.959,0.002
3,0.203,0.224,57.957,14.387,72.569,0.048,0.248,57.146,0.043,0.426,0.002
4,0.276,0.387,59.287,16.157,75.832,0.060,0.047,58.489,0.043,0.604,0.002
5,0.352,0.373,59.105,17.644,77.122,0.052,0.717,57.832,0.031,0.410,0.002
6,0.429,0.442,79.431,16.116,95.989,0.052,0.050,78.797,0.040,0.438,0.002
7,0.525,0.022,87.273,16.771,104.067,0.057,16.278,70.427,0.040,0.424,0.002
8,0.625,0.024,76.988,17.416,94.429,0.057,0.055,76.097,0.046,0.679,0.003
9,0.719,0.027,81.948,18.854,100.829,0.076,0.882,80.348,0.040,0.546,0.002
10,0.819,0.023,84.969,19.251,104.244,0.064,0.059,84.217,0.042,0.525,0.002
11,0.919,0.032,87.408,18.498,105.939,0.053,11.914,74.820,0.033,0.433,0.002
12,1.019,0.010,74.696,19.065,93.773,0.058,0.057,73.953,0.041,0.534,0.002
13,1.113,0.022,73.559,18.723,92.305,0.072,0.940,71.633,0.043,0.817,0.003
14,1.205,0.024,75.939,17.188,93.151,0.049,0.051,75.248,0.040,0.509,0.002
15,1.299,0.025,67.713,17.033,84.771,0.059,0.264,66.809,0.039,0.487,0.002
16,1.383,0.032,64.299,17.157,81.489,0.049,0.048,63.624,0.037,0.491,0.002
17,1.465,0.182,75.365,16.463,92.010,0.054,11.877,62.936,0.037,0.404,0.002
18,1.557,0.010,67.615,15.941,83.566,0.050,0.049,66.935,0.035,0.496,0.002
19,1.640,0.028,66.519,18.297,84.844,0.060,0.297,65.593,0.038,0.482,0.002
20,1.725,0.026,61.465,14.689,76.180,0.065,0.050,60.764,0.038,0.494,0.002
21,1.802,0.021,66.388,17.969,84.378,0.053,0.824,64.942,0.038,0.485,0.002
22,1.886,0.009,58.093,16.986,75.088,0.041,0.045,57.457,0.048,0.466,0.002
23,1.961,0.031,79.980,15.037,95.049,0.064,23.440,55.973,0.033,0.412,0.002
24,2.056,0.021,60.988,15.603,76.612,0.041,0.044,60.349,0.038,0.474,0.002
25,2.133,0.010,54.030,16.076,70.116,0.041,0.691,52.654,0.036,0.570,0.003
26,2.203,0.024,53.185,14.312,67.522,0.048,0.045,52.585,0.031,0.426,0.002
27,2.270,0.023,51.597,14.298,65.919,0.052,0.202,50.855,0.033,0.415,0.002
28,2.336,0.011,52.440,12.914,65.365,0.062,0.064,51.794,0.036,0.427,0.002
29,2.402,0.024,71.821,13.357,85.202,0.035,20.463,50.908,0.034,0.349,0.002
30,2.487,0.020,47.848,13.095,60.964,0.039,0.040,47.376,0.033,0.321,0.002
31,2.548,0.009,50.407,13.778,64.193,0.039,0.315,49.615,0.036,0.365,0.002
32,2.612,0.020,50.456,13.077,63.554,0.042,0.041,49.886,0.030,0.421,0.002
