frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,202.062,3.286,5.580,210.929,0.051,0.602,2.415,0.085,0.112,0.010
2,0.040,0.749,68.655,7.122,76.527,0.048,65.078,2.588,0.028,0.887,0.015
3,0.060,0.132,65.255,6.930,72.317,0.049,62.768,2.304,0.021,0.089,0.008
4,0.080,0.026,1959.983,7.499,1967.509,0.051,1957.000,2.403,0.033,0.473,0.011
5,0.100,7.249,1792.224,8.565,1808.039,0.053,1789.662,2.281,0.081,0.116,0.010
6,0.120,0.688,56.151,8.753,65.593,0.070,53.077,2.395,0.024,0.562,0.009
7,0.140,0.357,125.817,8.368,134.543,0.050,123.455,2.181,0.023,0.088,0.009
8,0.160,0.465,76.444,8.649,85.559,0.075,73.196,2.431,0.024,0.686,0.009
9,0.180,0.032,56.211,7.595,63.839,0.056,53.481,2.528,0.025,0.091,0.009
10,0.200,0.036,3.260,7.723,11.020,0.054,0.183,2.259,0.073,0.671,0.008
11,0.220,0.016,124.934,8.164,133.116,0.073,122.268,2.450,0.029,0.095,0.011
12,0.240,0.026,4.250,7.913,12.190,0.051,1.311,2.188,0.024,0.646,0.009
13,0.260,0.015,6.928,7.974,14.920,0.057,4.261,2.477,0.023,0.089,0.009
14,0.280,0.014,130.372,7.573,137.960,0.067,127.423,2.227,0.023,0.610,0.009
15,0.300,0.402,127.043,9.284,136.729,0.038,124.450,2.346,0.077,0.109,0.009
16,0.320,0.389,3.138,8.530,12.057,0.049,0.158,2.220,0.021,0.661,0.010
17,0.340,0.418,108.063,8.625,117.107,0.062,105.352,2.508,0.030,0.094,0.011
18,0.360,0.461,4.678,8.338,13.478,0.050,1.542,2.374,0.027,0.652,0.011
19,0.380,0.015,6.790,7.720,14.528,0.067,4.176,2.362,0.074,0.090,0.008
20,0.400,0.016,116.358,8.878,125.254,0.063,113.288,2.368,0.024,0.582,0.019
21,0.420,0.026,109.797,7.956,117.780,0.043,107.140,2.474,0.024,0.091,0.009
22,0.440,0.060,3.196,7.755,11.011,0.044,0.203,2.234,0.018,0.670,0.008
23,0.460,0.015,62.414,8.092,70.524,0.072,59.838,2.306,0.088,0.093,0.010
24,0.480,0.023,4.665,7.806,12.494,0.038,1.482,2.390,0.029,0.695,0.010
25,0.500,0.014,6.416,7.793,14.224,0.058,4.003,2.209,0.021,0.103,0.009
26,0.520,0.014,108.954,8.106,117.076,0.057,105.774,2.451,0.025,0.626,0.010
27,0.540,0.028,112.898,7.663,120.588,0.051,110.391,2.251,0.074,0.091,0.008
28,0.560,0.021,3.201,8.021,11.244,0.047,0.165,2.249,0.024,0.686,0.010
29,0.580,0.015,58.589,7.696,66.302,0.070,55.893,2.480,0.031,0.096,0.012
30,0.600,0.028,4.405,7.439,11.872,0.052,1.390,2.219,0.025,0.688,0.009
31,0.620,0.023,6.231,7.967,14.225,0.098,3.574,2.365,0.074,0.088,0.008
32,0.640,0.015,114.817,8.122,122.956,0.059,111.600,2.533,0.022,0.582,0.009
33,0.660,0.019,112.844,7.957,120.821,0.045,110.191,2.464,0.025,0.094,0.010
34,0.680,0.030,3.259,7.451,10.741,0.056,0.184,2.307,0.022,0.658,0.008
35,0.700,0.033,1947.960,7.994,1955.990,0.066,1945.453,2.237,0.080,0.107,0.010
36,0.720,0.174,4.660,7.740,12.575,0.046,1.560,2.359,0.029,0.635,0.011
37,0.740,0.016,5.958,7.378,13.353,0.066,3.539,2.219,0.023,0.089,0.009
38,0.760,0.014,122.202,7.953,130.172,0.070,119.053,2.398,0.024,0.633,0.009
39,0.780,0.026,61.845,7.608,69.479,0.044,59.222,2.381,0.077,0.095,0.008
40,0.800,0.019,3.108,8.098,11.224,0.041,0.187,2.211,0.020,0.618,0.008
41,0.820,0.014,10.837,7.304,18.157,0.064,8.285,2.358,0.026,0.088,0.009
42,0.840,0.015,4.654,7.405,12.076,0.058,1.566,2.375,0.024,0.597,0.009
43,0.860,0.046,5.266,7.444,12.759,0.057,2.627,2.408,0.070,0.084,0.008
44,0.880,0.024,74.480,7.420,81.926,0.056,71.535,2.258,0.023,0.586,0.009
45,0.900,0.010,60.957,7.404,68.372,0.039,58.502,2.263,0.024,0.106,0.008
46,0.920,0.026,3.165,7.641,10.833,0.039,0.193,2.244,0.024,0.636,0.010
47,0.940,0.019,10.200,8.218,18.440,0.071,7.599,2.343,0.077,0.092,0.010
48,0.960,0.012,4.743,7.749,12.505,0.059,1.607,2.391,0.028,0.622,0.011
49,0.980,0.016,5.241,7.668,12.927,0.066,2.703,2.333,0.023,0.093,0.009
50,1.000,0.027,56.334,8.301,64.664,0.056,53.490,2.206,0.023,0.538,0.008
51,1.020,0.021,73.946,7.580,81.547,0.039,71.559,2.209,0.024,0.091,0.009
52,1.040,0.162,3.125,7.574,10.862,0.042,0.150,2.193,0.077,0.636,0.009
53,1.060,0.016,9.923,7.471,17.412,0.070,7.254,2.468,0.026,0.086,0.010
54,1.080,0.013,4.599,7.601,12.215,0.053,1.650,2.213,0.029,0.621,0.011
55,1.100,0.026,4.930,8.309,13.267,0.058,2.425,2.310,0.018,0.097,0.009
56,1.120,0.014,59.488,7.547,67.052,0.059,56.397,2.405,0.077,0.529,0.009
57,1.140,0.011,75.173,7.698,82.882,0.051,72.740,2.243,0.023,0.092,0.009
58,1.160,0.019,3.229,7.733,10.982,0.045,0.160,2.342,0.024,0.626,0.009
59,1.180,0.015,7.639,7.386,15.042,0.069,5.104,2.331,0.032,0.086,0.009
60,1.200,0.015,4.584,7.686,12.287,0.065,1.571,2.244,0.078,0.592,0.009
61,1.220,0.027,4.782,7.630,12.441,0.070,2.377,2.203,0.021,0.091,0.008
62,1.240,0.016,108.861,8.097,116.976,0.065,105.765,2.471,0.024,0.512,0.010
63,1.260,0.021,78.397,8.099,86.518,0.046,75.776,2.433,0.024,0.094,0.009
64,1.280,0.034,3.226,7.570,10.831,0.059,0.188,2.283,0.075,0.584,0.010
65,1.300,0.015,7.286,7.698,15.001,0.059,4.599,2.485,0.026,0.101,0.010
66,1.320,0.016,4.418,7.546,11.982,0.064,1.518,2.216,0.025,0.560,0.009
67,1.340,0.017,3.416,7.625,11.061,0.070,0.882,2.334,0.020,0.088,0.009
68,1.360,0.016,98.176,8.327,106.522,0.068,94.994,2.513,0.077,0.499,0.009
69,1.380,0.027,55.858,7.733,63.619,0.048,53.241,2.427,0.023,0.093,0.009
70,1.400,0.029,3.490,7.969,11.489,0.047,0.182,2.490,0.022,0.712,0.014
71,1.420,0.015,4.990,7.704,12.711,0.071,2.528,2.257,0.026,0.092,0.009
72,1.440,0.014,4.515,7.687,12.218,0.057,1.542,2.268,0.079,0.533,0.010
73,1.460,0.015,3.332,7.407,10.755,0.066,0.846,2.293,0.019,0.085,0.008
74,1.480,0.029,90.574,7.769,98.374,0.058,87.548,2.470,0.024,0.449,0.010
75,1.500,0.026,90.421,8.375,98.822,0.043,87.753,2.467,0.026,0.106,0.009
76,1.520,0.012,3.430,7.786,11.228,0.043,0.151,2.575,0.080,0.553,0.009
77,1.540,0.027,4.960,7.750,12.739,0.067,2.519,2.248,0.024,0.086,0.009
78,1.560,0.015,4.553,7.964,12.533,0.059,1.456,2.390,0.031,0.576,0.016
79,1.580,0.015,3.320,7.539,10.876,0.066,0.881,2.237,0.023,0.092,0.009
80,1.600,0.015,83.443,7.646,91.106,0.066,80.487,2.323,0.078,0.466,0.009
81,1.620,0.022,89.113,8.501,97.637,0.054,86.642,2.278,0.023,0.092,0.009
82,1.640,0.026,3.050,7.783,10.859,0.040,0.157,2.237,0.023,0.551,0.010
83,1.660,0.015,4.818,7.643,12.478,0.069,2.396,2.225,0.026,0.087,0.010
84,1.680,0.015,4.514,7.716,12.246,0.063,1.570,2.226,0.075,0.547,0.010
85,1.700,0.028,3.360,7.653,11.043,0.066,0.886,2.263,0.021,0.101,0.009
86,1.720,0.015,7.582,7.433,15.032,0.068,4.545,2.498,0.021,0.427,0.009
87,1.740,0.015,94.521,7.603,102.140,0.061,91.761,2.548,0.025,0.095,0.010
88,1.760,0.027,3.126,7.435,10.589,0.050,0.165,2.315,0.074,0.492,0.009
89,1.780,0.014,4.744,7.408,12.167,0.061,2.215,2.345,0.024,0.084,0.008
90,1.800,0.015,4.305,8.271,12.593,0.059,1.300,2.408,0.025,0.482,0.009
91,1.820,0.015,3.097,7.749,10.863,0.057,0.709,2.206,0.019,0.085,0.008
92,1.840,0.028,7.356,7.626,15.012,0.060,4.359,2.400,0.076,0.441,0.009
93,1.860,0.013,99.566,7.791,107.372,0.083,96.849,2.483,0.024,0.097,0.009
94,1.880,0.027,3.033,7.400,10.460,0.047,0.165,2.293,0.021,0.480,0.008
95,1.900,0.015,4.818,8.094,12.930,0.063,2.235,2.382,0.024,0.099,0.009
96,1.920,0.014,4.270,7.461,11.746,0.055,1.476,2.169,0.072,0.467,0.009
97,1.940,0.016,3.476,7.886,11.381,0.067,0.847,2.386,0.029,0.123,0.009
98,1.960,0.317,6.976,9.211,16.504,0.053,3.979,2.453,0.022,0.439,0.018
99,1.980,0.624,7.684,8.451,16.760,0.054,4.948,2.537,0.025,0.093,0.009
100,2.000,0.504,3.239,8.459,12.202,0.060,0.179,2.376,0.076,0.514,0.009
101,2.020,0.317,5.652,9.629,15.600,0.069,2.886,2.214,0.337,0.128,0.012
102,2.040,0.422,4.899,9.544,14.866,0.064,1.526,2.520,0.267,0.486,0.009
