frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,211.530,3.807,848.680,1064.018,0.058,1.163,1.986,0.406,0.160,0.010
2,0.040,1.140,4.114,20.582,25.837,0.058,0.786,2.063,0.036,1.130,0.013
3,0.060,0.010,1.997,21.097,23.105,0.053,0.249,1.541,0.024,0.104,0.008
4,0.080,0.010,2.546,20.578,23.135,0.053,0.454,1.565,0.027,0.423,0.010
5,0.100,0.025,3.018,21.463,24.507,0.074,0.369,2.379,0.027,0.134,0.008
6,0.120,0.010,2.457,21.609,24.076,0.051,0.484,1.546,0.023,0.326,0.008
7,0.140,0.011,2.971,21.251,24.233,0.073,0.309,2.422,0.026,0.113,0.009
8,0.160,0.010,2.635,21.637,24.283,0.051,0.252,1.943,0.024,0.338,0.010
9,0.180,0.011,2.907,20.855,23.774,0.064,0.325,2.349,0.029,0.113,0.009
10,0.200,0.024,2.391,20.490,22.905,0.052,0.265,1.666,0.023,0.360,0.009
11,0.220,0.010,2.436,19.872,22.318,0.049,0.266,1.886,0.031,0.175,0.012
12,0.240,0.010,3.423,21.150,24.583,0.054,0.396,2.451,0.037,0.460,0.010
13,0.260,0.010,21.848,21.818,43.677,0.052,20.061,1.565,0.029,0.115,0.008
14,0.280,0.023,3.123,22.197,25.344,0.052,0.267,2.070,0.035,0.666,0.010
15,0.300,0.012,3.809,31.511,35.333,0.056,0.752,2.724,0.033,0.210,0.012
16,0.320,0.012,43.871,23.205,67.089,0.078,41.755,1.579,0.029,0.398,0.008
17,0.340,0.029,2.490,20.826,23.346,0.082,0.305,1.920,0.024,0.111,0.008
18,0.360,0.010,34.488,19.957,54.456,0.051,32.224,1.653,0.030,0.502,0.008
19,0.380,0.024,2.166,20.649,22.840,0.051,0.249,1.705,0.022,0.105,0.008
20,0.400,0.010,15.221,20.457,35.688,0.052,12.592,1.920,0.028,0.605,0.008
21,0.420,0.013,163.097,20.313,183.425,0.082,160.946,1.867,0.035,0.117,0.021
22,0.440,0.598,2.998,20.809,24.406,0.053,0.273,1.846,0.023,0.758,0.012
23,0.460,0.182,2.473,19.358,22.014,0.053,0.270,1.981,0.029,0.114,0.010
24,0.480,0.010,3.153,19.500,22.664,0.051,0.276,1.996,0.030,0.776,0.009
25,0.500,0.027,2.425,19.667,22.121,0.057,0.307,1.879,0.023,0.127,0.009
26,0.520,0.010,3.196,19.030,22.236,0.055,0.291,2.034,0.021,0.769,0.009
27,0.540,0.010,2.346,18.819,21.176,0.054,0.280,1.856,0.024,0.106,0.009
28,0.560,0.010,3.556,19.592,23.159,0.054,0.302,1.990,0.023,1.157,0.010
29,0.580,0.010,3.518,21.205,24.733,0.054,1.057,2.241,0.028,0.112,0.010
30,0.600,0.025,3.606,27.779,31.411,0.052,0.876,1.841,0.024,0.784,0.011
31,0.620,0.013,2.517,20.841,23.372,0.080,0.318,1.947,0.025,0.113,0.010
32,0.640,0.010,3.152,21.142,24.304,0.053,0.288,1.979,0.030,0.775,0.009
33,0.660,0.010,17.668,20.576,38.254,0.052,15.542,1.902,0.030,0.115,0.009
34,0.680,0.025,10.012,20.117,30.153,0.053,7.224,1.951,0.028,0.724,0.009
35,0.700,0.368,69.901,19.641,89.910,0.058,67.630,2.013,0.029,0.137,0.013
36,0.720,0.593,13.595,20.685,34.875,0.058,10.940,1.839,0.028,0.698,0.010
37,0.740,0.426,3.305,22.667,26.399,0.051,0.258,2.812,0.032,0.121,0.011
38,0.760,0.422,27.503,20.774,48.700,0.059,24.812,1.919,0.030,0.657,0.009
39,0.780,0.391,2.441,21.591,24.423,0.057,0.265,1.955,0.023,0.106,0.009
40,0.800,0.754,14.671,22.014,37.440,0.060,10.921,2.620,0.040,1.000,0.011
41,0.820,0.312,83.251,20.295,103.859,0.056,81.099,1.912,0.031,0.116,0.013
42,0.840,0.512,3.035,23.220,26.768,0.054,0.272,1.918,0.024,0.729,0.010
43,0.860,0.369,2.969,21.269,24.608,0.057,0.863,1.870,0.025,0.123,0.012
44,0.880,0.383,4.047,21.961,26.392,0.050,1.004,2.215,0.030,0.723,0.009
45,0.900,0.360,2.442,22.355,25.158,0.051,0.250,1.899,0.029,0.180,0.015
46,0.920,0.393,10.596,23.987,34.976,0.056,7.790,1.969,0.030,0.723,0.010
47,0.940,1.561,73.178,23.210,97.949,0.060,70.757,2.096,0.040,0.168,0.033
48,0.960,22.798,3.462,34.709,60.970,0.068,0.304,2.066,0.034,0.951,0.010
49,0.980,0.597,2.964,22.960,26.522,0.057,0.352,2.383,0.026,0.116,0.010
50,1.000,0.413,3.371,27.409,31.194,0.080,0.407,2.109,0.025,0.722,0.009
51,1.020,0.597,2.333,20.377,23.308,0.055,0.261,1.862,0.023,0.107,0.009
52,1.040,0.390,3.565,17.314,21.269,0.056,0.274,2.465,0.031,0.714,0.009
53,1.060,0.373,16.329,16.465,33.168,0.068,13.540,2.543,0.033,0.120,0.009
54,1.080,0.527,3.968,16.951,21.446,0.052,0.275,2.694,0.037,0.880,0.010
55,1.100,0.521,3.311,16.800,20.633,0.062,0.302,2.756,0.031,0.134,0.010
56,1.120,0.022,12.646,18.138,30.807,0.052,9.435,2.000,0.035,1.098,0.012
57,1.140,0.012,3.013,15.970,18.995,0.082,0.842,1.919,0.022,0.110,0.009
58,1.160,0.013,34.397,17.675,52.086,0.067,31.150,2.248,0.042,0.857,0.010
59,1.180,0.337,70.245,16.654,87.236,0.058,67.942,2.059,0.030,0.112,0.013
60,1.200,1.479,13.381,17.454,32.315,0.063,9.612,2.585,0.044,1.037,0.013
61,1.220,3.011,79.872,16.115,98.998,0.061,77.695,1.936,0.028,0.110,0.013
62,1.240,2.482,3.141,16.934,22.559,0.063,0.308,1.956,0.024,0.746,0.013
63,1.260,1.199,2.340,16.634,20.174,0.058,0.295,1.834,0.023,0.105,0.009
64,1.280,0.029,2.940,15.881,18.851,0.055,0.266,1.868,0.022,0.703,0.009
65,1.300,0.013,2.558,17.733,20.305,0.062,0.284,2.025,0.024,0.129,0.009
66,1.320,0.010,2.945,15.800,18.755,0.060,0.275,1.858,0.022,0.701,0.008
67,1.340,0.014,2.359,19.703,22.076,0.061,0.274,1.860,0.023,0.111,0.009
68,1.360,0.332,2.929,16.316,19.578,0.054,0.258,1.875,0.022,0.694,0.009
69,1.380,0.164,2.585,17.689,20.439,0.058,0.266,2.103,0.023,0.108,0.009
70,1.400,0.029,10.809,17.118,27.956,0.056,7.817,2.120,0.027,0.758,0.013
71,1.420,2.470,72.881,16.289,91.641,0.065,70.005,2.619,0.035,0.119,0.014
72,1.440,2.978,3.881,16.615,23.475,0.085,0.945,2.030,0.026,0.755,0.009
73,1.460,0.053,27.603,25.278,52.936,0.101,25.140,2.164,0.031,0.140,0.010
74,1.480,0.679,3.545,18.456,22.681,0.059,0.272,2.358,0.029,0.787,0.010
75,1.500,0.010,3.307,18.684,22.001,0.049,0.432,2.640,0.030,0.131,0.009
76,1.520,0.682,10.266,18.026,28.974,0.062,7.666,1.824,0.026,0.658,0.009
77,1.540,0.181,3.074,18.375,21.631,0.060,0.309,2.532,0.026,0.112,0.009
78,1.560,0.010,23.031,17.434,40.476,0.057,20.297,1.957,0.028,0.664,0.009
79,1.580,1.287,2.477,19.345,23.110,0.075,0.283,1.949,0.022,0.106,0.009
80,1.600,0.296,12.529,17.777,30.603,0.061,8.339,3.198,0.036,0.866,0.010
81,1.620,0.021,65.066,19.334,84.422,0.051,62.050,2.780,0.035,0.118,0.014
82,1.640,0.013,10.697,19.348,30.058,0.092,7.909,1.902,0.027,0.729,0.009
83,1.660,0.025,60.729,18.700,79.454,0.052,57.866,2.582,0.037,0.154,0.015
84,1.680,0.010,3.453,20.753,24.216,0.050,0.277,2.317,0.027,0.753,0.010
85,1.700,0.024,13.834,23.319,37.178,0.060,10.699,2.880,0.034,0.133,0.009
86,1.720,0.010,4.301,24.076,28.387,0.053,0.792,2.579,0.036,0.810,0.009
87,1.740,0.011,3.675,16.556,20.242,0.073,0.300,3.124,0.030,0.117,0.010
88,1.760,0.011,3.526,17.761,21.297,0.052,0.276,2.230,0.035,0.907,0.010
89,1.780,0.021,3.097,16.771,19.890,0.053,0.258,2.587,0.033,0.139,0.010
90,1.800,0.010,3.635,16.514,20.160,0.052,0.319,1.967,0.031,1.238,0.012
91,1.820,0.392,15.384,16.580,32.358,0.054,13.079,2.086,0.028,0.112,0.009
92,1.840,0.466,37.753,16.531,54.751,0.057,34.890,2.031,0.031,0.712,0.008
93,1.860,0.372,2.599,15.787,18.759,0.082,0.353,1.989,0.025,0.109,0.009
94,1.880,0.012,10.692,16.592,27.297,0.071,7.834,2.016,0.029,0.716,0.009
95,1.900,0.244,60.380,15.840,76.465,0.053,58.111,2.015,0.032,0.133,0.014
96,1.920,0.249,3.694,16.211,20.154,0.073,0.431,2.372,0.026,0.759,0.010
97,1.940,0.248,13.214,16.999,30.462,0.061,10.701,2.280,0.031,0.115,0.009
98,1.960,0.522,46.148,17.414,64.085,0.081,42.514,2.800,0.029,0.681,0.009
99,1.980,0.669,3.270,17.489,21.428,0.057,0.841,2.155,0.030,0.145,0.012
100,2.000,0.415,36.658,16.906,53.980,0.053,33.517,2.060,0.030,0.971,0.011
101,2.020,0.813,59.899,17.894,78.607,0.056,57.226,2.348,0.052,0.173,0.018
102,2.040,0.676,4.218,20.026,24.921,0.060,0.295,2.868,0.031,0.933,0.010
103,2.060,0.727,39.958,16.692,57.377,0.056,37.324,2.349,0.040,0.160,0.010
104,2.080,1.104,36.479,17.970,55.553,0.057,33.632,2.026,0.029,0.703,0.008
