frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,218.386,4.809,10.129,233.325,0.040,1.227,3.078,0.288,0.128,0.008
2,0.040,1.134,4.821,11.144,17.100,0.051,0.780,2.969,0.031,0.927,0.011
3,0.060,0.182,32.956,12.382,45.522,0.052,29.720,2.980,0.029,0.105,0.011
4,0.080,0.199,29.723,12.385,42.308,0.047,26.135,3.082,0.031,0.359,0.012
5,0.100,0.054,3.403,11.875,15.333,0.043,0.250,2.911,0.022,0.113,0.010
6,0.120,0.014,75.113,12.071,87.201,0.048,71.497,3.126,0.022,0.350,0.011
7,0.140,0.024,2597.956,12.398,2610.378,0.041,2594.723,2.998,0.024,0.101,0.016
8,0.160,0.188,3.623,12.178,15.990,0.041,0.300,2.854,0.024,0.352,0.012
9,0.180,0.018,877.344,13.617,890.980,0.054,874.023,3.075,0.021,0.099,0.015
10,0.200,0.254,46.442,14.977,61.673,0.044,42.787,3.067,0.022,0.460,0.011
11,0.220,0.374,3.754,12.785,16.914,0.045,0.499,3.034,0.020,0.099,0.010
12,0.240,0.439,3.944,13.257,17.641,0.055,0.312,3.033,0.017,0.458,0.010
13,0.260,0.452,32.016,13.033,45.503,0.046,28.671,3.116,0.023,0.099,0.010
14,0.280,0.375,28.331,12.773,41.480,0.048,24.922,2.851,0.020,0.432,0.010
15,0.300,0.023,4.292,13.959,18.275,0.043,1.083,2.972,0.021,0.114,0.010
16,0.320,0.373,74.122,13.395,87.892,0.046,70.422,3.132,0.023,0.440,0.011
17,0.340,0.370,3495.852,13.815,3510.038,0.049,3492.602,2.993,0.027,0.106,0.019
