frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.024,0.016,26.614,22.998,49.628,0.079,0.298,25.540,0.478,0.154,0.024
2,0.075,0.782,22.933,22.534,46.250,0.075,0.239,21.546,0.050,0.968,0.013
3,0.121,0.021,22.446,23.050,45.518,0.065,0.185,21.715,0.035,0.405,0.015
4,0.167,0.010,22.526,22.058,44.595,0.069,0.199,21.793,0.040,0.381,0.014
5,0.211,0.020,22.231,22.596,44.846,0.063,0.188,21.515,0.033,0.391,0.014
6,0.256,0.011,22.521,21.797,44.329,0.074,0.201,21.776,0.039,0.383,0.014
7,0.300,0.011,22.082,21.769,43.861,0.060,0.173,21.402,0.035,0.373,0.013
8,0.344,0.021,23.016,22.361,45.399,0.063,0.226,22.222,0.040,0.426,0.014
9,0.390,0.621,22.189,21.935,44.746,0.062,0.178,21.492,0.039,0.372,0.014
10,0.434,0.725,22.147,24.139,47.012,0.069,0.180,21.413,0.037,0.394,0.014
11,0.481,0.753,22.514,90.001,113.268,0.060,0.174,21.803,0.038,0.386,0.014
12,0.581,0.984,22.611,24.222,47.818,0.078,0.208,21.834,0.040,0.393,0.014
13,0.629,0.009,22.130,23.838,45.978,0.059,0.166,21.425,0.038,0.408,0.015
14,0.675,0.023,22.927,23.522,46.473,0.067,0.235,22.166,0.035,0.384,0.014
15,0.721,0.708,22.356,23.427,46.491,0.070,0.184,21.625,0.040,0.395,0.014
16,0.768,0.081,22.337,24.758,47.175,0.061,0.158,21.656,0.040,0.388,0.014
17,0.815,0.010,23.331,24.135,47.476,0.066,0.175,22.578,0.042,0.431,0.017
18,0.862,0.025,22.282,23.846,46.154,0.068,0.181,21.580,0.035,0.376,0.014
19,0.908,0.653,22.594,23.583,46.831,0.067,0.174,21.867,0.039,0.404,0.015
20,0.955,0.568,22.729,23.786,47.083,0.065,0.177,22.022,0.039,0.388,0.014
21,1.002,0.587,22.340,24.049,46.976,0.063,0.202,21.596,0.039,0.399,0.013
22,1.049,0.655,22.469,23.412,46.537,0.063,0.168,21.780,0.035,0.379,0.014
23,1.096,0.941,22.394,89.282,112.618,0.067,0.174,21.692,0.040,0.374,0.014
24,1.196,2.553,22.317,91.897,116.767,0.065,0.166,21.594,0.035,0.388,0.014
25,1.296,1.462,22.972,90.373,114.807,0.065,0.185,22.216,0.039,0.400,0.013
26,1.396,1.325,22.971,24.474,48.771,0.067,0.183,22.202,0.040,0.411,0.013
27,1.445,0.797,22.382,22.951,46.131,0.064,0.130,21.680,0.044,0.410,0.015
28,1.491,1.982,22.515,21.110,45.607,0.070,0.140,21.840,0.033,0.382,0.014
29,1.537,0.108,22.605,22.561,45.274,0.074,0.160,21.888,0.039,0.408,0.014
30,1.582,0.640,22.439,21.815,44.895,0.075,0.137,21.760,0.035,0.389,0.014
31,1.627,0.077,22.361,22.264,44.704,0.066,0.130,21.684,0.039,0.405,0.015
32,1.672,0.009,22.827,22.369,45.206,0.067,0.152,22.151,0.036,0.380,0.013
33,1.717,0.027,23.180,22.269,45.477,0.062,0.168,22.471,0.041,0.405,0.013
34,1.762,0.597,22.985,21.716,45.298,0.065,0.127,22.340,0.037,0.375,0.013
35,1.808,1.084,25.618,23.915,50.618,0.077,0.148,24.746,0.040,0.431,0.014
36,1.858,1.611,26.137,92.157,119.906,0.081,0.178,25.309,0.068,0.440,0.014
37,1.958,1.277,22.434,92.068,115.780,0.070,0.164,21.703,0.036,0.391,0.013
38,2.058,1.365,23.365,25.679,50.410,0.064,0.193,22.584,0.039,0.415,0.014
39,2.108,0.756,22.421,23.886,47.064,0.075,0.201,21.670,0.032,0.389,0.013
40,2.156,0.784,22.398,92.010,115.192,0.067,0.178,21.663,0.041,0.397,0.018
41,2.256,1.088,23.556,24.248,48.893,0.113,0.341,22.570,0.039,0.404,0.014
42,2.305,0.873,23.161,23.752,47.787,0.080,0.212,22.368,0.039,0.405,0.013
43,2.352,0.773,22.390,24.569,47.732,0.063,0.179,21.633,0.038,0.427,0.014
44,2.400,0.622,22.421,24.099,47.142,0.073,0.262,21.638,0.033,0.372,0.013
45,2.447,0.204,22.442,23.879,46.526,0.069,0.199,21.698,0.038,0.396,0.013
46,2.494,0.011,22.647,24.651,47.308,0.071,0.210,21.899,0.037,0.384,0.014
47,2.541,0.163,23.293,23.968,47.427,0.119,0.249,22.387,0.041,0.416,0.014
48,2.589,0.009,22.296,24.565,46.871,0.064,0.182,21.595,0.033,0.386,0.016
49,2.636,0.864,22.217,23.577,46.659,0.080,0.233,21.426,0.033,0.400,0.013
50,2.682,24.767,22.318,24.034,71.120,0.075,0.206,21.555,0.038,0.396,0.016
51,2.753,0.094,22.623,24.402,47.119,0.067,0.236,21.846,0.032,0.400,0.013
52,2.801,0.010,23.057,23.839,46.906,0.100,0.210,22.250,0.039,0.407,0.015
53,2.847,0.033,22.931,23.844,46.809,0.129,0.363,21.935,0.040,0.379,0.014
54,2.894,0.010,22.262,24.201,46.473,0.066,0.192,21.546,0.035,0.383,0.014
55,2.941,0.388,22.611,23.617,46.616,0.069,0.205,21.875,0.033,0.383,0.013
56,2.987,0.065,22.448,24.287,46.800,0.070,0.216,21.694,0.037,0.384,0.013
57,3.034,0.009,23.614,24.253,47.877,0.066,0.311,22.759,0.038,0.405,0.013
58,3.082,0.020,22.726,24.436,47.182,0.064,0.224,21.826,0.055,0.517,0.015
59,3.129,0.010,22.784,26.398,49.192,0.069,0.198,22.000,0.045,0.429,0.013
60,3.179,0.560,23.362,24.963,48.885,0.079,0.244,22.511,0.047,0.431,0.014
61,3.227,3.037,26.154,23.919,53.111,0.105,0.252,25.282,0.040,0.411,0.015
62,3.281,2.119,23.109,24.561,49.791,0.075,0.210,22.324,0.034,0.419,0.016
