frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,29.118,5.737,24.323,59.180,0.056,0.934,4.054,0.467,0.135,0.012
2,0.040,1.945,34.900,20.904,57.751,0.043,29.465,3.873,0.044,1.380,0.024
3,0.060,0.305,4.526,15.794,20.626,0.039,0.229,4.026,0.046,0.115,0.012
4,0.080,0.452,4.723,14.842,20.017,0.043,0.188,3.812,0.034,0.573,0.016
5,0.100,0.522,4.358,15.876,20.757,0.040,0.177,3.945,0.017,0.114,0.009
6,0.120,0.557,4.534,15.780,20.872,0.041,0.178,3.794,0.022,0.425,0.011
7,0.140,1.063,4.154,15.711,20.929,0.039,0.176,3.747,0.020,0.100,0.012
8,0.160,0.611,4.560,14.184,19.356,0.041,0.187,3.813,0.021,0.432,0.010
9,0.180,0.488,4.455,14.015,18.959,0.040,0.184,4.046,0.021,0.096,0.010
10,0.200,0.014,4.379,13.080,17.474,0.040,0.180,3.661,0.016,0.413,0.010
11,0.220,0.015,29.100,13.266,42.382,0.047,24.945,3.906,0.027,0.099,0.010
12,0.240,0.027,4.454,12.822,17.305,0.039,0.194,3.709,0.018,0.422,0.009
13,0.260,0.019,4.325,12.496,16.841,0.046,0.225,3.865,0.018,0.097,0.009
14,0.280,0.728,4.762,14.176,19.666,0.040,0.588,3.656,0.018,0.392,0.010
15,0.300,0.427,4.232,14.214,18.874,0.046,0.193,3.798,0.017,0.107,0.009
16,0.320,0.394,4.661,14.391,19.447,0.047,0.192,3.797,0.016,0.538,0.013
17,0.340,0.391,4.247,13.947,18.585,0.047,0.193,3.825,0.016,0.097,0.009
18,0.360,0.686,4.528,14.122,19.337,0.045,0.196,3.787,0.022,0.406,0.010
19,0.380,0.409,27.532,14.627,42.568,0.045,23.387,3.907,0.023,0.097,0.010
20,0.400,0.436,4.601,13.073,18.110,0.039,0.187,3.858,0.025,0.425,0.010
21,0.420,0.407,4.135,11.286,15.829,0.040,0.178,3.745,0.016,0.093,0.009
22,0.440,0.389,4.401,11.348,16.139,0.040,0.186,3.700,0.016,0.394,0.009
23,0.460,0.012,4.331,11.498,15.843,0.041,0.197,3.917,0.016,0.094,0.009
24,0.480,0.012,4.355,12.086,16.454,0.039,0.171,3.669,0.016,0.397,0.009
25,0.500,0.036,4.299,11.356,15.691,0.052,0.214,3.801,0.015,0.106,0.010
26,0.520,0.475,4.466,11.800,16.741,0.048,0.215,3.718,0.016,0.396,0.010
27,0.540,1.037,25.014,11.845,37.898,0.041,20.892,3.892,0.021,0.098,0.009
