frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.043,0.011,70.375,47.901,118.288,0.089,1.379,67.128,0.644,1.085,0.011
2,0.143,22.136,56.383,52.052,130.572,0.065,0.198,55.551,0.053,0.461,0.016
3,0.243,2.760,66.668,63.233,132.661,0.058,1.295,64.834,0.042,0.407,0.009
4,0.343,3.752,62.953,43.803,110.509,0.078,0.291,62.041,0.052,0.449,0.010
5,0.443,3.087,67.865,42.924,113.879,0.180,1.036,66.045,0.047,0.513,0.011
6,0.543,0.322,54.038,43.920,98.280,0.053,0.156,53.354,0.040,0.406,0.009
7,0.641,0.022,60.782,54.212,115.017,0.055,0.159,60.007,0.040,0.492,0.009
8,0.741,0.021,60.346,51.008,111.375,0.054,0.984,58.571,0.038,0.661,0.016
9,0.841,0.060,60.249,54.552,114.861,0.058,0.183,59.459,0.039,0.479,0.009
10,0.941,0.021,145.103,54.066,199.191,0.050,84.517,59.963,0.040,0.494,0.018
11,1.041,0.391,66.482,52.599,119.472,0.052,0.146,65.666,0.038,0.544,0.012
12,1.141,0.293,90.785,58.290,149.369,0.062,20.067,70.032,0.054,0.539,0.010
13,1.241,0.282,81.581,60.121,141.986,0.060,0.165,80.704,0.037,0.578,0.010
14,1.341,1.298,90.157,56.670,148.125,0.060,17.382,72.080,0.036,0.567,0.011
15,1.441,0.456,68.020,50.384,118.861,0.090,0.170,67.094,0.039,0.581,0.010
16,1.541,0.391,83.081,40.535,124.009,0.061,15.213,67.154,0.038,0.584,0.010
17,1.641,0.443,72.776,36.120,109.340,0.091,0.174,71.756,0.047,0.660,0.011
18,1.741,0.455,145.616,43.698,189.770,0.060,72.347,72.170,0.053,0.938,0.022
19,1.841,0.021,63.095,40.151,103.267,0.055,0.161,62.229,0.037,0.574,0.011
20,1.941,0.021,81.846,36.673,118.541,0.055,16.714,64.377,0.037,0.627,0.014
21,2.041,0.028,65.789,32.644,98.461,0.072,0.158,64.886,0.045,0.581,0.010
22,2.140,0.024,72.399,33.997,106.420,0.064,0.166,71.272,0.047,0.812,0.013
23,2.240,0.322,101.371,38.519,140.212,0.052,32.384,68.334,0.038,0.534,0.010
24,2.340,0.875,73.100,36.959,110.936,0.093,0.240,71.877,0.051,0.785,0.011
25,2.440,0.026,101.707,32.709,134.443,0.063,28.830,71.875,0.036,0.862,0.014
26,2.540,0.026,76.627,38.442,115.096,0.061,0.166,75.482,0.043,0.830,0.010
27,2.640,1.574,132.409,44.091,178.075,0.062,62.159,69.507,0.039,0.603,0.015
28,2.740,0.381,70.344,54.561,125.286,0.061,0.111,69.379,0.038,0.716,0.010
29,2.840,0.356,89.446,53.830,143.634,0.066,16.431,71.934,0.045,0.936,0.012
30,2.940,0.021,69.330,55.137,124.488,0.058,0.095,68.445,0.037,0.650,0.013
31,3.040,0.020,88.266,51.582,139.868,0.058,20.373,67.086,0.039,0.675,0.010
32,3.140,0.820,75.195,48.885,124.901,0.077,0.116,74.224,0.039,0.685,0.010
33,3.240,0.718,94.610,48.265,143.594,0.065,28.150,65.589,0.051,0.722,0.010
34,3.340,0.161,74.424,48.203,122.789,0.059,0.095,73.517,0.037,0.675,0.010
35,3.440,0.021,126.797,51.357,178.175,0.058,58.602,67.434,0.037,0.629,0.015
36,3.540,0.349,70.974,50.253,121.577,0.058,0.091,70.081,0.038,0.669,0.010
37,3.640,0.609,83.293,48.075,131.977,0.065,14.714,67.573,0.037,0.870,0.010
38,3.740,0.020,70.367,50.295,120.682,0.055,0.088,69.446,0.037,0.704,0.010
39,3.840,0.574,88.169,56.068,144.812,0.054,19.484,67.731,0.050,0.823,0.010
40,3.940,0.705,58.642,53.053,112.402,0.056,0.090,57.792,0.038,0.626,0.011
41,4.040,0.343,87.977,60.005,148.326,0.060,26.288,60.868,0.043,0.686,0.011
42,4.140,0.500,86.012,55.310,141.823,0.077,0.103,84.724,0.051,1.004,0.016
43,4.240,3.279,149.715,59.096,212.091,0.058,73.990,74.770,0.041,0.815,0.017
44,4.340,7.254,59.344,58.396,124.995,0.061,0.099,58.450,0.039,0.654,0.011
45,4.440,0.565,81.454,62.558,144.578,0.061,16.555,64.136,0.043,0.628,0.010
46,4.540,0.565,60.008,58.801,119.374,0.053,0.088,59.123,0.037,0.671,0.012
47,4.640,0.624,82.041,54.419,137.085,0.055,19.746,61.471,0.034,0.700,0.013
48,4.740,1.003,54.542,52.177,107.723,0.102,0.100,53.418,0.053,0.821,0.013
49,4.840,0.465,88.366,56.971,145.803,0.054,26.457,61.214,0.038,0.574,0.010
50,4.940,0.669,53.335,56.221,110.226,0.058,0.111,52.464,0.039,0.627,0.010
51,5.040,0.857,125.255,31.033,157.146,0.059,71.080,53.471,0.039,0.570,0.014
52,5.140,1.226,52.759,69.707,123.692,0.062,0.127,51.941,0.039,0.553,0.010
53,5.240,0.633,73.245,48.663,122.542,0.056,15.418,56.861,0.041,0.835,0.013
54,5.340,0.535,57.521,48.662,106.719,0.058,0.174,56.296,0.053,0.901,0.013
55,5.440,0.022,85.578,47.436,133.036,0.058,25.936,58.826,0.048,0.677,0.011
56,5.540,0.771,60.623,109.868,171.263,0.058,0.191,59.475,0.047,0.810,0.011
57,5.640,0.544,83.869,155.285,239.699,0.055,26.573,56.580,0.039,0.592,0.010
58,5.740,0.031,47.888,153.190,201.110,0.054,0.149,47.098,0.038,0.512,0.010
59,5.840,0.695,123.429,32.515,156.640,0.053,71.147,51.626,0.039,0.528,0.015
60,5.940,0.493,51.281,31.290,83.064,0.068,0.115,50.476,0.037,0.540,0.010
61,6.023,0.639,49.060,62.834,112.535,0.060,0.101,48.315,0.037,0.517,0.010
62,6.123,0.461,61.861,55.466,117.789,0.057,16.041,45.141,0.038,0.552,0.011
63,6.223,0.429,52.729,50.135,103.293,0.055,0.088,51.955,0.038,0.557,0.010
64,6.323,0.590,75.039,66.464,142.094,0.054,27.870,46.496,0.042,0.547,0.010
65,6.423,0.594,53.887,39.817,94.299,0.058,0.094,53.107,0.044,0.542,0.010
66,6.518,0.052,45.242,41.013,86.308,0.057,0.089,44.494,0.039,0.532,0.011
67,6.604,0.509,78.063,38.133,116.705,0.065,26.057,51.337,0.036,0.537,0.010
68,6.704,0.443,47.971,35.919,84.334,0.059,0.093,47.198,0.043,0.541,0.011
69,6.788,0.457,53.751,35.417,89.627,0.056,0.091,52.959,0.049,0.566,0.010
70,6.878,0.569,117.535,34.294,152.398,0.096,73.620,43.233,0.038,0.508,0.013
71,6.978,0.469,52.705,31.937,85.111,0.053,0.089,51.953,0.038,0.536,0.011
72,7.063,0.491,47.733,31.166,79.391,0.058,0.092,46.931,0.040,0.577,0.015
73,7.143,0.010,71.759,34.285,106.055,0.057,17.377,53.699,0.040,0.548,0.015
74,7.243,0.407,46.188,32.664,79.260,0.061,0.175,45.348,0.039,0.529,0.011
75,7.322,0.020,51.662,34.909,86.591,0.054,0.148,50.864,0.039,0.528,0.010
76,7.408,0.866,78.606,33.871,113.344,0.117,27.403,50.434,0.044,0.572,0.011
77,7.508,0.496,58.051,31.855,90.403,0.056,0.200,57.190,0.038,0.532,0.010
78,7.598,0.033,50.775,37.761,88.570,0.053,0.099,49.868,0.051,0.676,0.010
79,7.687,0.022,81.778,27.980,109.781,0.058,26.755,54.274,0.037,0.620,0.011
80,7.787,0.023,50.860,27.215,78.099,0.057,0.114,50.086,0.037,0.528,0.010
81,7.865,0.010,52.325,26.580,78.916,0.056,0.126,51.455,0.040,0.613,0.011
82,7.944,0.019,120.128,27.201,147.348,0.058,71.010,48.436,0.040,0.547,0.015
83,8.044,0.026,52.611,26.769,79.408,0.067,0.120,51.782,0.038,0.559,0.010
84,8.123,0.027,62.314,29.248,91.590,0.053,0.105,61.256,0.048,0.821,0.011
85,8.215,0.023,78.738,27.241,106.003,0.058,17.744,60.312,0.042,0.550,0.011
86,8.315,0.023,55.083,25.551,80.657,0.056,0.112,54.310,0.036,0.532,0.010
87,8.395,0.051,49.578,32.090,81.728,0.074,0.163,48.628,0.042,0.634,0.012
88,8.477,0.308,76.530,26.862,103.701,0.060,26.488,49.450,0.041,0.458,0.010
