frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,213.700,2.637,5.555,221.893,0.054,0.070,2.260,0.101,0.129,0.012
2,0.040,0.690,9.445,7.449,17.584,0.056,6.214,2.255,0.030,0.865,0.014
3,0.060,0.588,2.523,7.130,10.242,0.062,0.037,2.270,0.027,0.103,0.010
4,0.080,0.015,63.969,7.402,71.388,0.067,61.220,2.230,0.037,0.397,0.012
5,0.100,0.026,17.511,8.053,25.591,0.043,15.029,2.208,0.082,0.118,0.010
6,0.120,0.012,17.206,7.284,24.503,0.061,14.194,2.216,0.025,0.678,0.010
7,0.140,0.012,2.456,7.479,9.947,0.042,0.030,2.237,0.027,0.094,0.011
8,0.160,0.027,8.244,7.255,15.529,0.065,5.225,2.184,0.026,0.726,0.011
9,0.180,0.042,2.686,7.083,9.812,0.067,0.043,2.422,0.027,0.100,0.013
10,0.200,0.015,3.529,7.418,10.963,0.072,0.046,2.521,0.084,0.788,0.011
11,0.220,0.016,34.087,7.930,42.035,0.071,31.279,2.590,0.035,0.094,0.009
12,0.240,0.023,17.400,7.422,24.845,0.042,14.423,2.226,0.027,0.645,0.011
13,0.260,0.011,15.612,8.222,23.846,0.047,13.164,2.243,0.027,0.097,0.010
14,0.280,0.169,3.231,7.821,11.222,0.046,0.032,2.250,0.030,0.845,0.011
15,0.300,0.506,7.705,7.381,15.593,0.078,5.205,2.211,0.083,0.112,0.010
16,0.320,0.015,3.430,7.631,11.077,0.068,0.046,2.456,0.036,0.798,0.011
17,0.340,0.402,32.734,8.314,41.451,0.071,30.272,2.239,0.036,0.099,0.010
18,0.360,0.013,16.892,7.519,24.425,0.074,13.951,2.193,0.025,0.609,0.010
19,0.380,0.021,15.782,7.996,23.800,0.087,13.193,2.259,0.090,0.104,0.012
20,0.400,0.013,3.380,8.041,11.435,0.064,0.041,2.429,0.029,0.788,0.011
21,0.420,0.033,8.279,7.355,15.670,0.073,5.859,2.206,0.026,0.097,0.010
22,0.440,0.037,3.452,9.659,13.150,0.065,0.042,2.484,0.027,0.801,0.016
23,0.460,0.016,32.551,8.365,40.935,0.067,29.959,2.300,0.097,0.108,0.012
24,0.480,0.012,16.500,7.581,24.094,0.057,13.531,2.245,0.026,0.601,0.010
25,0.500,0.027,14.907,8.693,23.628,0.043,12.444,2.233,0.030,0.120,0.016
26,0.520,0.014,3.263,7.621,10.898,0.076,0.047,2.323,0.028,0.755,0.011
27,0.540,0.015,7.207,7.997,15.221,0.069,4.658,2.268,0.090,0.103,0.011
28,0.560,0.015,3.220,7.721,10.959,0.067,0.042,2.274,0.026,0.788,0.010
29,0.580,0.015,32.509,8.656,41.183,0.064,30.006,2.266,0.039,0.114,0.012
30,0.600,0.034,16.606,7.771,24.411,0.069,13.396,2.344,0.027,0.728,0.012
31,0.620,0.011,15.021,9.083,24.115,0.049,12.496,2.260,0.083,0.098,0.012
32,0.640,0.017,3.312,7.974,11.304,0.070,0.046,2.335,0.028,0.799,0.011
33,0.660,0.016,7.051,7.966,15.035,0.067,4.493,2.302,0.047,0.122,0.013
34,0.680,0.021,3.629,8.023,11.676,0.081,0.053,2.640,0.028,0.798,0.012
35,0.700,0.036,31.811,7.640,39.490,0.069,29.230,2.289,0.089,0.116,0.010
36,0.720,0.011,15.784,8.143,23.938,0.044,12.731,2.264,0.028,0.675,0.016
37,0.740,0.012,14.356,8.095,22.463,0.059,11.850,2.281,0.027,0.103,0.011
38,0.760,0.028,3.197,7.777,11.001,0.057,0.037,2.272,0.025,0.776,0.013
39,0.780,0.015,6.810,7.689,14.515,0.067,4.299,2.245,0.084,0.098,0.010
40,0.800,0.015,3.239,7.515,10.772,0.063,0.042,2.281,0.028,0.800,0.011
41,0.820,0.015,30.683,7.200,37.900,0.067,28.183,2.284,0.035,0.098,0.009
42,0.840,0.168,15.064,8.849,24.081,0.047,12.156,2.238,0.026,0.560,0.011
43,0.860,0.047,13.911,7.736,21.695,0.072,11.321,2.281,0.087,0.104,0.011
44,0.880,0.011,3.155,7.236,10.402,0.056,0.037,2.283,0.027,0.723,0.011
45,0.900,0.014,6.594,7.859,14.469,0.064,4.125,2.222,0.033,0.130,0.012
46,0.920,0.015,3.142,7.394,10.552,0.061,0.043,2.264,0.027,0.723,0.010
47,0.940,0.016,29.923,7.842,37.783,0.072,27.388,2.255,0.090,0.101,0.010
48,0.960,0.022,16.139,7.622,23.784,0.054,13.209,2.238,0.027,0.574,0.010
49,0.980,0.011,13.456,7.956,21.423,0.047,11.019,2.228,0.028,0.101,0.010
50,1.000,0.022,3.270,8.776,12.068,0.062,0.047,2.344,0.028,0.757,0.011
51,1.020,0.016,6.331,7.750,14.099,0.073,3.938,2.175,0.026,0.100,0.011
52,1.040,0.035,3.291,7.663,10.992,0.078,0.048,2.345,0.085,0.706,0.011
53,1.060,0.016,29.017,8.033,37.068,0.075,26.554,2.233,0.035,0.101,0.010
54,1.080,0.011,13.448,7.848,21.308,0.040,10.582,2.213,0.025,0.557,0.010
55,1.100,0.013,12.986,7.524,20.523,0.051,10.521,2.244,0.026,0.112,0.010
56,1.120,0.011,3.158,7.378,10.547,0.052,0.034,2.254,0.084,0.709,0.011
57,1.140,0.117,6.400,7.559,14.079,0.070,3.975,2.212,0.026,0.099,0.010
58,1.160,0.014,3.238,7.410,10.664,0.068,0.043,2.369,0.026,0.707,0.010
59,1.180,0.014,28.506,7.561,36.084,0.063,26.072,2.221,0.035,0.097,0.010
60,1.200,0.011,13.429,7.835,21.275,0.048,10.465,2.219,0.081,0.582,0.010
61,1.220,0.031,12.565,7.578,20.174,0.063,10.046,2.289,0.028,0.100,0.011
62,1.240,6.608,3.219,7.608,17.440,0.073,0.044,2.308,0.028,0.726,0.011
63,1.260,0.015,6.483,7.486,13.985,0.062,4.083,2.201,0.026,0.095,0.010
64,1.280,0.044,3.350,7.339,10.735,0.067,0.043,2.421,0.084,0.713,0.010
65,1.300,0.014,28.175,8.254,36.445,0.065,25.712,2.228,0.037,0.116,0.011
66,1.320,0.026,12.301,7.479,19.806,0.039,9.467,2.192,0.024,0.548,0.010
67,1.340,0.010,12.018,7.523,19.552,0.042,9.577,2.245,0.025,0.097,0.011
68,1.360,0.024,3.145,7.449,10.619,0.044,0.032,2.239,0.087,0.717,0.011
69,1.380,0.015,6.240,7.941,14.199,0.069,3.596,2.333,0.056,0.163,0.016
70,1.400,0.018,3.321,7.368,10.709,0.076,0.047,2.420,0.028,0.726,0.010
71,1.420,0.041,27.593,7.571,35.206,0.074,25.140,2.227,0.036,0.099,0.010
72,1.440,0.013,11.834,7.552,19.400,0.044,8.930,2.197,0.081,0.547,0.009
73,1.460,0.010,12.003,7.761,19.774,0.040,9.353,2.457,0.026,0.097,0.010
74,1.480,0.011,3.097,7.788,10.896,0.044,0.033,2.251,0.027,0.714,0.011
75,1.500,0.018,6.665,7.460,14.146,0.106,4.147,2.251,0.027,0.112,0.012
76,1.520,0.029,3.320,7.414,10.764,0.064,0.043,2.370,0.085,0.735,0.011
77,1.540,0.016,26.999,8.836,35.853,0.075,24.505,2.268,0.035,0.098,0.009
78,1.560,0.016,11.456,7.426,18.899,0.054,8.585,2.195,0.025,0.553,0.009
79,1.580,0.016,11.712,7.823,19.551,0.060,9.239,2.255,0.027,0.097,0.011
