frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.068,0.013,56.398,65.028,121.440,0.077,1.456,52.865,0.707,1.232,0.015
2,0.168,0.357,53.137,71.585,125.081,0.079,0.291,52.237,0.047,0.424,0.016
3,0.268,0.023,53.349,61.811,115.183,0.055,0.169,52.629,0.048,0.405,0.010
4,0.368,0.020,53.484,63.166,116.670,0.054,0.169,52.788,0.042,0.395,0.009
5,0.468,0.660,54.883,65.058,120.601,0.069,0.961,53.222,0.071,0.508,0.018
6,0.568,0.034,68.769,73.266,142.069,0.070,0.200,67.925,0.043,0.490,0.009
7,0.668,0.026,67.753,72.714,140.494,0.057,0.174,66.978,0.040,0.470,0.010
8,0.768,0.028,65.916,75.283,141.227,0.053,0.170,65.091,0.042,0.523,0.013
9,0.868,0.785,66.950,75.405,143.141,0.069,0.864,65.345,0.054,0.574,0.012
10,0.968,0.930,53.003,76.208,130.143,0.068,0.204,52.212,0.047,0.435,0.011
11,1.068,0.032,67.691,72.050,139.774,0.073,0.212,66.703,0.064,0.592,0.011
12,1.168,0.081,66.800,67.319,134.200,0.065,0.195,65.956,0.039,0.502,0.011
13,1.268,0.028,77.129,66.604,143.762,0.057,0.828,75.652,0.042,0.503,0.018
14,1.368,1.694,65.584,63.030,130.310,0.065,0.187,64.750,0.050,0.487,0.012
15,1.468,0.028,67.217,63.484,130.729,0.055,0.172,66.453,0.041,0.462,0.009
16,1.568,0.043,67.774,79.206,147.024,0.070,0.190,66.862,0.054,0.553,0.012
17,1.668,0.029,281.254,72.042,353.326,0.067,214.984,65.642,0.042,0.466,0.019
18,1.768,1.829,79.650,71.740,153.220,0.064,0.216,78.729,0.048,0.548,0.014
19,1.868,0.771,78.567,31.846,111.186,0.086,0.142,77.759,0.040,0.497,0.012
20,1.968,0.972,77.138,34.251,112.362,0.074,0.135,76.263,0.042,0.580,0.012
21,2.068,0.497,114.817,34.554,149.869,0.059,37.628,76.511,0.043,0.540,0.010
22,2.168,0.625,77.572,36.338,114.536,0.061,0.115,76.750,0.042,0.565,0.010
23,2.268,0.636,77.770,35.250,113.657,0.063,0.122,76.973,0.042,0.531,0.010
24,2.368,0.072,66.048,37.078,103.198,0.064,0.132,65.169,0.050,0.585,0.014
25,2.468,0.032,93.922,29.720,123.674,0.083,29.419,63.846,0.043,0.489,0.010
26,2.568,0.024,81.398,26.068,107.490,0.058,0.108,80.584,0.042,0.564,0.011
27,2.668,0.024,80.258,28.108,108.390,0.059,0.119,79.431,0.042,0.567,0.011
28,2.768,1.139,80.164,30.900,112.204,0.057,0.117,79.386,0.040,0.531,0.010
29,2.868,0.310,102.132,28.521,130.964,0.072,23.957,77.485,0.042,0.531,0.010
30,2.968,0.075,89.482,28.798,118.356,0.063,0.120,88.586,0.059,0.606,0.011
31,3.068,0.418,87.038,32.012,119.468,0.075,0.166,86.140,0.044,0.573,0.011
32,3.168,0.341,88.713,32.326,121.381,0.061,0.114,87.861,0.047,0.592,0.011
33,3.268,0.023,270.806,27.917,298.748,0.060,183.069,87.070,0.041,0.520,0.017
34,3.368,1.208,85.207,32.782,119.198,0.060,0.110,84.219,0.066,0.708,0.014
