frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,218.464,3.218,6.093,227.776,0.067,0.698,2.195,0.105,0.128,0.011
2,0.040,0.959,3.292,6.383,10.635,0.066,0.043,2.147,0.031,0.977,0.016
3,0.060,0.217,228.283,8.597,237.099,0.079,225.643,2.394,0.041,0.102,0.015
4,0.080,0.027,207.331,7.787,215.145,0.070,204.463,2.187,0.035,0.544,0.014
5,0.100,0.025,133.207,8.201,141.434,0.060,130.723,2.179,0.091,0.121,0.012
6,0.120,0.035,3668.438,7.604,3676.077,0.058,3665.361,2.181,0.045,0.759,0.016
7,0.140,7.493,53.722,7.855,69.072,0.093,51.323,2.146,0.031,0.102,0.012
8,0.160,0.028,3.082,7.206,10.316,0.064,0.040,2.116,0.030,0.806,0.012
9,0.180,0.016,42.695,7.911,50.624,0.071,40.380,2.089,0.031,0.105,0.012
10,0.200,0.012,3.192,8.075,11.280,0.062,0.038,2.096,0.087,0.881,0.015
11,0.220,0.018,2.527,7.291,9.838,0.077,0.044,2.255,0.032,0.099,0.011
12,0.240,0.026,183.000,7.422,190.449,0.078,179.989,2.126,0.037,0.752,0.011
13,0.260,0.023,226.599,8.771,235.393,0.066,222.701,3.601,0.047,0.149,0.015
14,0.280,0.025,138.465,8.705,147.196,0.067,135.200,2.321,0.036,0.806,0.013
15,0.300,0.033,3645.409,9.105,3654.548,0.078,3642.925,2.159,0.098,0.116,0.012
16,0.320,0.428,77.868,9.150,87.450,0.099,74.165,2.658,0.040,0.866,0.013
17,0.340,0.030,42.705,8.179,50.914,0.069,40.198,2.157,0.036,0.211,0.019
18,0.360,0.018,3.243,7.859,11.120,0.077,0.047,2.193,0.033,0.864,0.012
19,0.380,0.060,2.872,8.010,10.945,0.133,0.099,2.401,0.103,0.109,0.013
20,0.400,0.020,230.092,13.324,243.438,0.084,224.215,3.932,0.072,1.753,0.024
21,0.420,0.036,284.700,10.434,295.171,0.108,280.412,3.913,0.056,0.160,0.018
