frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,0.011,30.481,44.819,75.312,0.114,1.168,28.523,0.488,0.147,0.010
2,0.040,0.444,31.688,44.392,76.524,0.094,0.228,30.418,0.039,0.868,0.012
3,0.060,0.040,28.500,42.542,71.082,0.068,0.174,28.067,0.039,0.125,0.009
4,0.080,0.014,28.369,51.838,80.222,0.076,0.182,27.696,0.033,0.352,0.009
5,0.100,49.256,27.576,41.194,118.027,0.064,0.878,26.371,0.032,0.187,0.010
6,0.120,3.860,29.091,47.089,80.041,0.055,0.153,28.463,0.034,0.359,0.008
7,0.140,3.890,29.632,43.180,76.703,0.080,0.182,29.123,0.046,0.163,0.015
8,0.160,0.482,31.053,40.000,71.536,0.053,0.084,30.485,0.038,0.366,0.009
9,0.180,0.459,33.640,39.332,73.432,0.051,0.732,32.679,0.035,0.119,0.009
10,0.200,0.995,29.592,38.739,69.327,0.068,0.120,28.957,0.039,0.379,0.009
11,0.220,0.523,29.331,43.252,73.107,0.048,0.082,29.021,0.036,0.121,0.009
12,0.240,0.532,27.583,40.208,68.324,0.051,0.083,27.042,0.035,0.347,0.008
13,0.260,0.464,32.114,40.034,72.612,0.051,0.634,31.242,0.038,0.124,0.009
14,0.280,0.622,27.728,36.324,64.674,0.049,0.085,27.183,0.033,0.353,0.008
15,0.300,0.480,32.450,36.626,69.557,0.056,0.093,32.083,0.037,0.154,0.012
16,0.320,0.023,38.179,37.695,75.898,0.053,0.089,37.624,0.033,0.357,0.009
17,0.340,0.435,241.519,37.856,279.811,0.055,213.404,27.865,0.039,0.120,0.019
18,0.360,0.873,29.588,40.062,70.523,0.051,0.089,28.866,0.034,0.514,0.009
19,0.380,0.542,33.316,40.319,74.178,0.052,0.083,32.991,0.035,0.123,0.009
20,0.400,0.549,30.825,40.890,72.264,0.055,0.092,30.012,0.034,0.604,0.010
21,0.420,0.744,81.421,41.909,124.075,0.079,54.315,26.854,0.030,0.112,0.009
22,0.440,0.563,29.798,39.926,70.288,0.053,0.092,28.812,0.043,0.759,0.010
23,0.460,0.412,27.442,46.689,74.545,0.052,0.093,27.123,0.034,0.116,0.009
24,0.480,0.010,28.884,46.758,75.652,0.050,0.102,28.090,0.035,0.584,0.009
25,0.500,0.532,173.996,44.231,218.760,0.052,140.511,33.221,0.036,0.148,0.010
26,0.520,1.292,32.241,54.999,88.532,0.053,0.090,31.397,0.035,0.633,0.009
27,0.540,0.546,31.847,56.092,88.486,0.050,0.144,31.434,0.036,0.155,0.010
28,0.560,0.673,31.322,56.699,88.695,0.053,0.200,30.214,0.038,0.791,0.010
29,0.580,0.695,65.705,61.173,127.573,0.051,34.339,31.136,0.035,0.120,0.009
30,0.600,0.470,29.860,62.123,92.454,0.050,0.149,28.878,0.035,0.712,0.011
31,0.620,0.029,27.654,63.501,91.186,0.071,0.159,27.255,0.033,0.110,0.009
32,0.640,0.543,28.957,50.288,79.788,0.051,0.144,28.015,0.030,0.694,0.009
33,0.660,0.589,35.139,47.082,82.810,0.049,1.228,33.676,0.035,0.126,0.010
34,0.680,0.792,28.974,49.127,78.894,0.048,0.153,28.002,0.035,0.711,0.009
35,0.700,0.790,28.730,48.351,77.872,0.068,0.208,28.185,0.039,0.199,0.010
36,0.720,0.582,29.136,44.951,74.670,0.051,0.152,27.931,0.041,0.934,0.012
37,0.740,1.212,28.557,39.525,69.295,0.068,0.903,27.395,0.029,0.134,0.010
38,0.760,0.478,30.563,40.462,71.504,0.057,0.096,29.671,0.035,0.680,0.010
39,0.780,0.010,29.288,41.753,71.051,0.051,0.094,28.973,0.034,0.114,0.009
40,0.800,0.027,29.102,39.935,69.064,0.071,0.116,28.137,0.030,0.717,0.010
41,0.820,0.010,127.638,42.056,169.705,0.056,99.253,28.160,0.031,0.115,0.009
42,0.840,0.994,30.242,42.455,73.692,0.068,0.112,29.096,0.035,0.890,0.013
43,0.860,0.667,27.361,48.753,76.783,0.051,0.148,26.992,0.033,0.114,0.009
44,0.880,0.400,28.190,42.441,71.032,0.061,0.153,27.194,0.033,0.715,0.009
45,0.900,0.027,43.285,42.916,86.229,0.052,13.755,29.281,0.036,0.137,0.010
46,0.920,0.024,28.389,43.261,71.675,0.060,0.145,27.307,0.034,0.811,0.009
47,0.940,0.070,31.099,48.825,79.994,0.077,0.223,30.618,0.031,0.121,0.009
48,0.960,0.872,33.402,44.730,79.005,0.076,0.234,32.207,0.034,0.823,0.010
49,0.980,0.522,225.924,40.746,267.193,0.051,196.314,29.379,0.034,0.116,0.015
50,1.000,0.764,27.634,40.533,68.931,0.051,0.164,26.574,0.032,0.779,0.009
51,1.020,0.025,31.405,39.393,70.824,0.076,0.184,30.963,0.035,0.120,0.009
52,1.040,0.026,29.063,43.699,72.789,0.056,0.254,27.768,0.033,0.928,0.009
53,1.060,0.010,64.308,40.942,105.260,0.056,36.621,27.469,0.030,0.111,0.008
54,1.080,0.024,33.529,38.855,72.409,0.065,0.238,32.381,0.033,0.761,0.008
55,1.100,0.023,27.984,46.318,74.325,0.053,0.186,27.562,0.030,0.130,0.009
56,1.120,0.025,28.792,45.210,74.029,0.076,0.179,27.719,0.033,0.747,0.008
57,1.140,0.010,172.182,43.322,215.514,0.055,137.490,34.444,0.038,0.124,0.010
58,1.160,0.022,29.788,43.924,73.734,0.055,0.154,28.726,0.036,0.786,0.009
59,1.180,0.309,27.261,47.120,74.691,0.056,0.186,26.827,0.039,0.125,0.009
60,1.200,0.401,28.720,47.248,76.370,0.067,0.200,27.481,0.048,0.891,0.010
61,1.220,0.009,51.550,46.856,98.416,0.051,24.638,26.702,0.027,0.109,0.009
62,1.240,0.022,27.826,46.839,74.686,0.054,0.150,26.784,0.035,0.767,0.009
63,1.260,0.021,27.094,46.822,73.938,0.051,0.145,26.725,0.035,0.114,0.009
64,1.280,0.021,29.656,60.076,89.754,0.057,0.157,28.501,0.034,0.880,0.009
65,1.300,0.010,30.309,57.646,87.966,0.076,0.988,29.037,0.038,0.139,0.009
66,1.320,0.023,42.193,61.486,103.703,0.073,0.215,40.565,0.043,1.266,0.012
67,1.340,0.041,35.577,62.905,98.524,0.099,0.225,35.000,0.044,0.173,0.012
68,1.360,0.514,40.416,65.456,106.386,0.060,0.167,38.993,0.042,1.119,0.012
69,1.380,0.710,57.840,62.818,121.368,0.081,22.081,35.409,0.035,0.202,0.011
70,1.400,0.587,29.003,46.385,75.975,0.055,0.157,27.951,0.040,0.769,0.009
71,1.420,0.455,30.002,45.754,76.211,0.056,0.164,29.601,0.034,0.121,0.009
72,1.440,0.024,28.118,46.716,74.858,0.051,0.148,27.070,0.037,0.787,0.009
73,1.460,0.009,125.250,73.849,199.109,0.052,91.469,33.470,0.047,0.180,0.013
74,1.480,0.026,43.641,58.389,102.057,0.077,0.241,42.478,0.041,0.760,0.009
75,1.500,0.433,27.131,46.103,73.668,0.055,0.150,26.730,0.034,0.135,0.009
76,1.520,0.496,27.853,45.871,74.221,0.057,0.146,26.849,0.038,0.738,0.009
77,1.540,0.415,37.675,46.462,84.553,0.052,11.071,26.376,0.034,0.116,0.009
