frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,211.664,3.054,5.505,220.224,0.056,0.544,2.182,0.108,0.140,0.012
2,0.040,0.789,44.900,7.215,52.905,0.043,41.740,2.170,0.034,0.888,0.015
3,0.060,0.186,2.534,6.462,9.183,0.057,0.038,2.296,0.027,0.096,0.009
4,0.080,0.031,131.874,6.685,138.592,0.063,129.203,2.122,0.030,0.438,0.011
5,0.100,0.502,74.836,7.136,82.474,0.052,72.074,2.437,0.102,0.142,0.013
6,0.120,0.484,113.215,7.426,121.127,0.075,110.381,2.114,0.040,0.576,0.014
7,0.140,0.616,1566.630,7.368,1574.614,0.066,1564.247,2.146,0.041,0.101,0.014
8,0.160,7.836,43.614,7.740,59.191,0.063,40.378,2.154,0.029,0.945,0.018
9,0.180,0.015,2.416,6.929,9.361,0.068,0.043,2.143,0.031,0.104,0.013
10,0.200,0.016,3.317,7.374,10.709,0.073,0.052,2.200,0.094,0.879,0.011
11,0.220,0.048,120.240,7.020,127.311,0.070,117.918,2.105,0.029,0.100,0.011
12,0.240,0.029,64.353,7.389,71.772,0.065,61.288,2.091,0.028,0.841,0.021
13,0.260,0.012,104.254,6.756,111.024,0.056,101.952,2.096,0.034,0.096,0.010
14,0.280,0.024,1547.792,7.231,1555.047,0.045,1544.938,2.138,0.037,0.611,0.012
15,0.300,0.191,38.148,6.728,45.067,0.051,35.704,2.147,0.092,0.115,0.011
16,0.320,0.011,3.083,7.030,10.124,0.042,0.034,2.107,0.027,0.853,0.012
17,0.340,0.016,117.846,6.740,124.605,0.066,115.548,2.080,0.031,0.102,0.011
18,0.360,0.027,61.819,7.329,69.176,0.048,58.869,2.079,0.028,0.768,0.011
19,0.380,0.024,98.168,6.884,105.077,0.053,95.796,2.098,0.094,0.105,0.012
20,0.400,0.030,362.069,8.122,370.222,0.064,358.391,2.862,0.056,0.656,0.012
21,0.420,0.040,36.296,7.137,43.473,0.080,33.908,2.128,0.031,0.100,0.011
22,0.440,0.028,3.105,7.030,10.164,0.047,0.035,2.140,0.029,0.832,0.012
23,0.460,0.023,136.110,7.971,144.106,0.159,133.238,2.422,0.159,0.112,0.011
24,0.480,0.028,60.729,7.788,68.546,0.051,57.712,2.115,0.031,0.788,0.013
25,0.500,0.030,105.534,7.892,113.457,0.074,103.129,2.158,0.036,0.112,0.011
26,0.520,0.066,344.328,7.970,352.365,0.057,341.396,2.175,0.038,0.638,0.012
27,0.540,0.223,34.063,6.975,41.261,0.055,31.622,2.151,0.091,0.104,0.011
28,0.560,0.028,3.301,7.062,10.391,0.048,0.039,2.338,0.027,0.825,0.013
29,0.580,0.016,120.986,7.380,128.384,0.068,118.660,2.114,0.029,0.097,0.011
30,0.600,0.020,71.212,8.268,79.502,0.063,67.706,2.099,0.029,1.277,0.016
31,0.620,0.023,93.334,6.653,100.011,0.056,90.971,2.098,0.089,0.098,0.011
32,0.640,0.023,292.861,7.971,300.855,0.045,289.916,2.227,0.034,0.614,0.013
33,0.660,0.025,33.549,7.719,41.293,0.047,31.067,2.252,0.037,0.105,0.014
34,0.680,0.028,3.450,7.747,11.226,0.061,0.064,2.338,0.029,0.933,0.012
35,0.700,0.020,103.568,6.922,110.510,0.072,101.178,2.100,0.089,0.111,0.011
36,0.720,0.020,54.952,7.082,62.054,0.046,52.018,2.086,0.029,0.746,0.011
37,0.740,0.022,91.373,7.356,98.752,0.046,89.082,2.089,0.037,0.098,0.012
38,0.760,0.013,276.423,7.582,284.018,0.054,273.654,2.096,0.034,0.562,0.011
39,0.780,0.031,29.327,6.951,36.310,0.058,26.885,2.137,0.092,0.103,0.016
40,0.800,0.013,3.617,6.946,10.577,0.059,0.538,2.160,0.030,0.805,0.012
41,0.820,0.032,97.835,6.768,104.637,0.069,95.502,2.112,0.032,0.102,0.011
42,0.840,0.026,55.204,6.722,61.952,0.062,52.231,2.090,0.035,0.755,0.012
43,0.860,0.015,89.582,7.046,96.644,0.064,87.201,2.104,0.089,0.098,0.012
44,0.880,0.026,257.302,8.095,265.424,0.050,254.520,2.110,0.035,0.565,0.011
45,0.900,0.021,26.312,6.638,32.971,0.057,23.999,2.080,0.027,0.109,0.011
46,0.920,0.023,3.032,6.874,9.930,0.050,0.037,2.114,0.027,0.782,0.011
47,0.940,0.018,94.116,6.735,100.871,0.074,91.758,2.083,0.086,0.097,0.011
48,0.960,0.022,50.341,6.449,56.812,0.052,47.379,2.111,0.028,0.740,0.012
49,0.980,0.010,87.013,7.136,94.159,0.042,84.730,2.086,0.034,0.099,0.012
50,1.000,0.376,244.862,8.174,253.412,0.052,242.081,2.111,0.035,0.560,0.011
51,1.020,0.180,24.136,6.738,31.055,0.055,21.818,2.094,0.029,0.099,0.011
52,1.040,0.025,3.119,6.658,9.803,0.056,0.039,2.127,0.091,0.783,0.011
53,1.060,0.017,89.015,6.631,95.664,0.076,86.685,2.104,0.032,0.099,0.012
54,1.080,0.035,63.893,7.677,71.606,0.067,60.126,2.856,0.036,0.774,0.012
55,1.100,0.070,85.389,7.526,92.986,0.062,83.006,2.155,0.034,0.109,0.011
56,1.120,0.015,238.270,7.390,245.675,0.069,235.357,2.131,0.095,0.588,0.014
57,1.140,0.030,22.859,8.042,30.931,0.063,20.484,2.140,0.030,0.100,0.012
58,1.160,0.013,3.271,7.239,10.523,0.064,0.045,2.260,0.034,0.843,0.012
59,1.180,0.030,83.774,7.132,90.938,0.071,81.426,2.132,0.029,0.098,0.011
60,1.200,0.038,46.219,7.293,53.551,0.060,43.168,2.105,0.087,0.771,0.011
61,1.220,0.013,83.222,7.559,90.795,0.066,80.849,2.145,0.039,0.100,0.011
62,1.240,0.026,225.071,7.194,232.292,0.052,222.060,2.196,0.045,0.691,0.014
63,1.260,0.032,20.438,7.642,28.113,0.065,17.988,2.138,0.032,0.164,0.012
64,1.280,0.028,3.339,6.824,10.192,0.063,0.044,2.306,0.089,0.811,0.011
65,1.300,0.019,79.112,6.912,86.044,0.077,76.771,2.106,0.029,0.111,0.010
66,1.320,0.024,53.473,7.492,60.989,0.054,49.514,2.720,0.043,1.107,0.016
67,1.340,0.012,82.705,7.477,90.194,0.057,80.366,2.113,0.037,0.109,0.012
68,1.360,0.024,255.796,8.674,264.495,0.081,252.772,2.231,0.101,0.581,0.015
69,1.380,0.024,17.871,6.606,24.501,0.065,15.520,2.120,0.028,0.096,0.010
70,1.400,0.037,3.420,7.283,10.740,0.089,0.068,2.383,0.031,0.821,0.011
71,1.420,0.028,75.398,6.950,82.382,0.103,73.034,2.108,0.029,0.100,0.011
72,1.440,0.024,50.662,7.386,58.072,0.058,46.996,2.186,0.136,1.246,0.019
73,1.460,0.015,78.374,7.455,85.845,0.064,76.019,2.132,0.036,0.101,0.011
74,1.480,0.024,201.444,7.148,208.617,0.060,198.649,2.125,0.034,0.552,0.011
75,1.500,0.025,17.263,7.320,24.608,0.060,14.773,2.238,0.030,0.118,0.011
