frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.064,0.503,53.154,62.434,116.093,0.113,1.317,49.916,0.575,1.152,0.011
2,0.164,0.425,51.068,62.183,113.676,0.061,0.182,50.344,0.047,0.393,0.012
3,0.264,0.030,50.851,61.963,112.845,0.058,0.770,49.545,0.044,0.401,0.009
4,0.364,0.025,51.727,61.716,113.468,0.051,0.148,51.073,0.039,0.388,0.009
5,0.442,0.721,51.278,62.849,114.848,0.066,0.175,50.565,0.052,0.381,0.009
6,0.542,1.274,51.489,61.377,114.141,0.063,0.704,50.274,0.038,0.377,0.009
7,0.642,0.022,51.584,61.828,113.435,0.056,0.151,50.905,0.038,0.402,0.009
8,0.742,0.069,52.189,63.385,115.644,0.054,0.792,50.870,0.042,0.402,0.009
9,0.842,0.077,50.832,62.114,113.023,0.056,0.151,50.154,0.045,0.395,0.009
10,0.942,0.019,252.132,63.433,315.585,0.052,201.476,50.135,0.039,0.391,0.019
11,1.042,0.493,64.540,67.557,132.591,0.059,0.163,63.762,0.041,0.477,0.012
12,1.142,0.019,108.278,71.061,179.359,0.055,31.546,76.028,0.051,0.565,0.011
13,1.242,0.472,91.784,71.255,163.513,0.058,0.167,90.930,0.039,0.552,0.009
14,1.342,0.023,106.204,82.529,188.757,0.056,27.445,78.127,0.035,0.512,0.009
15,1.442,0.077,69.603,84.221,153.901,0.067,0.169,68.775,0.039,0.513,0.011
16,1.542,0.029,101.476,88.568,190.074,0.086,26.296,74.480,0.042,0.530,0.011
17,1.642,0.509,91.057,79.386,170.953,0.065,0.175,90.177,0.040,0.560,0.010
18,1.742,0.035,312.425,68.892,381.353,0.096,211.690,99.979,0.045,0.564,0.018
19,1.842,0.486,92.978,68.982,162.446,0.081,0.201,91.894,0.043,0.696,0.013
20,1.942,0.024,110.707,70.650,181.381,0.063,29.038,80.989,0.038,0.549,0.010
21,2.042,0.059,79.303,63.060,142.422,0.055,0.154,78.469,0.040,0.546,0.010
22,2.142,2.457,98.049,62.135,162.642,0.065,17.485,79.932,0.038,0.495,0.010
23,2.242,0.030,99.240,76.761,176.033,0.053,0.149,98.386,0.040,0.577,0.010
24,2.342,0.033,109.676,68.710,178.419,0.065,15.691,93.283,0.041,0.556,0.010
25,2.442,0.385,91.406,68.649,160.441,0.060,0.163,90.542,0.039,0.563,0.010
