frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,35.365,59.289,31.981,126.638,0.088,2.041,56.399,0.466,0.185,0.003
2,0.120,0.479,66.574,20.606,87.660,0.066,0.070,64.833,0.065,1.458,0.004
3,0.208,0.575,88.884,20.364,109.823,0.054,0.265,87.845,0.055,0.600,0.002
4,0.308,0.401,70.213,19.651,90.265,0.060,0.084,69.159,0.074,0.767,0.003
5,0.398,0.440,70.763,15.511,86.715,0.081,16.312,53.867,0.047,0.373,0.002
6,0.485,0.491,71.573,14.670,86.734,0.046,0.060,70.882,0.046,0.483,0.002
7,0.572,0.498,59.375,13.773,73.647,0.049,0.255,58.447,0.055,0.486,0.002
8,0.645,0.918,54.696,13.855,69.470,0.050,0.055,53.947,0.043,0.485,0.002
9,0.715,0.607,53.811,14.676,69.095,0.052,0.720,52.459,0.058,0.459,0.003
10,0.784,0.393,56.710,14.130,71.234,0.062,0.071,55.927,0.049,0.441,0.002
11,0.855,0.679,75.228,14.171,90.080,0.048,9.474,65.186,0.047,0.394,0.002
12,0.945,14.296,54.764,13.659,82.721,0.053,0.066,54.073,0.043,0.457,0.002
