frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.069,0.174,54.330,78.416,132.921,0.081,1.237,51.356,0.533,1.069,0.010
2,0.169,0.173,61.987,62.726,124.887,0.066,0.205,61.220,0.046,0.406,0.013
3,0.269,0.025,52.416,61.907,114.349,0.054,0.830,50.993,0.048,0.457,0.011
4,0.369,0.530,51.318,108.195,160.044,0.068,0.163,50.617,0.041,0.387,0.009
5,0.469,0.349,61.293,70.736,132.378,0.062,0.763,59.956,0.042,0.437,0.009
6,0.569,0.025,52.686,62.192,114.903,0.057,0.159,51.979,0.044,0.414,0.011
7,0.669,0.023,52.420,61.596,114.040,0.054,0.798,51.109,0.040,0.385,0.010
8,0.769,0.032,51.592,62.881,114.506,0.063,0.164,50.898,0.040,0.389,0.010
9,0.869,0.037,253.456,62.357,315.851,0.062,202.074,50.856,0.040,0.380,0.019
10,0.969,0.337,68.211,75.759,144.307,0.061,0.167,67.333,0.045,0.563,0.013
11,1.069,0.025,113.399,71.138,184.562,0.060,34.028,78.718,0.040,0.520,0.011
12,1.169,0.024,92.598,70.836,163.459,0.053,0.152,91.765,0.041,0.550,0.010
13,1.269,0.406,119.779,79.656,199.841,0.057,27.723,91.369,0.040,0.558,0.011
14,1.369,0.312,83.158,82.249,165.719,0.056,0.158,82.322,0.038,0.547,0.011
15,1.469,1.155,112.468,83.192,196.815,0.069,22.394,89.375,0.040,0.554,0.011
16,1.569,0.454,113.562,101.271,215.287,0.059,0.167,112.667,0.033,0.595,0.010
17,1.669,0.299,284.367,89.151,373.817,0.059,189.853,93.833,0.042,0.540,0.018
18,1.769,0.301,95.060,91.625,186.986,0.060,0.164,94.142,0.040,0.612,0.011
19,1.869,0.288,126.076,77.602,203.967,0.057,29.222,96.071,0.041,0.654,0.011
20,1.969,0.288,95.717,54.348,150.353,0.056,0.153,94.868,0.039,0.564,0.010
21,2.069,0.263,111.625,56.674,168.564,0.056,17.284,93.654,0.042,0.558,0.010
22,2.169,0.440,96.998,59.280,156.719,0.060,0.209,96.038,0.042,0.611,0.010
23,2.269,0.440,124.896,64.874,190.211,0.082,16.321,107.488,0.041,0.912,0.018
24,2.369,0.409,100.763,65.033,166.206,0.060,0.132,99.695,0.042,0.793,0.011
25,2.469,0.033,270.954,53.396,324.384,0.066,190.261,80.008,0.040,0.534,0.016
