frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,299.397,67.792,8.559,375.749,0.065,1.259,65.692,0.586,0.155,0.011
2,0.120,1.060,63.337,90.855,155.252,0.069,0.076,61.777,0.051,1.320,0.015
3,0.220,0.442,78.481,22.627,101.550,0.076,0.814,77.080,0.045,0.424,0.010
4,0.320,0.023,71.714,28.116,99.853,0.084,0.075,71.065,0.040,0.418,0.010
5,0.420,0.027,62.284,22.842,85.154,0.087,0.757,60.965,0.040,0.396,0.010
6,0.505,0.325,66.866,23.121,90.313,0.068,0.058,66.262,0.040,0.407,0.009
7,0.596,0.345,86.346,24.183,110.875,0.060,0.695,84.897,0.050,0.608,0.012
8,0.696,0.023,59.010,26.898,85.931,0.054,0.050,58.405,0.043,0.429,0.011
9,0.782,0.364,163.399,24.355,188.119,0.058,100.290,62.580,0.039,0.393,0.020
10,0.882,0.468,81.555,29.572,111.597,0.080,0.068,80.537,0.050,0.771,0.016
11,0.982,0.353,85.060,29.590,115.003,0.064,21.240,62.973,0.048,0.698,0.014
12,1.082,0.323,64.950,37.835,103.109,0.060,0.103,64.131,0.044,0.573,0.011
13,1.182,0.362,104.386,36.607,141.355,0.059,16.856,86.651,0.047,0.740,0.013
14,1.282,0.342,66.186,26.849,93.377,0.058,0.058,65.278,0.041,0.558,0.167
15,1.375,0.348,83.110,35.575,119.034,0.071,15.979,66.428,0.040,0.558,0.012
16,1.475,0.426,91.945,30.001,122.373,0.076,0.067,91.164,0.038,0.558,0.011
17,1.575,0.026,158.696,30.501,189.223,0.082,86.672,71.294,0.046,0.562,0.018
18,1.675,0.514,109.844,45.286,155.645,0.128,0.123,108.700,0.048,0.783,0.012
19,1.775,0.026,141.253,36.147,177.427,0.087,28.965,111.229,0.051,0.880,0.014
20,1.875,0.442,95.872,47.854,144.168,0.086,0.076,94.749,0.056,0.853,0.012
21,1.975,1.480,110.295,44.166,155.942,0.092,14.080,95.511,0.046,0.521,0.012
22,2.075,0.173,94.212,31.904,126.290,0.093,0.086,93.072,0.074,0.827,0.016
23,2.175,0.023,89.623,31.638,121.284,0.065,24.163,64.809,0.043,0.507,0.010
24,2.275,0.022,70.994,31.045,102.062,0.059,0.055,70.201,0.039,0.598,0.010
25,2.375,0.021,148.314,34.926,183.262,0.059,63.320,84.279,0.041,0.577,0.017
26,2.475,3.099,77.741,33.043,113.885,0.088,0.079,76.892,0.040,0.590,0.011
27,2.575,3.401,113.073,37.257,153.733,0.097,25.912,86.290,0.045,0.685,0.011
28,2.675,3.029,75.063,32.147,110.240,0.068,0.061,74.227,0.040,0.621,0.011
29,2.775,3.448,107.708,31.995,143.152,0.065,33.097,73.894,0.041,0.575,0.010
30,2.875,4.544,68.604,32.014,105.163,0.065,0.062,67.797,0.038,0.595,0.010
31,2.975,3.484,109.335,33.036,145.857,0.063,29.110,79.524,0.039,0.567,0.010
32,3.075,2.759,68.152,33.784,104.696,0.063,0.057,67.343,0.037,0.609,0.010
33,3.175,3.104,145.742,34.004,182.851,0.063,63.149,81.881,0.039,0.571,0.015
34,3.275,2.717,64.047,31.915,98.680,0.062,0.053,63.221,0.035,0.641,0.010
35,3.374,0.022,89.030,35.077,124.129,0.051,15.685,72.524,0.035,0.710,0.011
36,3.474,0.023,65.405,34.127,99.555,0.055,0.053,64.185,0.045,1.027,0.015
37,3.573,0.022,94.884,30.227,125.133,0.054,20.973,72.997,0.051,0.782,0.011
38,3.673,0.021,61.746,30.657,92.424,0.056,0.054,60.951,0.038,0.608,0.010
39,3.765,0.021,91.415,36.003,127.440,0.057,21.899,68.811,0.036,0.583,0.010
40,3.865,0.025,58.369,29.453,87.848,0.073,0.065,57.584,0.036,0.577,0.010
41,3.953,0.219,161.830,33.273,195.323,0.083,75.196,85.474,0.047,0.985,0.019
42,4.053,0.322,62.171,29.747,92.240,0.060,0.053,61.410,0.034,0.580,0.010
43,4.145,0.330,105.351,36.137,141.819,0.063,20.915,83.500,0.046,0.788,0.014
44,4.245,0.405,97.922,38.371,136.698,0.089,0.077,96.768,0.050,0.888,0.014
45,4.345,0.584,89.467,30.013,120.064,0.066,23.692,65.121,0.033,0.525,0.010
46,4.445,0.357,54.547,26.024,80.928,0.056,0.052,53.814,0.037,0.550,0.009
47,4.526,0.350,88.561,29.253,118.164,0.072,20.537,67.243,0.042,0.637,0.011
48,4.626,0.295,54.195,25.783,80.273,0.101,0.053,53.321,0.048,0.638,0.011
49,4.706,0.339,135.950,19.811,156.100,0.053,75.143,59.819,0.050,0.853,0.016
50,4.806,0.305,53.448,19.507,73.260,0.056,0.052,52.692,0.041,0.567,0.012
51,4.880,0.023,75.824,19.008,94.855,0.059,16.845,58.213,0.038,0.628,0.014
52,4.975,1.312,50.740,11.880,63.932,0.062,0.056,49.986,0.040,0.557,0.011
53,5.039,0.193,72.281,10.017,82.492,0.055,18.288,53.396,0.038,0.475,0.009
54,5.121,0.308,48.682,9.506,58.496,0.054,0.052,47.936,0.036,0.566,0.011
55,5.180,0.302,74.280,9.432,84.014,0.048,19.610,54.032,0.039,0.527,0.010
56,5.264,0.290,47.531,8.912,56.734,0.054,0.053,46.823,0.039,0.532,0.010
