frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.080,0.023,52.846,84.215,137.084,0.058,1.148,50.289,0.468,0.850,0.006
2,0.180,0.285,50.017,85.145,135.447,0.059,0.146,49.357,0.034,0.393,0.009
3,0.280,0.020,49.865,80.884,130.770,0.073,0.732,48.587,0.029,0.417,0.009
4,0.380,0.022,53.225,88.681,141.927,0.075,0.168,52.413,0.039,0.504,0.009
5,0.480,0.026,50.348,82.196,132.572,0.058,1.068,48.787,0.034,0.372,0.009
6,0.580,0.020,55.789,83.567,139.376,0.054,0.162,55.109,0.035,0.404,0.009
7,0.680,0.020,60.034,81.269,141.323,0.060,0.793,58.711,0.040,0.403,0.009
8,0.780,0.033,54.885,82.193,137.112,0.074,0.153,54.209,0.036,0.384,0.009
9,0.880,0.331,248.751,83.281,332.364,0.064,196.085,52.144,0.035,0.390,0.016
10,0.980,0.020,83.614,85.160,168.795,0.068,0.142,82.445,0.034,0.887,0.015
11,1.080,0.332,115.994,97.765,214.092,0.061,32.149,82.843,0.040,0.870,0.013
12,1.180,0.306,96.858,101.782,198.946,0.059,0.145,96.012,0.035,0.572,0.010
13,1.280,0.349,158.220,114.370,272.940,0.071,36.872,120.634,0.039,0.570,0.010
14,1.380,0.371,203.483,134.071,337.926,0.096,0.226,202.461,0.038,0.623,0.010
15,1.480,1.025,184.577,117.375,302.978,0.084,34.040,149.459,0.050,0.907,0.014
16,1.580,0.664,155.896,102.294,258.855,0.064,0.160,154.957,0.038,0.641,0.010
17,1.680,0.360,290.599,102.416,393.375,0.064,192.193,97.636,0.043,0.623,0.018
18,1.780,0.397,165.037,98.870,264.306,0.062,0.153,164.105,0.036,0.643,0.011
19,1.880,0.355,190.561,138.611,329.528,0.076,28.503,160.908,0.052,0.984,0.015
20,1.980,1.134,188.807,99.829,289.771,0.071,0.181,187.794,0.040,0.680,0.010
21,2.080,0.022,95.169,118.545,213.736,0.061,17.329,77.170,0.040,0.542,0.010
22,2.180,0.023,100.739,105.371,206.133,0.080,0.167,99.798,0.036,0.621,0.010
23,2.280,0.020,98.915,101.540,200.476,0.062,14.832,83.424,0.040,0.528,0.010
24,2.380,0.357,80.216,98.846,179.420,0.060,0.139,79.395,0.036,0.557,0.010
25,2.480,1.336,251.502,101.283,354.122,0.090,174.316,76.511,0.034,0.512,0.014
26,2.580,0.321,81.519,106.391,188.232,0.054,0.159,80.694,0.033,0.548,0.009
27,2.680,0.392,109.364,77.459,187.215,0.082,26.941,81.687,0.035,0.586,0.010
28,2.780,0.445,82.233,84.216,166.894,0.053,0.078,81.443,0.038,0.590,0.010
29,2.880,0.659,156.744,68.234,225.638,0.060,16.486,139.550,0.035,0.583,0.010
30,2.980,0.145,69.692,66.539,136.376,0.051,0.127,68.928,0.035,0.521,0.010
31,3.080,0.024,712.670,67.290,779.984,0.073,39.516,672.551,0.035,0.467,0.009
32,3.180,0.487,68.281,72.883,141.652,0.061,0.087,67.553,0.032,0.510,0.009
33,3.280,0.124,871.470,68.798,940.393,0.056,170.290,700.363,0.044,0.681,0.017
34,3.380,0.884,68.232,101.124,170.240,0.057,0.081,67.486,0.037,0.539,0.010
35,3.480,0.404,711.220,103.492,815.117,0.055,27.265,683.287,0.036,0.550,0.010
36,3.580,0.712,152.394,98.434,251.540,0.052,0.104,151.633,0.035,0.540,0.010
37,3.680,0.509,728.874,111.910,841.294,0.059,17.521,710.714,0.036,0.516,0.010
38,3.780,0.683,105.293,100.019,205.996,0.059,0.142,104.545,0.036,0.480,0.009
39,3.880,0.343,1424.207,123.742,1548.293,0.054,28.886,1394.662,0.038,0.542,0.010
40,3.980,0.979,127.483,131.154,259.616,0.085,0.220,126.219,0.061,0.848,0.017
41,4.080,0.271,1365.270,125.998,1491.539,0.059,225.672,1138.647,0.049,0.802,0.020
42,4.180,4.561,212.488,117.000,334.050,0.062,0.157,211.532,0.039,0.658,0.013
43,4.280,1.259,1390.136,67.331,1458.727,0.077,28.528,1360.913,0.037,0.551,0.010
44,4.380,1.383,94.833,97.564,193.781,0.057,0.151,93.999,0.036,0.555,0.011
45,4.480,0.471,1110.485,114.159,1225.115,0.063,18.467,1091.338,0.038,0.549,0.010
46,4.580,0.809,51.497,98.951,151.257,0.116,0.095,50.850,0.035,0.368,0.010
47,4.680,0.019,1542.853,104.194,1647.067,0.051,26.167,1516.027,0.037,0.545,0.011
48,4.780,0.461,62.753,99.437,162.651,0.056,0.143,62.006,0.033,0.484,0.010
49,4.880,0.327,1481.070,77.306,1558.704,0.085,255.661,1224.720,0.039,0.531,0.014
50,4.980,0.419,156.395,98.875,255.690,0.059,0.163,155.568,0.033,0.540,0.011
51,5.080,0.026,1301.950,94.135,1396.112,0.067,26.667,1274.441,0.046,0.693,0.013
52,5.180,0.269,137.353,91.060,228.682,0.073,0.145,136.587,0.034,0.479,0.010
53,5.280,0.291,1691.765,108.333,1800.389,0.058,18.021,1673.116,0.036,0.509,0.010
54,5.380,0.609,129.674,92.527,222.810,0.080,0.209,128.772,0.033,0.541,0.010
55,5.480,0.025,1353.643,97.018,1450.687,0.074,28.240,1324.778,0.037,0.486,0.010
56,5.580,0.489,248.427,90.640,339.556,0.079,0.219,247.522,0.036,0.536,0.010
57,5.680,1.130,1234.981,91.018,1327.130,0.074,209.898,1024.379,0.034,0.561,0.015
58,5.780,0.615,239.091,92.466,332.172,0.054,0.143,238.314,0.035,0.514,0.010
59,5.880,0.029,1329.502,95.676,1425.209,0.083,25.654,1303.239,0.037,0.459,0.010
60,5.980,0.338,161.684,82.438,244.461,0.060,0.164,160.930,0.033,0.465,0.010
61,6.080,0.021,1141.443,105.789,1247.253,0.078,18.875,1121.892,0.038,0.529,0.011
62,6.180,1.123,187.787,83.181,272.091,0.057,0.148,186.996,0.034,0.518,0.010
63,6.280,0.299,1343.113,86.095,1429.508,0.060,31.065,1311.384,0.033,0.544,0.009
64,6.380,1.065,71.793,76.307,149.166,0.059,0.154,71.020,0.034,0.492,0.010
65,6.480,0.420,1510.541,74.344,1585.305,0.056,204.157,1305.755,0.036,0.505,0.014
66,6.580,0.364,62.391,73.380,136.136,0.056,0.142,61.667,0.033,0.460,0.010
67,6.680,0.317,1531.128,76.016,1607.462,0.059,27.151,1503.320,0.046,0.524,0.009
68,6.780,0.340,63.233,82.669,146.243,0.057,0.149,62.522,0.031,0.442,0.009
69,6.880,0.331,1302.517,66.888,1369.737,0.078,17.751,1283.847,0.046,0.760,0.014
70,6.980,0.380,62.996,58.575,121.951,0.059,0.150,62.285,0.032,0.440,0.009
71,7.080,0.403,1300.684,60.137,1361.225,0.105,30.664,1269.295,0.039,0.553,0.009
72,7.180,0.324,72.371,63.210,135.906,0.069,0.142,71.572,0.034,0.520,0.010
73,7.280,0.373,1729.290,58.470,1788.133,0.055,199.784,1528.830,0.034,0.556,0.014
74,7.380,0.419,75.651,59.262,135.333,0.070,0.222,74.776,0.035,0.503,0.010
75,7.480,0.022,1349.324,60.321,1409.667,0.055,25.211,1323.551,0.036,0.445,0.009
76,7.580,0.069,79.644,58.560,138.274,0.076,0.208,78.828,0.034,0.462,0.010
77,7.680,0.019,1015.668,56.608,1072.295,0.052,18.574,996.511,0.035,0.469,0.010
78,7.780,0.023,155.176,61.326,216.526,0.079,0.148,154.370,0.039,0.503,0.010
79,7.880,0.314,1241.510,59.402,1301.228,0.053,27.446,1213.555,0.034,0.396,0.010
80,7.980,0.432,138.236,64.966,203.634,0.046,0.130,137.343,0.038,0.650,0.012
81,8.080,0.290,1250.637,68.973,1319.901,0.055,207.636,1042.094,0.047,0.770,0.019
82,8.180,0.430,198.612,61.263,260.307,0.063,0.145,197.811,0.035,0.519,0.010
83,8.280,0.022,1390.081,64.516,1454.620,0.054,24.850,1364.603,0.036,0.513,0.010
84,8.380,0.344,88.156,58.660,147.161,0.059,0.144,87.421,0.034,0.467,0.010
