frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,218.441,2.941,8.778,230.161,0.049,0.499,2.233,0.031,0.113,0.007
2,0.040,0.909,14.928,10.053,25.891,0.061,11.851,2.184,0.030,0.786,0.010
3,0.060,0.856,11.983,11.644,24.484,0.067,9.361,2.388,0.036,0.107,0.011
4,0.080,0.188,32.491,12.532,45.212,0.065,28.105,3.566,0.045,0.684,0.012
5,0.100,0.775,11.080,12.166,24.022,0.064,8.322,2.509,0.035,0.120,0.009
6,0.120,0.572,21.926,12.486,34.985,0.070,18.542,2.559,0.034,0.699,0.009
7,0.140,0.374,66.127,11.037,77.539,0.065,63.604,2.285,0.043,0.099,0.011
8,0.160,0.645,13.932,10.807,25.385,0.068,10.804,2.236,0.030,0.752,0.011
9,0.180,0.715,10.634,11.096,22.446,0.068,8.180,2.226,0.035,0.100,0.012
10,0.200,0.416,3.580,10.908,14.905,0.064,0.044,2.543,0.050,0.852,0.012
11,0.220,0.368,20.024,11.175,31.569,0.065,17.598,2.218,0.030,0.094,0.011
12,0.240,0.445,9.823,11.148,21.416,0.068,6.738,2.206,0.031,0.750,0.010
13,0.260,0.196,16.572,11.078,27.847,0.068,14.140,2.217,0.030,0.093,0.010
14,0.280,0.434,36.589,11.148,48.170,0.064,33.546,2.219,0.039,0.691,0.009
15,0.300,0.417,20.295,11.623,32.336,0.066,17.789,2.254,0.033,0.112,0.011
16,0.320,0.415,3.306,11.188,14.909,0.077,0.045,2.316,0.035,0.800,0.011
17,0.340,0.390,20.065,10.896,31.352,0.070,17.586,2.266,0.031,0.094,0.010
18,0.360,0.349,9.609,11.043,21.002,0.057,6.574,2.204,0.030,0.717,0.010
19,0.380,0.361,15.949,11.528,27.838,0.059,13.514,2.229,0.029,0.095,0.010
20,0.400,0.337,35.427,11.355,47.120,0.057,32.334,2.275,0.039,0.696,0.009
21,0.420,0.018,20.133,11.464,31.615,0.072,17.652,2.212,0.042,0.106,0.012
22,0.440,0.053,3.241,11.089,14.384,0.056,0.036,2.268,0.037,0.815,0.012
23,0.460,0.016,19.320,11.303,30.642,0.077,16.880,2.219,0.032,0.095,0.010
24,0.480,0.016,9.618,11.209,20.844,0.071,6.489,2.234,0.031,0.762,0.011
25,0.500,0.015,15.666,13.074,28.756,0.074,13.163,2.265,0.030,0.110,0.010
26,0.520,0.028,35.933,11.934,47.895,0.062,32.794,2.260,0.039,0.750,0.009
27,0.540,0.015,19.993,11.067,31.076,0.073,17.485,2.244,0.035,0.112,0.013
28,0.560,0.011,3.233,11.363,14.608,0.057,0.035,2.265,0.033,0.811,0.013
29,0.580,0.371,21.060,14.410,35.843,0.073,17.049,3.736,0.044,0.138,0.013
30,0.600,0.683,9.531,11.742,21.957,0.062,6.355,2.276,0.034,0.775,0.010
31,0.620,0.251,15.268,11.129,26.649,0.093,12.760,2.257,0.032,0.098,0.011
32,0.640,0.394,35.231,11.374,47.001,0.062,31.714,2.650,0.039,0.736,0.010
33,0.660,0.371,19.272,11.657,31.301,0.056,16.794,2.260,0.031,0.098,0.011
34,0.680,0.612,3.227,11.527,15.367,0.073,0.044,2.293,0.031,0.752,0.010
35,0.700,0.413,18.438,11.480,30.333,0.074,15.971,2.234,0.032,0.109,0.011
36,0.720,0.387,9.444,11.050,20.881,0.061,6.403,2.233,0.030,0.686,0.010
37,0.740,0.441,14.907,11.372,26.720,0.061,12.481,2.218,0.029,0.094,0.010
38,0.760,0.565,34.605,10.893,46.064,0.067,31.395,2.317,0.045,0.746,0.011
39,0.780,0.013,19.646,11.460,31.119,0.065,16.950,2.465,0.031,0.097,0.011
40,0.800,0.028,3.698,12.409,16.136,0.062,0.517,2.302,0.031,0.756,0.011
41,0.820,0.024,25.524,11.182,36.734,0.105,23.051,2.223,0.031,0.094,0.010
42,0.840,0.011,8.969,11.075,20.055,0.063,5.936,2.233,0.030,0.680,0.010
43,0.860,0.012,17.397,13.427,30.836,0.067,14.550,2.615,0.033,0.107,0.011
44,0.880,0.028,49.070,16.809,65.907,0.065,43.731,4.050,0.057,1.132,0.014
45,0.900,0.178,18.565,10.835,29.579,0.065,16.090,2.225,0.032,0.117,0.012
46,0.920,0.011,3.140,13.882,17.034,0.060,0.034,2.237,0.032,0.747,0.012
47,0.940,0.028,17.598,10.799,28.427,0.075,14.919,2.388,0.044,0.147,0.016
48,0.960,0.011,8.803,10.734,19.548,0.059,5.805,2.213,0.031,0.667,0.011
49,0.980,0.011,14.647,10.613,25.272,0.065,12.074,2.366,0.028,0.092,0.010
50,1.000,0.013,34.226,12.021,46.261,0.064,31.127,2.261,0.041,0.704,0.010
51,1.020,0.040,19.718,12.312,32.071,0.078,17.118,2.353,0.031,0.095,0.010
52,1.040,0.012,3.282,11.600,14.894,0.063,0.039,2.348,0.034,0.766,0.014
53,1.060,0.020,17.453,11.338,28.813,0.076,14.974,2.242,0.036,0.102,0.012
54,1.080,0.011,8.567,10.764,19.342,0.052,5.592,2.196,0.030,0.671,0.011
55,1.100,0.024,14.218,10.865,25.107,0.068,11.774,2.217,0.030,0.105,0.010
56,1.120,0.011,37.983,10.835,48.830,0.054,34.975,2.218,0.037,0.672,0.009
57,1.140,0.012,17.643,10.985,28.641,0.064,15.086,2.318,0.033,0.098,0.012
58,1.160,0.025,3.133,11.057,14.216,0.059,0.035,2.250,0.028,0.724,0.011
59,1.180,0.015,17.123,11.297,28.437,0.075,14.290,2.586,0.040,0.111,0.012
60,1.200,0.011,8.332,11.856,20.199,0.055,5.343,2.189,0.028,0.689,0.011
61,1.220,0.012,13.645,11.274,24.932,0.066,11.217,2.212,0.031,0.095,0.011
62,1.240,0.016,32.960,11.817,44.794,0.066,29.945,2.245,0.039,0.631,0.011
63,1.260,0.023,17.091,10.975,28.089,0.056,14.662,2.191,0.035,0.099,0.012
64,1.280,0.011,3.140,11.239,14.390,0.054,0.034,2.232,0.031,0.759,0.012
65,1.300,0.015,16.244,12.488,28.750,0.066,13.841,2.184,0.029,0.108,0.009
66,1.320,0.027,8.758,11.470,20.255,0.055,5.686,2.222,0.032,0.733,0.012
67,1.340,0.010,12.876,11.176,24.063,0.055,10.481,2.194,0.031,0.095,0.010
68,1.360,0.015,32.298,12.258,44.571,0.067,29.316,2.210,0.038,0.636,0.009
69,1.380,0.038,16.867,11.428,28.334,0.057,14.463,2.192,0.029,0.095,0.009
70,1.400,0.021,3.432,12.093,15.546,0.065,0.043,2.487,0.031,0.772,0.014
71,1.420,0.015,16.059,10.888,26.964,0.065,13.669,2.182,0.031,0.094,0.010
72,1.440,0.012,7.961,12.382,20.354,0.064,4.945,2.209,0.031,0.683,0.010
73,1.460,0.016,12.473,10.780,23.270,0.072,10.067,2.178,0.029,0.100,0.011
74,1.480,0.011,31.912,10.971,42.895,0.055,28.705,2.348,0.063,0.711,0.011
75,1.500,0.023,16.346,10.771,27.140,0.054,13.914,2.196,0.034,0.114,0.011
76,1.520,0.011,3.103,10.885,13.999,0.053,0.033,2.216,0.030,0.741,0.013
77,1.540,0.019,15.875,11.832,27.728,0.077,13.449,2.204,0.031,0.094,0.010
78,1.560,0.031,8.007,11.327,19.365,0.069,4.968,2.229,0.032,0.677,0.010
79,1.580,0.012,12.792,11.499,24.304,0.063,10.355,2.221,0.032,0.097,0.011
80,1.600,0.011,31.820,11.543,43.374,0.050,28.753,2.294,0.040,0.654,0.010
81,1.620,0.230,16.715,12.228,29.173,0.082,14.146,2.313,0.032,0.096,0.011
82,1.640,0.828,3.607,13.307,17.743,0.066,0.046,2.587,0.035,0.837,0.012
83,1.660,0.416,17.776,13.137,31.331,0.073,14.961,2.577,0.035,0.112,0.011
84,1.680,0.721,9.215,13.730,23.667,0.068,5.604,2.622,0.040,0.848,0.012
85,1.700,0.628,12.317,11.402,24.349,0.069,9.815,2.249,0.033,0.123,0.012
86,1.720,0.635,36.356,12.984,49.975,0.066,32.926,2.521,0.042,0.768,0.012
87,1.740,0.644,15.974,11.763,28.382,0.056,13.504,2.249,0.033,0.099,0.012
88,1.760,0.404,3.362,12.441,16.208,0.062,0.044,2.370,0.032,0.818,0.012
89,1.780,0.457,15.113,11.634,27.205,0.082,12.616,2.258,0.036,0.102,0.012
90,1.800,0.381,7.883,11.823,20.088,0.065,4.642,2.255,0.031,0.859,0.012
91,1.820,0.355,45.681,13.141,59.177,0.054,41.959,3.484,0.056,0.104,0.011
92,1.840,0.384,31.031,12.545,43.961,0.065,28.024,2.240,0.038,0.634,0.009
93,1.860,0.395,15.714,12.143,28.252,0.065,13.248,2.238,0.031,0.096,0.010
94,1.880,0.526,3.175,11.988,15.690,0.059,0.036,2.285,0.038,0.729,0.010
95,1.900,0.385,14.547,11.577,26.510,0.072,12.095,2.225,0.029,0.109,0.010
96,1.920,0.377,38.110,11.501,49.989,0.060,35.075,2.218,0.036,0.691,0.011
97,1.940,0.348,14.648,12.061,27.057,0.058,12.180,2.258,0.035,0.094,0.010
98,1.960,0.380,32.080,11.719,44.179,0.056,29.036,2.261,0.049,0.647,0.012
99,1.980,0.393,15.722,11.994,28.110,0.069,13.229,2.253,0.035,0.099,0.010
100,2.000,0.620,4.382,11.772,16.775,0.068,0.042,3.157,0.043,1.039,0.010
101,2.020,0.013,14.107,10.959,25.081,0.075,11.655,2.239,0.030,0.093,0.010
102,2.040,0.351,11.826,11.193,23.371,0.059,8.717,2.260,0.043,0.719,0.011
103,2.060,0.334,14.518,10.991,25.844,0.057,12.075,2.238,0.034,0.093,0.009
104,2.080,0.346,30.303,14.347,44.996,0.056,27.323,2.266,0.037,0.595,0.009
105,2.100,0.500,15.586,11.053,27.140,0.078,13.027,2.295,0.031,0.114,0.011
106,2.120,0.470,3.196,12.824,16.490,0.063,0.038,2.308,0.032,0.723,0.010
107,2.140,0.383,13.760,11.448,25.592,0.070,11.314,2.237,0.030,0.094,0.010
108,2.160,0.344,12.093,11.053,23.491,0.055,8.702,2.538,0.045,0.725,0.010
109,2.180,0.349,15.685,12.975,29.010,0.056,13.020,2.439,0.044,0.105,0.010
110,2.200,0.015,29.944,13.450,43.409,0.074,26.871,2.264,0.041,0.662,0.009
111,2.220,0.027,43.523,11.738,55.288,0.062,41.014,2.278,0.037,0.097,0.010
112,2.240,0.015,3.219,11.068,14.302,0.066,0.039,2.325,0.031,0.726,0.011
113,2.260,0.015,21.312,11.359,32.688,0.072,18.811,2.273,0.040,0.099,0.011
114,2.280,0.241,12.666,12.911,25.818,0.068,9.601,2.222,0.038,0.699,0.010
115,2.300,0.011,38.662,11.496,50.169,0.058,36.116,2.313,0.039,0.112,0.011
116,2.320,0.012,29.365,13.116,42.493,0.059,26.381,2.261,0.051,0.580,0.013
117,2.340,0.039,19.767,10.747,30.553,0.076,17.296,2.225,0.035,0.096,0.010
118,2.360,0.012,3.464,10.902,14.378,0.067,0.467,2.275,0.030,0.587,0.011
119,2.380,0.015,20.818,11.407,32.241,0.067,18.344,2.257,0.037,0.095,0.010
120,2.400,0.033,11.893,10.746,22.674,0.087,8.890,2.250,0.037,0.594,0.010
