frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.100,0.065,28.137,268.999,297.201,0.082,0.263,26.302,0.482,0.947,0.018
2,0.200,2.084,22.659,279.008,303.753,0.074,0.207,21.888,0.041,0.397,0.013
3,0.300,0.022,22.196,270.005,292.223,0.064,0.181,21.420,0.040,0.448,0.015
4,0.400,0.339,25.547,269.360,295.247,0.062,0.180,24.719,0.040,0.509,0.013
5,0.500,0.416,24.677,269.141,294.236,0.067,0.249,23.779,0.037,0.502,0.014
6,0.600,0.878,22.526,270.006,293.411,0.075,0.222,21.749,0.036,0.403,0.013
7,0.700,0.785,22.318,547.570,570.673,0.066,0.200,21.506,0.042,0.415,0.015
8,0.800,0.136,22.473,642.743,665.353,0.067,0.160,21.751,0.041,0.409,0.014
9,0.900,0.077,22.587,268.233,290.897,0.072,0.213,21.804,0.045,0.410,0.014
10,1.000,0.066,22.426,267.542,290.034,0.064,0.159,21.711,0.038,0.410,0.015
