frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.054,0.009,53.122,54.703,107.835,0.065,1.290,50.196,0.533,0.999,0.011
2,0.154,0.164,51.167,53.737,105.068,0.062,0.174,50.459,0.040,0.395,0.013
3,0.254,0.027,51.847,54.921,106.796,0.056,0.735,50.598,0.043,0.386,0.009
4,0.354,0.027,51.073,53.813,104.915,0.056,0.153,50.415,0.038,0.381,0.009
5,0.454,1.779,51.859,53.647,107.286,0.060,0.748,50.599,0.038,0.382,0.009
6,0.554,0.020,90.076,57.529,147.626,0.056,0.147,89.345,0.038,0.460,0.009
7,0.654,0.020,92.383,63.505,155.909,0.049,0.758,91.064,0.032,0.457,0.009
8,0.754,0.026,90.259,61.552,151.838,0.055,0.143,89.543,0.038,0.451,0.009
9,0.854,2.206,347.000,61.840,411.048,0.064,258.446,87.961,0.036,0.451,0.017
10,0.954,1.176,114.904,57.470,173.551,0.054,0.145,114.134,0.039,0.496,0.012
11,1.054,0.307,163.666,55.121,219.095,0.054,48.038,114.996,0.037,0.511,0.010
12,1.154,0.802,138.304,55.194,194.300,0.054,0.145,137.464,0.041,0.565,0.011
13,1.254,0.027,183.934,53.307,237.268,0.055,39.516,143.754,0.037,0.541,0.009
14,1.354,0.054,161.125,53.682,214.862,0.053,0.155,160.264,0.035,0.591,0.010
15,1.454,0.466,192.172,66.522,259.161,0.062,31.602,159.847,0.038,0.593,0.011
16,1.554,0.027,179.253,56.306,235.586,0.062,0.107,178.391,0.035,0.623,0.010
17,1.654,0.169,391.014,54.841,446.025,0.072,212.296,178.002,0.035,0.567,0.017
18,1.754,0.025,179.551,54.921,234.498,0.052,0.096,178.729,0.037,0.607,0.011
19,1.854,0.670,218.879,51.475,271.025,0.052,38.414,179.786,0.038,0.562,0.010
20,1.954,0.884,181.066,53.010,234.961,0.060,0.142,180.195,0.037,0.603,0.011
21,2.054,0.736,198.342,58.950,258.030,0.055,18.813,178.849,0.038,0.563,0.011
22,2.154,1.001,178.751,49.479,229.232,0.055,0.152,177.884,0.037,0.588,0.010
23,2.254,0.023,200.975,48.570,249.568,0.059,19.288,181.019,0.038,0.545,0.011
24,2.354,0.931,172.419,49.402,222.752,0.049,0.091,171.619,0.036,0.597,0.010
25,2.454,0.472,353.027,50.980,404.480,0.057,181.161,171.178,0.040,0.559,0.015
26,2.554,0.586,168.409,51.649,220.645,0.058,0.091,167.570,0.039,0.614,0.011
27,2.654,0.569,197.285,51.351,249.205,0.065,31.209,165.344,0.031,0.604,0.010
28,2.754,0.020,167.729,51.253,219.003,0.064,0.139,166.805,0.035,0.657,0.010
29,2.854,1.355,200.973,51.495,253.825,0.065,33.628,166.598,0.040,0.609,0.010
30,2.954,0.035,175.698,49.645,225.378,0.061,0.104,174.819,0.038,0.638,0.010
31,3.054,0.153,263.041,49.847,313.041,0.064,93.745,168.500,0.041,0.656,0.010
32,3.154,0.063,187.717,49.892,237.673,0.052,0.090,186.623,0.038,0.877,0.011
33,3.254,0.020,361.595,49.282,410.898,0.057,186.259,174.579,0.037,0.625,0.015
34,3.354,0.317,172.793,48.708,221.819,0.071,0.095,171.922,0.034,0.633,0.010
35,3.454,0.022,335.379,51.373,386.775,0.059,129.463,205.090,0.057,0.678,0.016
36,3.554,0.328,189.498,49.472,239.298,0.070,0.100,188.569,0.041,0.678,0.012
37,3.654,1.311,206.956,48.307,256.575,0.059,23.376,182.845,0.038,0.608,0.010
38,3.754,0.344,184.437,48.730,233.511,0.057,0.109,183.562,0.036,0.644,0.010
39,3.854,0.273,259.260,54.762,314.295,0.051,67.850,190.699,0.037,0.596,0.010
