frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,226.003,5.215,10.926,242.146,0.039,0.954,3.807,0.267,0.097,0.006
2,0.040,0.949,48.685,12.922,62.557,0.037,43.387,4.369,0.021,0.824,0.009
3,0.060,0.185,4.271,12.745,17.202,0.041,0.190,3.870,0.018,0.093,0.009
4,0.080,0.019,5.104,13.129,18.253,0.208,0.283,4.043,0.024,0.435,0.010
5,0.100,0.010,4.668,12.817,17.496,0.040,0.160,4.289,0.018,0.109,0.009
6,0.120,0.014,5.204,12.717,17.939,0.061,0.317,4.293,0.021,0.434,0.009
7,0.140,0.012,4.544,12.806,17.362,0.047,0.206,4.112,0.020,0.099,0.009
8,0.160,0.272,4.927,14.494,19.696,0.064,0.257,4.078,0.020,0.432,0.009
9,0.180,0.441,4.321,13.273,18.036,0.047,0.165,3.935,0.018,0.096,0.009
10,0.200,0.659,4.784,12.814,18.259,0.081,0.279,3.868,0.021,0.451,0.009
11,0.220,0.595,45.022,12.828,58.446,0.071,40.801,3.955,0.021,0.095,0.009
12,0.240,0.945,4.627,13.199,18.772,0.041,0.173,3.911,0.016,0.431,0.009
13,0.260,0.612,4.472,13.972,19.057,0.069,0.300,3.910,0.016,0.095,0.010
14,0.280,0.598,5.546,13.800,19.946,0.067,0.957,3.996,0.022,0.435,0.009
15,0.300,0.618,4.324,16.434,21.377,0.048,0.180,3.912,0.015,0.108,0.009
16,0.320,0.209,4.672,15.639,20.521,0.047,0.189,3.921,0.020,0.428,0.009
17,0.340,0.449,4.562,15.040,20.053,0.051,0.219,4.104,0.018,0.097,0.010
18,0.360,0.930,4.969,14.705,20.604,0.062,0.207,4.148,0.026,0.448,0.010
19,0.380,0.493,45.407,14.366,60.267,0.048,41.084,4.082,0.025,0.100,0.009
20,0.400,0.740,4.974,14.718,20.433,0.049,0.203,4.173,0.023,0.456,0.010
21,0.420,0.876,4.451,14.169,19.498,0.049,0.195,4.021,0.019,0.095,0.009
22,0.440,0.213,4.762,13.846,18.822,0.052,0.204,3.984,0.018,0.436,0.009
23,0.460,0.415,4.731,14.118,19.265,0.062,0.331,4.141,0.022,0.096,0.009
24,0.480,0.012,4.663,13.622,18.299,0.045,0.178,3.925,0.017,0.436,0.009
25,0.500,0.635,4.596,14.025,19.258,0.062,0.259,4.059,0.023,0.112,0.009
26,0.520,0.834,4.600,14.967,20.402,0.045,0.172,3.871,0.017,0.429,0.009
27,0.540,0.670,42.392,14.492,57.555,0.040,38.111,4.049,0.030,0.102,0.010
