frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,221.738,5.716,10.020,237.475,0.048,1.093,3.853,0.508,0.139,0.013
2,0.040,0.876,4.414,12.994,18.285,0.070,0.305,2.945,0.026,0.962,0.014
3,0.060,0.289,3.509,11.551,15.351,0.047,0.231,3.018,0.030,0.100,0.012
4,0.080,0.019,911.357,17.475,928.854,0.045,907.332,3.198,0.051,0.612,0.037
5,0.100,0.026,3.882,14.355,18.264,0.047,0.359,3.185,0.044,0.165,0.017
6,0.120,0.014,4.099,13.633,17.747,0.051,0.222,3.206,0.046,0.493,0.014
7,0.140,0.213,4.260,14.647,19.122,0.041,0.211,3.761,0.047,0.120,0.013
8,0.160,0.014,3.926,13.815,17.756,0.048,0.202,3.123,0.034,0.444,0.012
9,0.180,0.029,3.462,14.813,18.306,0.042,0.194,3.011,0.034,0.104,0.011
10,0.200,0.017,4.799,14.953,19.771,0.043,0.205,3.972,0.036,0.467,0.014
11,0.220,0.017,3.585,14.188,17.791,0.045,0.203,3.108,0.031,0.114,0.012
12,0.240,0.061,4.175,14.360,18.598,0.057,0.293,3.143,0.043,0.517,0.016
13,0.260,0.019,1007.967,13.806,1021.793,0.050,1003.874,3.809,0.035,0.106,0.020
14,0.280,0.038,4.478,15.071,19.587,0.040,0.892,2.957,0.035,0.478,0.015
15,0.300,0.013,3.508,12.997,16.519,0.049,0.202,3.032,0.025,0.122,0.013
16,0.320,0.017,4.149,13.153,17.322,0.051,0.212,3.273,0.036,0.495,0.013
17,0.340,0.016,4.086,12.767,16.871,0.063,0.212,3.566,0.034,0.117,0.013
18,0.360,0.016,3.699,13.016,16.733,0.044,0.193,2.945,0.018,0.424,0.010
19,0.380,0.016,3.374,13.671,17.063,0.045,0.193,2.943,0.020,0.095,0.010
20,0.400,0.168,3.756,13.092,17.018,0.043,0.189,2.976,0.019,0.444,0.010
21,0.420,0.017,982.721,14.284,997.024,0.044,979.457,2.966,0.031,0.138,0.017
22,0.440,0.066,4.626,13.252,17.944,0.039,0.415,3.619,0.031,0.453,0.012
23,0.460,0.014,5.384,13.203,18.602,0.048,0.206,4.869,0.040,0.143,0.012
24,0.480,0.013,3.906,13.305,17.224,0.049,0.202,3.088,0.035,0.458,0.012
25,0.500,0.033,3.592,13.232,16.858,0.049,0.212,3.074,0.037,0.139,0.013
26,0.520,0.015,3.986,13.653,17.656,0.042,0.211,3.137,0.031,0.486,0.014
27,0.540,0.015,3.923,13.068,17.007,0.043,0.715,2.947,0.023,0.118,0.012
28,0.560,0.016,3.723,13.274,17.015,0.044,0.202,2.951,0.020,0.431,0.011
29,0.580,0.017,944.979,14.093,959.091,0.043,940.979,3.721,0.036,0.116,0.018
30,0.600,0.434,4.044,13.146,17.624,0.044,0.442,2.962,0.025,0.489,0.015
31,0.620,0.383,3.366,13.403,17.155,0.048,0.200,2.929,0.017,0.096,0.010
32,0.640,0.807,3.710,14.148,18.666,0.044,0.191,2.945,0.019,0.438,0.010
33,0.660,0.399,3.867,12.843,17.111,0.043,0.188,3.428,0.030,0.107,0.011
34,0.680,1.324,3.729,13.480,18.536,0.047,0.193,2.960,0.021,0.427,0.011
35,0.700,0.331,4.922,13.563,18.817,0.064,0.306,4.299,0.033,0.121,0.011
36,0.720,0.624,4.109,13.747,18.480,0.056,0.263,3.207,0.035,0.450,0.012
37,0.740,0.574,894.566,13.371,908.513,0.058,891.264,3.020,0.022,0.101,0.016
38,0.760,0.507,3.949,13.903,18.361,0.047,0.432,2.941,0.022,0.427,0.012
39,0.780,0.021,3.489,13.150,16.661,0.057,0.237,2.969,0.026,0.101,0.011
40,0.800,0.019,4.560,13.663,18.245,0.063,0.976,2.954,0.026,0.438,0.011
41,0.820,0.018,4.237,13.202,17.458,0.068,0.254,3.580,0.031,0.204,0.012
42,0.840,0.015,3.755,13.245,17.017,0.043,0.188,2.985,0.031,0.434,0.011
43,0.860,0.024,3.525,13.138,16.688,0.047,0.200,3.068,0.031,0.103,0.011
44,0.880,0.018,3.918,13.408,17.344,0.049,0.217,3.101,0.033,0.441,0.011
45,0.900,0.018,901.762,13.249,915.030,0.048,898.396,3.095,0.024,0.115,0.017
46,0.920,0.823,4.060,13.151,18.034,0.048,0.452,3.005,0.028,0.451,0.013
47,0.940,0.404,3.969,12.803,17.178,0.049,0.202,3.500,0.033,0.109,0.011
48,0.960,0.410,3.740,12.645,16.796,0.050,0.200,2.944,0.018,0.454,0.012
49,0.980,0.014,3.325,12.589,15.929,0.044,0.185,2.909,0.017,0.097,0.010
