frame_index,game_time,event_ms,update_ms,render_ms,frame_ms,entity_ms,controller_ms,physics_ms,auto_aim_ms,rules_ms,sentry_ms
1,0.020,210.764,2.872,5.678,219.315,0.056,0.071,2.473,0.117,0.129,0.014
2,0.040,0.786,32.919,7.964,41.669,0.044,29.346,2.568,0.038,0.894,0.014
3,0.060,0.148,32.412,8.105,40.666,0.045,29.703,2.502,0.037,0.098,0.014
4,0.080,0.170,3.053,7.729,10.953,0.044,0.029,2.528,0.031,0.396,0.011
5,0.100,0.301,22.605,6.912,29.818,0.060,20.163,2.172,0.085,0.107,0.009
6,0.120,0.280,47.784,7.098,55.163,0.041,45.194,2.172,0.035,0.322,0.010
7,0.140,0.286,2.400,7.142,9.829,0.041,0.025,2.179,0.030,0.091,0.010
8,0.160,0.314,27.257,7.402,34.974,0.065,24.656,2.171,0.027,0.322,0.009
9,0.180,0.317,28.765,7.277,36.359,0.043,26.373,2.205,0.032,0.088,0.009
10,0.200,0.299,2.715,7.367,10.382,0.040,0.025,2.191,0.086,0.348,0.010
11,0.220,0.313,2.564,7.812,10.691,0.059,0.034,2.339,0.029,0.088,0.009
12,0.240,0.299,8.719,7.434,16.453,0.059,6.147,2.146,0.026,0.325,0.009
13,0.260,0.528,43.148,7.875,51.552,0.059,40.775,2.175,0.031,0.086,0.010
14,0.280,0.012,2.735,7.702,10.450,0.052,0.029,2.236,0.034,0.342,0.011
15,0.300,0.094,29.645,8.742,38.483,0.074,26.689,2.640,0.107,0.116,0.010
16,0.320,0.012,3.014,8.372,11.398,0.052,0.031,2.492,0.027,0.375,0.010
17,0.340,0.015,2.764,8.473,11.254,0.066,0.038,2.509,0.029,0.104,0.011
18,0.360,0.015,8.696,7.735,16.447,0.064,6.100,2.163,0.027,0.324,0.010
19,0.380,0.026,45.507,7.822,53.356,0.055,43.060,2.186,0.092,0.091,0.010
20,0.400,0.011,3.139,8.699,11.849,0.044,0.028,2.558,0.035,0.434,0.011
21,0.420,0.014,28.602,7.528,36.145,0.069,26.198,2.196,0.031,0.090,0.010
22,0.440,0.060,2.670,7.889,10.620,0.042,0.026,2.203,0.028,0.337,0.011
23,0.460,0.016,2.927,7.466,10.410,0.072,0.052,2.601,0.088,0.094,0.011
24,0.480,0.285,8.870,7.709,16.865,0.066,6.275,2.155,0.029,0.329,0.010
25,0.500,0.329,45.088,7.461,52.879,0.060,42.703,2.162,0.034,0.106,0.010
26,0.520,0.300,2.664,7.507,10.471,0.045,0.026,2.179,0.039,0.338,0.010
27,0.540,0.300,27.652,7.504,35.457,0.062,25.210,2.182,0.089,0.091,0.010
28,0.560,0.290,2.633,7.326,10.250,0.042,0.026,2.181,0.025,0.327,0.011
29,0.580,0.298,2.652,7.725,10.676,0.065,0.036,2.417,0.028,0.090,0.010
30,0.600,0.278,8.826,7.609,16.714,0.058,6.239,2.158,0.027,0.329,0.010
31,0.620,0.012,45.670,8.051,53.734,0.054,43.206,2.205,0.089,0.091,0.010
32,0.640,0.321,2.976,7.669,10.966,0.056,0.034,2.460,0.030,0.351,0.011
33,0.660,0.016,27.711,7.858,35.587,0.073,25.323,2.169,0.035,0.092,0.010
34,0.680,0.274,2.712,7.604,10.591,0.045,0.027,2.247,0.027,0.333,0.010
35,0.700,0.632,2.510,19.089,22.232,0.060,0.047,2.193,0.088,0.106,0.010
36,0.720,0.010,8.722,17.989,26.721,0.062,6.109,2.176,0.029,0.329,0.010
37,0.740,0.011,32.214,17.516,49.741,0.054,29.613,2.397,0.034,0.092,0.011
38,0.760,0.752,2.740,17.872,21.365,0.058,0.031,2.249,0.028,0.335,0.010
39,0.780,0.131,28.020,17.808,45.959,0.056,25.536,2.225,0.093,0.092,0.011
40,0.800,0.014,2.801,17.362,20.177,0.064,0.034,2.287,0.029,0.347,0.010
41,0.820,0.025,2.759,17.937,20.721,0.061,0.033,2.520,0.032,0.094,0.011
42,0.840,0.012,8.832,17.727,26.571,0.063,6.204,2.192,0.029,0.328,0.010
43,0.860,0.024,31.942,20.372,52.339,0.048,29.329,2.363,0.092,0.089,0.009
44,0.880,0.030,3.042,18.346,21.418,0.055,0.031,2.506,0.033,0.374,0.014
45,0.900,0.011,27.885,17.503,45.400,0.060,25.538,2.142,0.030,0.099,0.010
46,0.920,0.011,2.894,17.529,20.435,0.052,0.031,2.423,0.029,0.327,0.010
47,0.940,0.012,2.485,17.390,19.887,0.053,0.030,2.209,0.087,0.090,0.010
48,0.960,0.017,9.019,17.261,26.298,0.061,6.386,2.199,0.026,0.332,0.010
49,0.980,0.010,31.353,17.238,48.602,0.053,28.987,2.170,0.032,0.090,0.010
50,1.000,0.168,2.902,18.162,21.233,0.046,0.026,2.409,0.030,0.354,0.010
51,1.020,0.286,27.320,17.144,44.751,0.052,24.979,2.161,0.029,0.084,0.009
52,1.040,0.324,2.733,17.060,20.118,0.045,0.026,2.217,0.087,0.327,0.010
53,1.060,0.293,2.409,17.444,20.146,0.049,0.028,2.188,0.030,0.098,0.011
54,1.080,0.292,8.768,17.290,26.350,0.053,6.144,2.199,0.033,0.323,0.010
55,1.100,0.403,31.150,17.534,49.088,0.056,28.780,2.162,0.029,0.102,0.009
56,1.120,0.297,2.810,16.901,20.008,0.052,0.029,2.269,0.092,0.334,0.010
57,1.140,0.275,27.527,17.738,45.541,0.044,25.182,2.164,0.033,0.088,0.010
58,1.160,0.267,2.679,16.851,19.798,0.052,0.028,2.207,0.027,0.333,0.010
59,1.180,0.323,2.411,18.326,21.060,0.047,0.028,2.201,0.028,0.091,0.010
60,1.200,0.284,8.747,18.397,27.428,0.048,6.098,2.163,0.084,0.339,0.010
61,1.220,0.290,31.228,18.357,49.875,0.048,28.799,2.238,0.032,0.089,0.011
62,1.240,0.472,2.695,18.497,21.664,0.053,0.028,2.212,0.028,0.337,0.010
63,1.260,0.343,28.124,19.005,47.472,0.056,25.776,2.157,0.030,0.089,0.009
64,1.280,0.307,2.757,18.312,21.377,0.056,0.030,2.212,0.088,0.338,0.010
65,1.300,0.277,2.469,18.200,20.946,0.053,0.029,2.241,0.027,0.103,0.010
66,1.320,0.286,8.659,18.631,27.576,0.054,6.081,2.160,0.028,0.321,0.009
67,1.340,0.315,31.218,17.994,49.527,0.053,28.882,2.147,0.030,0.084,0.009
68,1.360,0.291,2.869,18.192,21.354,0.055,0.029,2.314,0.090,0.343,0.010
